step,x,y,steer,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
44,-63.68906784057617,24.335697174072266,-0.21276710149697906,0.9704012221657955,4.307606443762779,0,4,2.214344537992175,179.72929687808642
45,-63.58010482788086,24.315187454223633,-0.20050184483052347,1.0812713071771314,4.801716551184655,0,4,2.231923452481463,179.62215270463537
46,-63.468841552734375,24.2940616607666,-0.1884618765705254,0.986346208057257,0.2735133171081543,1,4,2.297796557965216,179.51267227808444
47,-63.3558464050293,24.27225685119629,-0.17710041746139257,0.8786854876071648,0.7286233901977545,1,4,2.3140053343275944,179.4013412601305
48,-63.240657806396484,24.249862670898438,-0.16598803137074566,0.7711848651182895,1.1729907989501953,1,4,2.377586201989798,179.28778219732158
49,-63.12379837036133,24.226825714111328,-0.155568963627525,0.6656343935580709,1.5885486602783208,1,4,2.3931288134840343,179.1724434893004
50,-63.004817962646484,24.203222274780273,-0.14540705979275334,0.563809269676508,1.993396282196045,1,4,2.4547776507519883,179.0549523277102
51,-62.88421630859375,24.179000854492188,-0.1359370695157898,0.47029026577375693,2.3698620796203618,1,4,2.46991638456048,178.93573720852208
52,-62.76156234741211,24.15422821044922,-0.12672021357773686,0.392350165594289,2.735982418060303,1,4,2.5297583161944672,178.81443848509724
53,-62.63733673095703,24.128870010375977,-0.11818689888031672,0.3434091061820647,3.0743923187255855,1,4,2.5445953350461052,178.6914747966105
54,-62.511112213134766,24.102983474731445,-0.10989447705990568,0.3381612470608183,3.4031591415405282,1,4,2.6026555746826627,178.56648589786457
55,-62.38336944580078,24.076539993286133,-0.10226485975369047,0.38041950479067665,3.705252647399903,1,4,2.617233997031588,178.43989282659373
56,-62.25368118286133,24.049589157104492,-0.09485974440086169,0.4587435812635176,3.99849796295166,1,4,2.6735363021223875,178.3113321196731
57,-62.12250900268555,24.022111892700195,-0.08809272406031143,0.559287272455703,4.2662601470947275,1,4,2.6878963671958425,178.18121168001164
58,-61.98945236206055,23.994150161743164,-0.08152659068718891,0.6733569126895352,4.5262088775634775,1,4,2.742454868393237,178.0491888901074
59,-61.854949951171875,23.96567726135254,-0.19578288299384033,0.7958129130382109,4.761988639831544,1,5,2.756624520964252,177.91564764353467
60,-61.71963882446289,23.93404769897461,-0.1879444079249988,0.9249159919194934,5.130427360534669,1,5,2.7970833582036527,177.78001385268033
61,-61.5845947265625,23.89773941040039,-0.175377240036841,1.058684693064471,5.647730827331544,1,5,2.8072448585905363,177.6425945852525
62,-61.44824981689453,23.8594913482666,-0.1622423056752151,1.1719208364801579,-0.7784805297851558,2,5,2.8580818791818694,177.5031649957601
63,-61.31067657470703,23.820138931274414,-0.14987169215727053,1.0488305985777011,-0.2851638793945315,2,5,2.873222851075177,177.36215275915217
64,-61.17142868041992,23.779951095581055,-0.13805736053147405,0.9302196569092315,0.18453407287597645,2,5,2.9228737827889257,177.2192725537433
65,-61.0308952331543,23.738988876342773,-0.12716975565443944,0.819332415590106,0.6162652969360352,2,5,2.9377060999129894,177.07490133337288
66,-60.888710021972656,23.697311401367188,-0.11682798145405467,0.7203011640447469,1.0259037017822263,2,5,2.9856737493266943,176.92873496006652
67,-60.74526596069336,23.654935836791992,-0.10736601134336737,0.6401643159836956,1.4001111984252939,2,5,3.0001401413287,176.78113475542648
68,-60.60023880004883,23.611902236938477,-0.09839199495248632,0.5875920986900319,1.7548789978027353,2,5,3.0464710513633033,176.63182615077258
69,-60.45398712158203,23.56821632385254,-0.09023412152752215,0.5717022575089794,2.077021598815919,2,5,3.0606122054967093,176.4811345429836
70,-60.30619430541992,23.523916244506836,-0.08250211435350159,0.5964452622218317,2.382411003112794,2,5,3.1053491862714115,176.32879146213298
71,-60.15721130371094,23.479007720947266,-0.07551999111468899,0.6583259546993303,2.6579847335815447,2,5,3.1192038855778534,176.1751154044039
72,-60.00674057006836,23.433523178100586,-0.0688998204735491,0.7490947565334847,2.9194288253784184,2,5,3.162389982856541,176.01985263631025
73,-59.85511016845703,23.387470245361328,-0.19703376803734068,0.8603429720222541,3.1537733078002925,2,6,3.1759911771717624,175.8633018466795
74,-59.703426361083984,23.33790397644043,-0.1893616237748303,0.9874271951335756,3.5349674224853533,2,6,3.203693160751116,175.70517557495404
75,-59.5532341003418,23.282602310180664,-0.17535575499451267,1.1260969564588856,4.1177892684936515,2,6,3.211164751006128,175.54589481208967
76,-59.40253448486328,23.22472381591797,-0.16047346178981448,1.2688054955140702,-2.2362556457519527,3,6,3.2509901660776808,175.38503565494702
77,-59.250999450683594,23.165449142456055,-0.14647492404349893,1.1405073132329149,-1.6773910522460929,3,6,3.266214542256201,175.22281704867083
78,-59.09822082519531,23.105146408081055,-0.13332344523568876,1.0213638555326436,-1.1544437408447252,3,6,3.305426737254937,175.05903196527981
79,-58.9444465637207,23.043941497802734,-0.12131068803760395,0.9159253130713152,-0.6781215667724613,3,6,3.3201803706100375,174.89395835903716
80,-58.7894287109375,22.981908798217773,-0.110111640464793,0.8299539398113673,-0.23464202880859394,3,6,3.3578652166155374,174.72740546381175
81,-58.6334228515625,22.91908836364746,-0.09996157497336501,0.7710692508849529,0.16671752929687456,3,6,3.3720698919050505,174.55962070224538
82,-58.476219177246094,22.85552215576172,-0.09051527647867554,0.7464107998468976,0.5400676727294916,3,6,3.408298468246518,174.39043353453778
83,-58.318050384521484,22.791242599487305,-0.08200802567008475,0.7602636165100609,0.8760662078857425,3,6,3.422040819052458,174.2200674618262
84,-58.15871810913086,22.72627067565918,-0.07409414058065776,0.8113725507847289,1.1885948181152353,3,6,3.456887096092405,174.048353115351
85,-57.99845886230469,22.660654067993164,-0.06701507084183318,0.8940464346426953,1.46813201904297,3,6,3.4702450512225362,173.87552408546154
86,-57.837059020996094,22.59440040588379,-0.20171624189088483,1.0011272606645054,1.7283878326416018,3,7,3.503770571000342,173.70139146987344
87,-57.67654037475586,22.52446937561035,-0.19385964610490572,1.1281104224924714,2.1328392028808585,3,7,3.5027393083905816,173.5264471292075
88,-57.51851272583008,22.44830322265625,-0.17842873902194362,1.2706696019920132,2.7808399200439466,3,7,3.5254337505828035,173.3510224562422
89,-57.360931396484375,22.369150161743164,-0.16210494317805682,1.278369245935186,-3.5124435424804683,4,7,3.539909434640992,173.17469555944677
90,-57.20273208618164,22.28838348388672,-0.14656212934931578,1.15269562679448,-2.890256881713867,4,7,3.571501441688402,172.9971083853201
91,-57.04384994506836,22.20644760131836,-0.13233127098203304,1.0422034314634485,-2.3235168457031246,4,7,3.586639085406612,172.81839662387313
92,-56.88407516479492,22.123504638671875,-0.11920565935297148,0.9525706350799442,-1.8022117614746092,4,7,3.6169712582017213,172.63844231438446
93,-56.72356414794922,22.039657592773438,-0.10734323770537792,0.890911440952612,-1.3319988250732426,4,7,3.6312802470060443,172.4574311725677
94,-56.56214141845703,21.954957962036133,-0.09645135219762771,0.8637819210849809,-0.9006023406982434,4,7,3.6603048325608896,172.2752278292033
95,-56.399993896484375,21.869462966918945,-0.08667279954013483,0.875158444211845,-0.5136699676513687,4,7,3.673910615079778,172.09202547713932
96,-56.236976623535156,21.783206939697266,-0.077706322385933,0.9241701750922783,-0.1589355468750006,4,7,3.701731893666568,171.90770870530753
97,-56.0732421875,21.696237564086914,-0.1853006404536822,1.0058908433369504,0.1575031280517575,4,8,3.7147713062986587,171.72243565315918
98,-55.91084289550781,21.60558319091797,-0.17532428889152424,1.1161397857873634,0.626930236816405,4,8,3.726355115590663,171.53675682813443
99,-55.75111389160156,21.50978660583496,-0.15968326320636378,1.24864484031908,1.2722549438476556,4,8,3.7358605254621993,171.35123891196443
100,-55.59169006347656,21.411584854125977,-0.1437971629895202,1.3956036521899748,1.9107456207275373,4,8,3.7612086300054037,171.1649485116721
101,-55.43196105957031,21.31194496154785,-0.12908754979952008,1.2742374887279952,-4.4575119018554705,5,8,3.7768728844982187,170.97775862281594
102,-55.27166748046875,21.211217880249023,-0.11561095444253713,1.151452613864984,-3.9228706359863326,5,8,3.797643583836492,170.7895891380146
103,-55.110843658447266,21.109596252441406,-0.10341013672890416,1.0486329911609942,-3.439775466918948,5,8,3.815612429550427,170.60055516824795
104,-54.94945526123047,21.00714874267578,-0.09237240988196233,0.9726079035668296,-3.003213882446295,5,8,3.8330436627135085,170.4106559427733
105,-54.78748321533203,20.903900146484375,-0.08244058256948814,0.9305075170605397,-2.6106967926025413,5,8,3.8509961815658547,170.21988529010864
106,-54.62493133544922,20.799911499023438,-0.07349095695104275,0.9274868293886976,-2.2571182250976602,5,8,3.8681619734178523,170.02827340962358
107,-54.46177673339844,20.695207595825195,-0.06547273162215024,0.964415882112402,-1.9402790069580134,5,8,3.885566283514992,169.83581066290742
108,-54.29803466796875,20.58983039855957,-0.19390008658236443,1.03749630650618,-1.6553993225097703,5,9,3.902214562238409,169.6425292133141
109,-54.13623809814453,20.480852127075195,-0.1851207789581932,1.1430232156834084,-1.2106609344482466,5,9,3.9032570232940382,169.44943658140792
110,-53.97858810424805,20.366058349609375,-0.16864649338180612,1.274939577395794,-0.5206604003906282,5,9,3.91143157455698,169.2575541986012
111,-53.822166442871094,20.248376846313477,-0.1513646587591386,1.413232197027153,-6.7761878967285165,6,9,3.9289999446601014,169.06553037013916
112,-53.665828704833984,20.12906265258789,-0.13521280459837956,1.2693303193185137,-6.130714416503908,6,9,3.9461778635189106,168.87288152538267
113,-53.50925064086914,20.008541107177734,-0.12052201414988449,1.1413791567025766,-5.546699523925781,6,9,3.963914494128778,168.67950130475654
114,-53.352317810058594,19.88701629638672,-0.10726058244374999,1.0356511503864745,-5.020893096923829,6,9,3.9802025245909856,168.48537589892678
115,-53.19499206542969,19.76458168029785,-0.09535145181646726,0.959990884177365,-4.549427032470705,6,9,3.9967830144740257,168.29051205406816
116,-53.03727340698242,19.641319274902344,-0.08466196169271534,0.9223351757329906,-4.126667022705082,6,9,4.012171448226001,168.09494584343216
117,-52.87914276123047,19.51727867126465,-0.07511001438035522,0.9278033570572476,-3.74905014038086,6,9,4.027789719831532,167.89868203634714
118,-52.72060012817383,19.39251708984375,-0.06656524481877428,0.9761133658722527,-3.4112815856933616,6,9,4.042444465209661,167.70174585146853
119,-52.5616340637207,19.26706886291504,-0.21369675175784025,1.0618346660990585,-3.110538482666017,6,10,4.057269590847351,167.5041422382921
120,-52.40514373779297,19.13819122314453,-0.2050834695644606,1.1799368868888682,-2.6461830139160174,6,10,4.054701299632999,167.30729933846817
121,-52.25445556640625,19.00322723388672,-0.18717166379056066,1.324133309595262,-1.882400512695316,6,10,4.056598267656251,167.1130722114333
122,-52.10609817504883,18.86496353149414,-0.16768742598746678,1.2792092678646283,-6.363670349121091,7,10,4.070349140678267,166.91954142981731
123,-51.95833206176758,18.724836349487305,-0.14936634559799936,1.138139453404435,-5.6273765563964835,7,10,4.086967113240303,166.7257619378073
124,-51.81065368652344,18.58339500427246,-0.1327004447464294,1.018899610759361,-4.961906433105464,7,10,4.101958273105046,166.53151851534594
125,-51.662879943847656,18.440855026245117,-0.11769891831523886,0.9302240251638846,-4.365001678466796,7,10,4.117450247788064,166.33674026862158
126,-51.514949798583984,18.297359466552734,-0.10425066350337743,0.8818303073946929,-3.830997467041016,7,10,4.1313708388261565,166.1414348857566
127,-51.3668212890625,18.152984619140625,-0.09224045986859616,0.8808463599971418,-3.354667663574219,7,10,4.145665597439613,165.94559833443836
128,-51.21848678588867,18.007814407348633,-0.08152447517352038,0.9278493418247229,-2.9299468994140576,7,10,4.158720625550812,165.74926073699808
129,-51.06992721557617,17.86189079284668,-0.2376103041705035,1.0165879040840566,-2.5524749755859384,7,11,4.172071954681481,165.55242374768073
130,-50.92445755004883,17.712764739990234,-0.22755185535382114,1.1404319202923119,-2.013786315917968,7,11,4.166194493465538,165.35703206719415
131,-50.78618621826172,17.557926177978516,-0.20755158715498367,1.2917422041322535,-1.1538505554199197,7,11,4.1631125673986205,165.1657277372493
132,-50.65116500854492,17.39975929260254,-0.18567669355982264,1.2902537480863912,-3.198268890380858,8,11,4.174967751589402,164.9759752989644
133,-50.517215728759766,17.239639282226562,-0.16506687689829944,1.1618656479189406,-2.3660659790039023,8,11,4.19082570052296,164.78640066901713
134,-50.3836669921875,17.078128814697266,-0.14634055683163621,1.0601271030600816,-1.6154479980468701,8,11,4.204601708852087,164.5966407818905
135,-50.25028610229492,16.91546058654785,-0.12949905554316818,0.9934656268363263,-0.9432830810546835,8,11,4.2190740462056855,164.40658692510863
136,-50.11697769165039,16.751794815063477,-0.11442913240931775,0.9694854539563618,-0.3434104919433599,8,11,4.231663023893099,164.2162231005491
137,-49.983680725097656,16.587217330932617,-0.10099168380612696,0.9916485520861253,0.19056320190429618,8,11,4.2447560761365875,164.02553233504466
138,-49.85035705566406,16.42182159423828,-0.08903369208497855,1.0573773867338154,0.6653289794921905,8,11,4.256385568495759,163.83452140501635
139,-49.71699142456055,16.25566291809082,-0.25283470644418954,1.1595873077552419,1.0863571166992196,8,12,4.268426649802378,163.64320140382605
140,-49.5872688293457,16.086669921875,-0.24208698646218882,1.2926201582589167,1.6676292419433627,8,12,4.260136031003837,163.45403268557612
141,-49.46599197387695,15.912708282470703,-0.22082331688572274,1.4504857685655264,2.5897941589355464,8,12,4.252292743130341,163.2704699916033
142,-49.34888458251953,15.735635757446289,-0.19732818892453252,1.3812151802916746,-4.627830505371093,9,12,4.262381817016359,163.08943950719217
143,-49.233333587646484,15.556636810302734,-0.17513269908000473,1.2583361393713859,-3.728118896484372,9,12,4.278050836004939,162.90908208738668
144,-49.11850357055664,15.37624740600586,-0.15497925894275683,1.1627933470332543,-2.917842864990229,9,12,4.290423779038603,162.7288713719046
145,-49.00408935546875,15.194697380065918,-0.13686566777595024,1.101812010663279,-2.1931228637695264,9,12,4.304289983979393,162.5486308557336
146,-48.88996887207031,15.01215934753418,-0.1206904007000202,1.0815128547523787,-1.5479354858398433,9,12,4.31559347740773,162.36832522321743
147,-48.776058197021484,14.828723907470703,-0.10628856524674844,1.1044175554392082,-0.9746627807617132,9,12,4.327649163209741,162.1879188062069
148,-48.66229248046875,14.644490242004395,-0.09350438926392056,1.1682301589318498,-0.4662780761718728,9,12,4.338024634223088,162.0073965350638
149,-48.54865646362305,14.459514617919922,-0.2639266959576783,1.267035719803665,-0.016326904296872388,9,13,4.348930941266925,161.82677011437534
150,-48.439125061035156,14.27219295501709,-0.25282537233092117,1.3965029820683652,0.5933151245117236,9,13,4.3387648817324225,161.64898356760241
151,-48.33905792236328,14.08095932006836,-0.2307989458297996,1.547689536365209,-6.628826141357421,10,13,4.326750219750835,161.47826535453274
152,-48.24407196044922,13.887054443359375,-0.2060972568154417,1.4103818199892844,-5.604766845703127,10,13,4.335631485236926,161.3111645420906
153,-48.151126861572266,13.691368103027344,-0.1826821406362462,1.2966697526755766,-4.6520729064941415,10,13,4.350387926306533,161.14529665356972
154,-48.059226989746094,13.494365692138672,-0.16141803808220354,1.2125548272931137,-3.7946662902832036,10,13,4.361757237524575,160.97995521985285
155,-47.967987060546875,13.296248435974121,-0.14231547117794113,1.1644614948118392,-3.0285491943359397,10,13,4.375347788356536,160.81487735799286
156,-47.87724685668945,13.097195625305176,-0.12529488499142374,1.157081809301352,-2.348190307617193,10,13,4.385083535425047,160.64999496377706
157,-47.78689956665039,12.897279739379883,-0.11014679118053612,1.1913987703386602,-1.7441215515136814,10,13,4.397209358456084,160.48524380771082
158,-47.69687271118164,12.696617126464844,-0.09673930205630091,1.2642109946587219,-1.210113525390627,10,13,4.405712647043948,160.3206086264046
159,-47.60709762573242,12.495245933532715,-0.2418838161049154,1.3695871344604758,-0.7376708984375043,10,14,4.416788980603146,160.1560450783346
160,-47.52183151245117,12.292118072509766,-0.2296750347003263,1.5037453798255171,-0.10632324218750488,10,14,4.404524521380133,159.99501041697394
161,-47.44538879394531,12.08644962310791,-0.20803887053667847,1.518345582203654,-7.362358093261712,11,14,4.399258557213718,159.8411323704181
162,-47.37324905395508,11.87898063659668,-0.1849388025379005,1.3879969741900355,-6.4117660522460875,11,14,4.407993868435507,159.69060268880187
163,-47.30299377441406,11.670183181762695,-0.16333908837760103,1.284013287704913,-5.536949157714835,11,14,4.420904256984431,159.54141460147227
164,-47.23377227783203,11.460352897644043,-0.14385912590065084,1.2126808538512392,-4.75380706787109,11,14,4.430809280240751,159.3929170814615
165,-47.16526794433594,11.249625205993652,-0.12645300558997347,1.1799646426821182,-4.057128906249994,11,14,4.442515750832342,159.2448801076577
166,-47.09730911254883,11.038135528564453,-0.11101146174103571,1.1891962744398776,-3.440582275390618,11,14,4.451016480311772,159.09720526396964
167,-47.02980041503906,10.825940132141113,-0.2084328733399576,1.2396288241582702,-2.8952560424804603,11,15,4.461446357265632,158.94983129015299
168,-46.96693801879883,10.612508773803711,-0.1933360737014038,1.3301861212947073,-2.2058410644531214,11,15,4.451264750274989,158.806390396831
169,-46.910438537597656,10.397597312927246,-0.17273206566390373,1.4545674527459604,-1.3516082763671766,11,15,4.456003445979643,158.66836741783618
170,-46.85663986206055,10.18155288696289,-0.15249745142810137,1.5837425188982959,-8.720016479492196,12,15,4.464653538058775,158.53255804643922
171,-46.804168701171875,9.964584350585938,-0.13402881598938474,1.4357682548143433,-7.980728149414065,12,15,4.47575579043573,158.3977938692968
172,-46.75251388549805,9.74686050415039,-0.1175505734124196,1.309864845105673,-7.324279785156259,12,15,4.48411030479382,158.2636782250837
173,-46.70145034790039,9.52845573425293,-0.10293653159064295,1.213014224389686,-6.74365234375,12,15,4.4940373238770555,158.13003801278188
174,-46.6508674621582,9.309465408325195,-0.09004595327374834,1.1527571285942244,-6.232261657714845,12,15,4.5013096422029575,157.99681283847983
175,-46.600677490234375,9.089921951293945,-0.0786880262961147,1.135118842704775,-5.7820358276367285,12,15,4.510237063853608,157.86393791178665
176,-46.550819396972656,8.869890213012695,-0.1512368065990267,1.1622213964309227,-5.386810302734383,12,16,4.516737405703161,157.7313854728013
177,-46.5049934387207,8.649032592773438,-0.13932068738760536,1.2345432159375047,-4.857238769531259,12,16,4.513240935458012,157.60242874219074
178,-46.46379852294922,8.427276611328125,-0.12367829156996929,1.345283010700661,-4.219177246093759,12,16,4.517965712429028,157.47759924454877
179,-46.42449188232422,8.204781532287598,-0.10857197811226856,1.484057284776427,-3.6156082153320286,12,16,4.526780258099529,157.35444396565705
180,-46.38612365722656,7.981689453125,-0.09495478775856236,1.3892404608645956,-11.26213836669922,13,16,4.5337081530815135,157.23214892246517
181,-46.34834289550781,7.758059978485107,-0.08288738067684943,1.2313954709411128,-10.785064697265627,13,16,4.542092967103155,157.11041767303055
182,-46.31098937988281,7.5339674949646,-0.07228331356696911,1.0982029522030838,-10.366340637207042,13,16,4.54832285194111,156.9891344550304
183,-46.273983001708984,7.309433937072754,-0.06297771539800562,0.9997555299919643,-9.999099731445316,13,16,4.555947619556056,156.86823654566075
184,-46.23725891113281,7.084508419036865,-0.05484160751961409,0.9471585104092975,-9.677932739257812,13,16,4.561607727196157,156.74768552298497
185,-46.20077133178711,6.859199047088623,-0.10855208683183225,0.948273820235741,-9.396858215332031,13,17,4.568664172541148,156.62744451260863
186,-46.16765594482422,6.633345603942871,-0.09943132873160863,1.0059652314039147,-8.998611450195318,13,17,4.567286245601149,156.51035177237117
187,-46.13783264160156,6.406900882720947,-0.08781492123207196,1.11145724855971,-8.529312133789071,13,17,4.573209886776746,156.3963225326399
188,-46.10933303833008,6.179969787597656,-0.07676477344455274,1.2514499834020993,-8.090827941894533,13,17,4.578843680474602,156.28358338908805
189,-46.08148956298828,5.952604293823242,-0.06686644784253386,1.1734186497298777,-9.087638854980469,14,17,4.585925707475615,156.17154042651683
190,-46.0540657043457,5.724864959716797,-0.05816317913455962,0.9953680990350134,-8.74507904052735,14,17,4.5912581030397694,156.06000057333483
191,-46.02694320678711,5.496767044067383,-0.05054622940419012,0.8426063028505506,-8.44542694091797,14,17,4.59778452884076,155.948862517299
192,-46.00006866455078,5.26834774017334,-0.043903212411151304,0.7314193705613147,-8.184066772460943,14,17,4.60271361657291,155.8380929927989
193,-45.973388671875,5.039611339569092,-0.08153742155121849,0.6826798166498205,-7.956199645996097,14,18,4.608784165494321,155.72764615000185
194,-45.9493408203125,4.810484409332275,-0.07411369640740526,0.7119408759602401,-7.639427185058596,14,18,4.609739860330245,155.6197583602462
195,-45.92759323120117,4.580941677093506,-0.06516892195662244,0.8106535652499325,-7.281082153320313,14,18,4.61519747120396,155.5141179578627
196,-45.90678024291992,4.351043224334717,-0.0567717325505879,0.9567934757666929,-6.94969940185547,14,18,4.619996196035603,155.40948415933033
197,-45.886444091796875,4.120813369750977,-0.04930181231589026,1.1320451811242866,-6.656356811523437,14,18,4.625903349744748,155.30544376162305
198,-45.86640930175781,3.8902900218963623,-0.04276308865984818,0.9863385344700679,-6.399948120117191,15,18,4.630438644417614,155.20185003090654
199,-45.84659957885742,3.6594808101654053,-0.03706497552212263,0.7949593521576561,-6.176551818847655,15,18,4.635960822264394,155.09863687369577
200,-45.82696533203125,3.428410530090332,-0.032114848267264955,0.63118430961129,-5.982345581054689,15,18,4.640210538695105,154.9957691431697
201,-45.8074836730957,3.1970794200897217,-0.027815932862945623,0.5219975945644795,-5.813583374023437,15,18,4.6454217143565595,154.89322740008993
202,-45.788124084472656,2.9655086994171143,-0.05620213458590606,0.5045127957152881,-5.667060852050785,15,19,4.649448620739287,154.79099266998287
