step,time,route_name,spawn_index,controller_type,tuning_value,x,y,path_x,path_y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
26,1.3,ccurve,247,pure_pursuit,6.0,250.5796356201172,-310.97576904296875,250.85572814941406,-310.97308349609375,-179.38278198242188,-0.0007028738669884962,0.35,0.0,0.27610559012009084,-0.027435302734363023,0,4,1.9346724841446363,79.44336312503988
27,1.35,ccurve,247,pure_pursuit,6.0,250.47930908203125,-310.9767761230469,250.85572814941406,-310.97308349609375,-179.377197265625,-0.0008462744715037508,0.35,0.0,0.3764371790659914,-0.033020019531232306,0,4,2.0431006807988994,79.52575439952594
28,1.4000000000000001,ccurve,247,pure_pursuit,6.0,250.3724365234375,-310.97784423828125,250.85572814941406,-310.97308349609375,-179.36929321289062,-0.0010500512265380925,0.35,0.0,0.4833150736375242,-0.04092407226564982,0,4,2.1939995241679715,79.61356406113426
29,1.4500000000000002,ccurve,247,pure_pursuit,6.0,250.2607421875,-310.9789123535156,250.85572814941406,-310.97308349609375,-179.35235595703125,-0.0014842388132915456,0.35,0.0,0.5950145128092649,-0.05786132812501414,0,4,2.262353887819163,79.70535739309204
30,1.5,ccurve,247,pure_pursuit,6.0,250.14401245117188,-310.9801025390625,250.85572814941406,-310.97308349609375,-179.34544372558594,-0.0016652276146568537,0.35,0.0,0.7117503088081955,-0.06477355957031707,0,4,2.383704225668361,79.80138581586837
31,1.55,ccurve,247,pure_pursuit,6.0,250.02317810058594,-310.9812927246094,250.85572814941406,-310.97308349609375,-179.3324737548828,-0.0019986029249695605,0.35,0.0,0.832590520746264,-0.07774353027342655,0,4,2.4406107613804946,79.9008249049328
32,1.6,ccurve,247,pure_pursuit,6.0,249.8977813720703,-310.9825439453125,250.85572814941406,-310.97308349609375,-179.3290252685547,-0.002080639960298929,0.35,0.0,0.9579934907517361,-0.08119201660155496,0,4,2.552170864136873,80.00409010765517
33,1.6500000000000001,ccurve,247,pure_pursuit,6.0,249.7686309814453,-310.9838562011719,248.8558349609375,-310.9936828613281,-179.31964111328125,-0.0023254992342736677,0.35,0.0,0.9128489131859254,-0.09057617187501957,1,4,2.6051961457653863,80.11052608261868
34,1.7000000000000002,ccurve,247,pure_pursuit,6.0,249.6352081298828,-310.9852294921875,248.8558349609375,-310.9936828613281,-179.3192138671875,-0.002335086451430343,0.35,0.0,0.7794190117784441,-0.09100341796871685,1,4,2.71038460323978,80.22056328217526
35,1.75,ccurve,247,pure_pursuit,6.0,249.49819946289062,-310.98663330078125,248.8558349609375,-310.9936828613281,-179.31301879882812,-0.0024968878501732666,0.35,0.0,0.6424031831127477,-0.09719848632814167,1,4,2.7621024297776415,80.33362791347338
36,1.8,ccurve,247,pure_pursuit,6.0,249.35708618164062,-310.9881286621094,248.8558349609375,-310.9936828613281,-179.31517028808594,-0.0024474951186705253,0.35,0.0,0.5012819918821486,-0.09504699707030384,1,4,2.8622642696040717,80.45018597186028
37,1.85,ccurve,247,pure_pursuit,6.0,249.2124481201172,-310.9895935058594,248.8558349609375,-310.9936828613281,-179.31173706054688,-0.00253128247117821,0.35,0.0,0.35663660514348067,-0.0984802246093353,1,4,2.9136306233425775,80.56969821758881
38,1.9000000000000001,ccurve,247,pure_pursuit,6.0,249.0638885498047,-310.99114990234375,248.8558349609375,-310.9936828613281,-179.3159942626953,-0.0024221622754606012,0.35,0.0,0.20806900711478682,-0.09422302246089966,1,4,3.009239727914514,80.69256596737408
39,1.9500000000000002,ccurve,247,pure_pursuit,6.0,248.9119110107422,-310.99273681640625,248.8558349609375,-310.9936828613281,-179.3147735595703,-0.002458109203681178,0.35,0.0,0.05608402947980823,-0.09544372558590897,1,4,3.060617923144847,80.81834688802402
40,2.0,ccurve,247,pure_pursuit,6.0,248.7561492919922,-310.9943542480469,248.8558349609375,-310.9936828613281,-179.3206329345703,-0.0023224871057071126,0.35,0.0,0.09968792982703852,-0.08958435058590497,1,5,3.1518591190573466,80.94734789491883
41,2.0500000000000003,ccurve,247,pure_pursuit,6.0,248.59703063964844,-310.99603271484375,248.8558349609375,-310.9936828613281,-179.3212127685547,-0.0023136519950094875,0.35,0.0,0.25881498899684535,-0.08900451660154335,1,5,3.2033669808961442,81.07924103850516
42,2.1,ccurve,247,pure_pursuit,6.0,248.43423461914062,-310.99774169921875,248.8558349609375,-310.9936828613281,-179.3281707763672,-0.002133506042700993,0.35,0.0,0.42161987900034337,-0.08204650878905131,1,5,3.2902966266329865,81.21427865612371
43,2.15,ccurve,247,pure_pursuit,6.0,248.26820373535156,-310.99945068359375,248.8558349609375,-310.9936828613281,-179.3300018310547,-0.00208343066424737,0.35,0.0,0.5876595315804202,-0.08021545410153734,1,5,3.341890081442603,81.3520850542702
44,2.2,ccurve,247,pure_pursuit,6.0,248.0986328125,-311.0012512207031,248.8558349609375,-310.9936828613281,-179.33750915527344,-0.0018935287753228099,0.35,0.0,0.757239970988058,-0.07270812988282672,1,5,3.4245976952579924,81.49296949419917
45,2.25,ccurve,247,pure_pursuit,6.0,247.92587280273438,-311.0030517578125,248.8558349609375,-310.9936828613281,-179.34010314941406,-0.0018280325163050643,0.35,0.0,0.9300093504428593,-0.07011413574214376,1,5,3.476215142864684,81.6365966531122
46,2.3000000000000003,ccurve,247,pure_pursuit,6.0,247.7496795654297,-311.0048828125,246.85594177246094,-311.0142517089844,-179.3477783203125,-0.0016261346740984997,0.35,0.0,0.8937868978688305,-0.062438964843722744,2,5,3.5548959282092314,81.78319125075548
47,2.35,ccurve,247,pure_pursuit,6.0,247.57041931152344,-311.00677490234375,246.85594177246094,-311.0142517089844,-179.35079956054688,-0.0015551744400566577,0.35,0.0,0.7145166593315705,-0.0594177246093425,2,5,3.606602116747743,81.93247373903932
48,2.4000000000000004,ccurve,247,pure_pursuit,6.0,247.38783264160156,-311.0086975097656,246.85594177246094,-311.0142517089844,-179.35829162597656,-0.0013646384104912602,0.35,0.0,0.5319198678411354,-0.051925659179677966,2,5,3.681347885698113,82.08464718019604
49,2.45,ccurve,247,pure_pursuit,6.0,247.20223999023438,-311.0106506347656,246.85594177246094,-311.0142517089844,-179.36155700683594,-0.0012872385415042466,0.35,0.0,0.34631694063182655,-0.04866027832030603,2,5,3.7331990273249294,82.23945218369568
50,2.5,ccurve,247,pure_pursuit,6.0,247.013427734375,-311.01263427734375,246.85594177246094,-311.0142517089844,-179.3685760498047,-0.0011096727596585192,0.35,0.0,0.15749426746745304,-0.04164123535152791,2,5,3.804085427299651,82.3970713825992
51,2.5500000000000003,ccurve,247,pure_pursuit,6.0,246.8217010498047,-311.01458740234375,246.85594177246094,-311.0142517089844,-179.37181091308594,-0.0010172627451952606,0.35,0.0,0.03424236817239369,-0.03840637207029902,2,6,3.8561104800343884,82.55722341501918
52,2.6,ccurve,247,pure_pursuit,6.0,246.6269073486328,-311.0166320800781,246.85594177246094,-311.0142517089844,-179.377685546875,-0.0008681925104574424,0.35,0.0,0.22904679317734433,-0.03253173828124893,2,6,3.9230104445231637,82.72010854622093
53,2.6500000000000004,ccurve,247,pure_pursuit,6.0,246.42922973632812,-311.0187072753906,246.85594177246094,-311.0142517089844,-179.3802947998047,-0.0008067600424244715,0.35,0.0,0.4267352971721594,-0.02992248535151989,2,6,3.974876020535509,82.8855461413575
54,2.7,ccurve,247,pure_pursuit,6.0,246.2285919189453,-311.0207824707031,246.85594177246094,-311.0142517089844,-179.38490295410156,-0.0006861525936223467,0.35,0.0,0.6273838454683889,-0.025314331054668245,2,6,4.037771386826997,83.05358810800037
55,2.75,ccurve,247,pure_pursuit,6.0,246.02513122558594,-311.0228576660156,246.85594177246094,-311.0142517089844,-179.38754272460938,-0.0006119753947294432,0.35,0.0,0.8308551181133569,-0.022674560546897933,2,6,4.0901570980863475,83.22412569786256
56,2.8000000000000003,ccurve,247,pure_pursuit,6.0,245.81893920898438,-311.0250244140625,244.85604858398438,-311.03485107421875,-179.39031982421875,-0.0005478355691667658,0.35,0.0,0.9629407660716817,-0.019897460937458485,3,6,4.146924080987984,83.39713850307898
57,2.85,ccurve,247,pure_pursuit,6.0,245.6100311279297,-311.0271911621094,244.85604858398438,-311.03485107421875,-179.39292907714844,-0.0004824634923515664,0.35,0.0,0.7540214524983812,-0.017288208007831218,3,6,4.1991527818061245,83.57256818208259
58,2.9000000000000004,ccurve,247,pure_pursuit,6.0,245.3984375,-311.02935791015625,244.85604858398438,-311.03485107421875,-179.395263671875,-0.00041823914290080007,0.35,0.0,0.5424167319211515,-0.014953613281236906,3,6,4.254607484691442,83.75039438531354
59,2.95,ccurve,247,pure_pursuit,6.0,245.1841583251953,-311.0315856933594,244.85604858398438,-311.03485107421875,-179.3972930908203,-0.0003700900061176361,0.35,0.0,0.3281259895065692,-0.012924194335920368,3,6,4.305896557738124,83.93065569119453
60,3.0,ccurve,247,pure_pursuit,6.0,244.96725463867188,-311.0338439941406,244.85604858398438,-311.03485107421875,-179.39913940429688,-0.00032813096645788333,0.35,0.0,0.1112106146437605,-0.011077880859360316,3,6,4.359598326261101,84.11328919200783
61,3.0500000000000003,ccurve,247,pure_pursuit,6.0,244.74777221679688,-311.03607177734375,244.85604858398438,-311.03485107421875,-179.4008026123047,-0.0002737844959657059,0.35,0.0,0.10828324804623156,-0.00941467285155675,3,7,4.4097088407677125,84.29822803873441
62,3.1,ccurve,247,pure_pursuit,6.0,244.52577209472656,-311.0383605957031,244.85604858398438,-311.03485107421875,-179.4021759033203,-0.00023852763117126016,0.35,0.0,0.33029513483779205,-0.00804138183593399,3,7,4.461527338141907,84.48547595402465
63,3.1500000000000004,ccurve,247,pure_pursuit,6.0,244.30123901367188,-311.04071044921875,244.85604858398438,-311.03485107421875,-179.40341186523438,-0.00021419714733327065,0.35,0.0,0.5548405100438607,-0.006805419921878596,3,7,4.510417249336123,84.67505022882564
64,3.2,ccurve,247,pure_pursuit,6.0,244.07423400878906,-311.04302978515625,244.85604858398438,-311.03485107421875,-179.40452575683594,-0.00018182749591210082,0.35,0.0,0.7818573535501384,-0.0056915283202936,3,7,4.560334099301406,84.86685441944601
65,3.25,ccurve,247,pure_pursuit,6.0,243.8448028564453,-311.04541015625,242.8561553955078,-311.055419921875,-179.40548706054688,-0.00016124636598276214,0.35,0.0,0.9886981326097632,-0.004730224609372936,4,7,4.608026607742785,85.06090434909105
66,3.3000000000000003,ccurve,247,pure_pursuit,6.0,243.6129608154297,-311.0477600097656,242.8561553955078,-311.055419921875,-179.4063262939453,-0.00013176598205354175,0.35,0.0,0.7568441833539113,-0.003890991210922669,4,7,4.656005086086649,85.25714195195982
67,3.35,ccurve,247,pure_pursuit,6.0,243.3787841796875,-311.0502014160156,242.8561553955078,-311.055419921875,-179.40707397460938,-0.00012004503583133438,0.35,0.0,0.5226548372076382,-0.003143310546850646,4,7,4.702484554674719,85.4555733587329
68,3.4000000000000004,ccurve,247,pure_pursuit,6.0,243.14230346679688,-311.0526428222656,242.8561553955078,-311.055419921875,-179.40771484375,-0.00010603640362514813,0.35,0.0,0.28616154700569185,-0.0025024414062538324,4,7,4.748478773612358,85.656127494623
69,3.45,ccurve,247,pure_pursuit,6.0,242.90353393554688,-311.0550842285156,242.8561553955078,-311.055419921875,-179.4082794189453,-8.836683803942904e-05,0.35,0.0,0.047379729275973885,-0.0019378662109382958,4,7,4.793571269080865,85.85879564890328
70,3.5,ccurve,247,pure_pursuit,6.0,242.66253662109375,-311.0575256347656,242.8561553955078,-311.055419921875,-179.4087677001953,-5.692887071727137e-05,0.35,0.0,0.1936302244805324,-0.0014495849609040357,4,8,4.837978647028963,86.06353039283658
71,3.5500000000000003,ccurve,247,pure_pursuit,6.0,242.4193572998047,-311.06005859375,242.8561553955078,-311.055419921875,-179.40914916992188,-5.333696928578026e-05,0.35,0.0,0.4368227256984694,-0.0010681152343449854,4,8,4.881686892510103,86.2703459063058
72,3.6,ccurve,247,pure_pursuit,6.0,242.17398071289062,-311.0625915527344,242.8561553955078,-311.055419921875,-179.40943908691406,-4.791097413508569e-05,0.35,0.0,0.6822123788770207,-0.0007781982421641783,4,8,4.924731352495539,86.47920978453294
73,3.6500000000000004,ccurve,247,pure_pursuit,6.0,241.92648315429688,-311.06512451171875,242.8561553955078,-311.055419921875,-179.4097137451172,-3.834279473315004e-05,0.35,0.0,0.9297228915877047,-0.0005035400390294486,4,8,4.96712674911331,86.69006126810272
74,3.7,ccurve,247,pure_pursuit,6.0,241.67689514160156,-311.0676574707031,240.85626220703125,-311.0760192871094,-179.40994262695312,-2.5019191453151207e-05,0.35,0.0,0.820675534712163,-0.0002746582031347296,5,8,5.008912583057273,86.90287814177837
75,3.75,ccurve,247,pure_pursuit,6.0,241.4252471923828,-311.07025146484375,240.85626220703125,-311.0760192871094,-179.4100799560547,-2.2855208683183513e-05,0.35,0.0,0.5690142189165448,-0.0001373291015673648,5,8,5.049630504879311,87.11767037712166
76,3.8000000000000003,ccurve,247,pure_pursuit,6.0,241.17266845703125,-311.0728759765625,240.85626220703125,-311.0760192871094,-179.41004943847656,-3.0353547814716437e-05,0.35,0.0,0.31642186308827747,-0.0001678466797104088,5,8,5.007340484923397,87.33346613859565
77,3.85,ccurve,247,pure_pursuit,6.0,240.92173767089844,-311.0754089355469,240.85626220703125,-311.0760192871094,-179.41006469726562,-1.8391246557422943e-05,0.35,0.0,0.06547830860409593,-0.00015258789061344235,5,8,5.0677431132699695,87.5480096826325
78,3.9000000000000004,ccurve,247,pure_pursuit,6.0,240.6707305908203,-311.0779724121094,240.85626220703125,-311.0760192871094,-179.41021728515625,-1.0664453957189657e-05,0.35,0.0,0.18554189637682436,0.0,5,9,5.030715027758435,87.76282723854487
79,3.95,ccurve,247,pure_pursuit,6.0,240.41859436035156,-311.0805969238281,240.85626220703125,-311.0760192871094,-179.41029357910156,-1.48479922532075e-05,0.35,0.0,0.4376917851355715,7.629394533216562e-05,5,9,5.048413321192273,87.97883007928434
80,4.0,ccurve,247,pure_pursuit,6.0,240.16546630859375,-311.0832214355469,240.85626220703125,-311.0760192871094,-179.4103240966797,-1.8550265308560057e-05,0.35,0.0,0.6908334417500275,0.00010681152342432076,5,9,5.024423845698617,88.19587021201282
81,4.05,ccurve,247,pure_pursuit,6.0,239.9148406982422,-311.0857849121094,240.85626220703125,-311.0760192871094,-179.41041564941406,-1.3304451063346162e-05,0.35,0.0,0.9414721581875459,0.00019836425780256396,5,9,5.034992361688989,88.41093552179579
82,4.1000000000000005,ccurve,247,pure_pursuit,6.0,239.66151428222656,-311.0884094238281,238.8563690185547,-311.09661865234375,-179.41050720214844,-1.53193510750676e-05,0.35,0.0,0.8051871130650781,0.00028991699218080717,6,9,5.032650415280602,88.62852577279001
83,4.15,ccurve,247,pure_pursuit,6.0,239.4102020263672,-311.09100341796875,238.8563690185547,-311.09661865234375,-179.4105987548828,-1.538956179827786e-05,0.35,0.0,0.5538614731137442,0.00038146972655905034,6,9,5.052728068747175,88.84456822787872
84,4.2,ccurve,247,pure_pursuit,6.0,239.15554809570312,-311.0936279296875,238.8563690185547,-311.09661865234375,-179.41065979003906,-1.5547425206405867e-05,0.35,0.0,0.29919402504962783,0.0004425048828451384,6,9,5.062554254379457,89.06367018069459
85,4.25,ccurve,247,pure_pursuit,6.0,238.90310668945312,-311.09625244140625,238.8563690185547,-311.09661865234375,-179.41075134277344,-2.078588898630089e-05,0.35,0.0,0.04673910559115778,0.0005340576172233816,6,9,5.040459671750763,89.28106655528791
86,4.3,ccurve,247,pure_pursuit,6.0,238.65139770507812,-311.09881591796875,238.8563690185547,-311.09661865234375,-179.4108428955078,-2.637527974095092e-06,0.35,0.0,0.2049830903380424,0.0006256103516016247,6,10,5.087356620756037,89.49798790210366
87,4.3500000000000005,ccurve,247,pure_pursuit,6.0,238.39540100097656,-311.1014709472656,238.8563690185547,-311.09661865234375,-179.41090393066406,-5.677678768462323e-06,0.35,0.0,0.4609935552650551,0.0006866455077859351,6,10,5.105291093239535,89.71881545690144
88,4.4,ccurve,247,pure_pursuit,6.0,238.1420135498047,-311.1040954589844,238.8563690185547,-311.09661865234375,-179.41098022460938,-7.861639732447524e-06,0.35,0.0,0.7143945957036444,0.0007629394531181007,6,10,5.043664262349054,89.93757414168718
89,4.45,ccurve,247,pure_pursuit,6.0,237.8900909423828,-311.106689453125,238.8563690185547,-311.09661865234375,-179.41098022460938,-9.02386862594177e-06,0.35,0.0,0.9663305549959577,0.0007629394531181007,6,10,5.037147871765906,90.15524017782059
90,4.5,ccurve,247,pure_pursuit,6.0,237.63792419433594,-311.1092834472656,236.85647583007812,-311.1171875,-179.4110107421875,-8.893551474345869e-06,0.35,0.0,0.7814883364777997,0.0007934570312611447,7,10,5.110125494833513,90.37329420677128
91,4.55,ccurve,247,pure_pursuit,6.0,237.3799591064453,-311.1119079589844,236.85647583007812,-311.1171875,-179.41110229492188,-3.8403031133932965e-07,0.35,0.0,0.5235098988457246,0.0008850097656393879,7,10,5.151944742941823,90.59653063299987
92,4.6000000000000005,ccurve,247,pure_pursuit,6.0,237.12417602539062,-311.1145324707031,236.85647583007812,-311.1171875,-179.41110229492188,7.146442927720208e-07,0.35,0.0,0.2677133611736962,0.0008850097656393879,7,10,5.093497258023937,90.81807184429188
93,4.65,ccurve,247,pure_pursuit,6.0,236.86959838867188,-311.1171875,236.85647583007812,-311.1171875,-179.4111328125,-8.181738684743141e-06,0.35,0.0,0.01312255859375,0.000915527343782432,7,10,5.091543138878743,91.0387690674772
94,4.7,ccurve,247,pure_pursuit,6.0,236.61631774902344,-311.11981201171875,236.85647583007812,-311.1171875,-179.4111328125,-1.8205292852503876e-06,0.35,0.0,0.2401724213094245,0.000915527343782432,7,11,5.049905299211356,91.25850849091566
95,4.75,ccurve,247,pure_pursuit,6.0,236.363525390625,-311.1224670410156,236.85647583007812,-311.1171875,-179.4111328125,-1.3445870921677615e-05,0.35,0.0,0.4929787108084534,0.000915527343782432,7,11,5.061254661199923,91.47801525706863
96,4.800000000000001,ccurve,247,pure_pursuit,6.0,236.11143493652344,-311.1250305175781,236.85647583007812,-311.1171875,-179.4112091064453,-6.0837260667055846e-06,0.35,0.0,0.7450821739872039,0.0009918212890637087,7,11,5.030307534854726,91.69704096915893
97,4.8500000000000005,ccurve,247,pure_pursuit,6.0,235.859375,-311.12762451171875,236.85647583007812,-311.1171875,-179.41123962402344,-6.285104156204981e-06,0.35,0.0,0.9971554525529623,0.0010223388672067526,7,11,5.049733005343611,91.91622516299323
98,4.9,ccurve,247,pure_pursuit,6.0,235.60763549804688,-311.1302185058594,234.85658264160156,-311.1377868652344,-179.41123962402344,-8.120932856629735e-06,0.35,0.0,0.7510909886546985,0.0010223388672067526,8,11,5.025195093008835,92.1353002702969
99,4.95,ccurve,247,pure_pursuit,6.0,235.35565185546875,-311.1328125,234.85658264160156,-311.1377868652344,-179.4113006591797,-7.881984105175666e-06,0.35,0.0,0.4990940037102204,0.001083374023441952,8,11,5.049387678340503,92.35475341724313
100,5.0,ccurve,247,pure_pursuit,6.0,235.10382080078125,-311.1353759765625,234.85658264160156,-311.1377868652344,-179.411376953125,-2.6810242065389214e-07,0.35,0.0,0.24724991352627138,0.0011596679687232287,8,11,5.028591205556852,92.57422482291808
101,5.050000000000001,ccurve,247,pure_pursuit,6.0,234.8516082763672,-311.1379699707031,234.85658264160156,-311.1377868652344,-179.411376953125,3.5324089227243845e-06,0.35,0.0,0.0049777341328806225,0.0011596679687232287,8,12,5.055525919768933,92.7942067329701
102,5.1000000000000005,ccurve,247,pure_pursuit,6.0,234.5994110107422,-311.14056396484375,234.85658264160156,-311.1377868652344,-179.411376953125,3.060049162774207e-06,0.35,0.0,0.2571866248487876,0.0011596679687232287,8,12,5.036872599629803,93.01433909090426
103,5.15,ccurve,247,pure_pursuit,6.0,234.34671020507812,-311.1431884765625,234.85658264160156,-311.1377868652344,-179.411376953125,-2.6135947082459522e-06,0.35,0.0,0.5099010481762976,0.0011596679687232287,8,12,5.0653403746246575,93.23508651788283
104,5.2,ccurve,247,pure_pursuit,6.0,234.093994140625,-311.1458435058594,234.85658264160156,-311.1377868652344,-179.411376953125,-1.5092630127765215e-05,0.35,0.0,0.7626310584285438,0.0011596679687232287,8,12,5.047889518892123,93.45602424033709
105,5.25,ccurve,247,pure_pursuit,6.0,233.8407440185547,-311.14849853515625,232.856689453125,-311.1583557128906,-179.4114227294922,-2.6055954217406232e-05,0.35,0.0,0.9841039333809708,0.0012054443359632392,9,12,5.077187169311929,93.67758736137107
106,5.300000000000001,ccurve,247,pure_pursuit,6.0,233.58740234375,-311.151123046875,232.856689453125,-311.1583557128906,-179.4114227294922,-3.201678431460703e-05,0.35,0.0,0.7307486845579928,0.0012054443359632392,9,12,5.060394621843196,93.89937548840766
107,5.3500000000000005,ccurve,247,pure_pursuit,6.0,233.33351135253906,-311.15374755859375,232.856689453125,-311.1583557128906,-179.41163635253906,-3.141942301847428e-05,0.35,0.0,0.4768441662082678,0.0014190673828118807,9,12,5.090109919566342,94.12180159751078
