step,time,route_name,spawn_index,controller_type,tuning_value,x,y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
27,1.35,sturn,192,pure_pursuit,10.0,332.8851623535156,-117.65022277832031,-0.24441523849964142,-0.13882843054111133,0.35,0.0,0.37463839208982597,1.168458238244057,0,5,2.028565901017796,171.0571196124196
28,1.4000000000000001,sturn,192,pure_pursuit,10.0,332.98944091796875,-117.65824890136719,-0.5701293349266052,-0.13444900157291745,0.35,0.0,0.47922283408469457,1.4941723346710207,0,5,2.1400312171365448,171.02536797652476
29,1.4500000000000002,sturn,192,pure_pursuit,10.0,333.0990295410156,-117.66715240478516,-0.8837890028953552,-0.1302668499490704,0.35,0.0,0.5891676914638839,1.8078320026397705,0,5,2.24115233797077,170.99160581960948
30,1.5,sturn,192,pure_pursuit,10.0,333.2132263183594,-117.6767349243164,-1.218048095703125,-0.17738886624017536,0.35,0.0,0.7037598750811697,2.1420910954475403,0,6,2.3320314288586736,170.95619552206728
31,1.55,sturn,192,pure_pursuit,10.0,333.3314514160156,-117.68879699707031,-1.6146241426467896,-0.1722480285487597,0.35,0.0,0.82256090252061,2.538667142391205,0,6,2.4150374913501267,170.91752393256812
32,1.6,sturn,192,pure_pursuit,10.0,333.45355224609375,-117.70289611816406,-2.07342529296875,-0.16606312527879935,0.35,0.0,0.9454013709044391,2.9974682927131657,0,6,2.4962416251814776,170.87606330288764
33,1.6500000000000001,sturn,192,pure_pursuit,10.0,333.57958984375,-117.71839904785156,-2.519897699356079,-0.16003881199355666,0.35,0.0,0.9404565347075716,3.4439406991004944,1,6,2.578595935877088,170.8324234590137
34,1.7000000000000002,sturn,192,pure_pursuit,10.0,333.7095642089844,-117.73497009277344,-2.980011463165283,-0.15379629668623174,0.35,0.0,0.8145870270477887,3.904054462909699,1,6,2.655845138136131,170.7869388835164
35,1.75,sturn,192,pure_pursuit,10.0,333.8433532714844,-117.75279235839844,-3.4203808307647705,-0.1478428353881393,0.35,0.0,0.6872186310206405,4.344423830509187,1,6,2.734852663042327,170.7394664056018
36,1.8,sturn,192,pure_pursuit,10.0,333.9808044433594,-117.77166748046875,-3.8707289695739746,-0.1417275675412638,0.35,0.0,0.5602655045185023,4.79477196931839,1,6,2.8091829929978998,170.6902412249453
37,1.85,sturn,192,pure_pursuit,10.0,334.1219177246094,-117.79181671142578,-4.299806118011475,-0.13592495013712172,0.35,0.0,0.4377941224992216,5.22384911775589,1,6,2.8856755633934585,170.6390553515643
38,1.9000000000000001,sturn,192,pure_pursuit,10.0,334.2666320800781,-117.81304168701172,-4.736360549926758,-0.1299997636172297,0.35,0.0,0.32979556136241406,5.660403549671173,1,6,2.9577026083594804,170.58612353064115
39,1.9500000000000002,sturn,192,pure_pursuit,10.0,334.4148254394531,-117.83554077148438,-5.150668144226074,-0.12440314140397125,0.35,0.0,0.26188845256789495,6.0747111439704895,1,6,3.0320190848383035,170.5312873237675
40,2.0,sturn,192,pure_pursuit,10.0,334.56646728515625,-117.85919952392578,-5.570223808288574,-0.11871219834843542,0.35,0.0,0.27262784955910746,6.4942668080329895,1,6,3.101983398887679,170.4746728251697
41,2.0500000000000003,sturn,192,pure_pursuit,10.0,334.7215576171875,-117.88414001464844,-5.966953754425049,-0.11336112399519076,0.35,0.0,0.3596661728574075,6.890996754169464,1,6,3.1742434436314113,170.4161688702421
42,2.1,sturn,192,pure_pursuit,10.0,334.8800354003906,-117.91022491455078,-6.366979598999023,-0.10794909771820037,0.35,0.0,0.4867806455573632,7.291022598743439,1,6,3.242252054709344,170.3559308587106
43,2.15,sturn,192,pure_pursuit,10.0,335.0418701171875,-117.93761444091797,-6.744024276733398,-0.10287874501658643,0.35,0.0,0.6329228164203157,7.668067276477815,1,6,3.312498196495857,170.29381723743018
44,2.2,sturn,192,pure_pursuit,10.0,335.2069091796875,-117.96615600585938,-7.122687339782715,-0.09777190134375714,0.35,0.0,0.78956637311083,8.04673033952713,1,6,3.3786164367086973,170.23001826072382
45,2.25,sturn,192,pure_pursuit,10.0,335.37518310546875,-117.99600219726562,-7.478522300720215,-0.1549485613645672,0.35,0.0,0.9534007366381045,8.402565300464632,1,7,3.446864954085486,170.1643863599379
46,2.3000000000000003,sturn,192,pure_pursuit,10.0,335.5457458496094,-118.02943420410156,-7.955972194671631,-0.1488888129271437,0.35,0.0,1.122852073546728,8.880015194416046,1,7,3.5034466042733605,170.09490600427438
47,2.35,sturn,192,pure_pursuit,10.0,335.71868896484375,-118.06655883789062,-8.495949745178223,-0.14166273570136312,0.35,0.0,1.0437481152423242,4.19416046142578,2,7,3.5692788528554162,170.02145750936978
48,2.4000000000000004,sturn,192,pure_pursuit,10.0,335.8944091796875,-118.10587310791016,-9.04267406463623,-0.13425566215537937,0.35,0.0,0.9063242255854126,4.740884780883789,2,7,3.6311235648663804,169.94542893735164
49,2.45,sturn,192,pure_pursuit,10.0,336.0730285644531,-118.14710998535156,-9.563122749328613,-0.1272088861792514,0.35,0.0,0.7853503273532284,5.261333465576173,2,7,3.6966319295576433,169.86706191606268
50,2.5,sturn,192,pure_pursuit,10.0,336.25445556640625,-118.19003295898438,-10.074384689331055,-0.12027071194714481,0.35,0.0,0.6919982942725703,5.772595405578613,2,7,3.756913791373769,169.78661429210743
51,2.5500000000000003,sturn,192,pure_pursuit,10.0,336.43865966796875,-118.2347412109375,-10.557814598083496,-0.1137281566684965,0.35,0.0,0.6413317197101106,6.256025314331055,2,7,3.8203688433808836,169.70400286789197
52,2.6,sturn,192,pure_pursuit,10.0,336.6256103515625,-118.28107452392578,-11.030900955200195,-0.1073182406821022,0.35,0.0,0.6461065505454467,6.729111671447753,2,7,3.878883407886335,169.61939799550458
53,2.6500000000000004,sturn,192,pure_pursuit,10.0,336.8152770996094,-118.32910919189453,-11.477374076843262,-0.10129251362710363,0.35,0.0,0.7077661720582398,7.17558479309082,2,7,3.9402373285484638,169.53273886632775
54,2.7,sturn,192,pure_pursuit,10.0,337.0075378417969,-118.37874603271484,-11.912799835205078,-0.09541029998453512,0.35,0.0,0.8155339954170849,7.611010551452638,2,7,3.997041733837017,169.44415527122302
55,2.75,sturn,192,pure_pursuit,10.0,337.2023620605469,-118.4300537109375,-12.323262214660645,-0.08988617694745274,0.35,0.0,0.9557655937760953,8.021472930908203,2,7,4.056331138698757,169.35359355903296
56,2.8000000000000003,sturn,192,pure_pursuit,10.0,337.3998107910156,-118.48291015625,-12.722249031066895,-0.16332969959377022,0.35,0.0,1.1178116355446877,8.420459747314453,2,8,4.111486553184288,169.26116783727187
57,2.85,sturn,192,pure_pursuit,10.0,337.598388671875,-118.54042053222656,-13.259052276611328,-0.15681785630022854,0.35,0.0,1.2959805375800337,8.957262992858887,2,8,4.158085583267622,169.1641520901569
58,2.9000000000000004,sturn,192,pure_pursuit,10.0,337.79779052734375,-118.60316467285156,-13.924031257629395,-0.1480069134634938,0.35,0.0,1.2513971878121837,2.9918098449707022,3,8,4.208499722360278,169.0620415519202
59,2.95,sturn,192,pure_pursuit,10.0,337.9991455078125,-118.66912078857422,-14.58177375793457,-0.13917369491311973,0.35,0.0,1.1293981914279536,3.6495523452758785,3,8,4.265018985257305,168.95658705461852
60,3.0,sturn,192,pure_pursuit,10.0,338.2024230957031,-118.73758697509766,-15.218127250671387,-0.1305877979933083,0.35,0.0,1.0375116577412689,4.285905838012694,3,8,4.3166665221374405,168.8484867549424
61,3.0500000000000003,sturn,192,pure_pursuit,10.0,338.4078063964844,-118.80841827392578,-15.820694923400879,-0.12246176001839344,0.35,0.0,0.9857097637217205,4.888473510742186,3,8,4.371445925153246,168.73785091857826
62,3.1,sturn,192,pure_pursuit,10.0,338.61517333984375,-118.88142395019531,-16.397016525268555,-0.1146888254106246,0.35,0.0,0.9820459504355401,5.4647951126098615,3,8,4.42179496273838,168.62489645765143
63,3.1500000000000004,sturn,192,pure_pursuit,10.0,338.82452392578125,-118.95661926269531,-16.940961837768555,-0.10736585936005541,0.35,0.0,1.0287146625277985,6.008740425109863,3,8,4.474351516274857,168.5096139023948
64,3.2,sturn,192,pure_pursuit,10.0,339.0358581542969,-119.03389739990234,-17.459178924560547,-0.10039694632347276,0.35,0.0,1.1208862228288032,6.526957511901855,3,8,4.523413550223003,168.3921135220435
65,3.25,sturn,192,pure_pursuit,10.0,339.2491455078125,-119.11322021484375,-17.947704315185547,-0.09384734566426926,0.35,0.0,1.2498707091859387,7.0154829025268555,3,8,4.573827935784986,168.27244439896697
66,3.3000000000000003,sturn,192,pure_pursuit,10.0,339.4642028808594,-119.19451141357422,-18.411476135253906,-0.18045955017624926,0.35,0.0,1.4066561245752909,7.479254722595216,3,9,4.621661687378656,168.15072271429796
67,3.35,sturn,192,pure_pursuit,10.0,339.6792907714844,-119.28111267089844,-19.03567886352539,-0.17319063336143287,0.35,0.0,1.5372682138530631,1.4730243682861324,4,9,4.654428785357501,168.02401189632357
68,3.4000000000000004,sturn,192,pure_pursuit,10.0,339.8935546875,-119.37425231933594,-19.830198287963867,-0.1628743600149419,0.35,0.0,1.4174847709545795,2.2675437927246076,4,9,4.697305516864365,167.89126805633774
69,3.45,sturn,192,pure_pursuit,10.0,340.1084289550781,-119.47154998779297,-20.628259658813477,-0.15229096366978165,0.35,0.0,1.331067812898458,3.06560516357422,4,9,4.74411157737249,167.7545465681431
70,3.5,sturn,192,pure_pursuit,10.0,340.3244323730469,-119.57211303710938,-21.392112731933594,-0.1421069944824112,0.35,0.0,1.2849859901923686,3.829458236694336,4,9,4.790550250022659,167.6146249556595
71,3.5500000000000003,sturn,192,pure_pursuit,10.0,340.5416259765625,-119.67559051513672,-22.11509895324707,-0.13245544803359316,0.35,0.0,1.2845772407296545,4.552444458007811,4,9,4.8361733457101375,167.47183853250917
72,3.6,sturn,192,pure_pursuit,10.0,340.76007080078125,-119.78180694580078,-22.797195434570312,-0.12335411704969637,0.35,0.0,1.3309632535676412,5.234540939331053,4,9,4.8809430755482515,167.32635088632284
73,3.6500000000000004,sturn,192,pure_pursuit,10.0,340.97967529296875,-119.890625,-23.439647674560547,-0.11479124516072409,0.35,0.0,1.4206191408645785,5.876993179321288,4,9,4.924870295198369,167.1783171023639
74,3.7,sturn,192,pure_pursuit,10.0,341.2005920410156,-120.00196075439453,-24.044048309326172,-0.10675591289205255,0.35,0.0,1.547016671514157,6.481393814086914,4,9,4.968025985204664,167.02779421122452
75,3.75,sturn,192,pure_pursuit,10.0,341.422607421875,-120.11572265625,-24.61203956604004,-0.20320982390180178,0.35,0.0,1.7028510411020654,7.04938507080078,4,10,5.010433018768989,166.87491511470722
76,3.8000000000000003,sturn,192,pure_pursuit,10.0,341.6431579589844,-120.23518371582031,-25.37455177307129,-0.1945020974437509,0.35,0.0,1.7083045288430379,1.1814651489257808,5,10,5.023943203235249,166.71693502386708
77,3.85,sturn,192,pure_pursuit,10.0,341.8599548339844,-120.36123657226562,-26.283519744873047,-0.183040537284441,0.35,0.0,1.6192377482511664,2.0904331207275373,5,10,5.03814029439551,166.55338515039347
78,3.9000000000000004,sturn,192,pure_pursuit,10.0,342.07550048828125,-120.49130249023438,-27.26323127746582,-0.17022936930854746,0.35,0.0,1.5696067363518087,3.0701446533203103,5,10,5.0711292842533275,166.38633232285085
79,3.95,sturn,192,pure_pursuit,10.0,342.2892761230469,-120.62438201904297,-28.165760040283203,-0.15839069355160856,0.35,0.0,1.5630299614346963,3.9726734161376944,5,10,5.086433188697306,166.21684703424089
80,4.0,sturn,192,pure_pursuit,10.0,342.50201416015625,-120.76006317138672,-28.997983932495117,-0.14748598188912448,0.35,0.0,1.5994457722067867,4.804897308349611,5,10,5.062762229843388,166.04519656957387
81,4.05,sturn,192,pure_pursuit,10.0,342.7126770019531,-120.89708709716797,-29.778568267822266,-0.13725569310232588,0.35,0.0,1.6752600562567304,5.58548164367676,5,10,5.0459206230674525,165.87279987168606
82,4.1000000000000005,sturn,192,pure_pursuit,10.0,342.9236755371094,-121.03702545166016,-30.512277603149414,-0.2368812766095088,0.35,0.0,1.7864424394020793,6.319190979003907,5,11,5.013038207872689,165.69767706159507
83,4.15,sturn,192,pure_pursuit,10.0,343.1320495605469,-121.18270111083984,-31.433542251586914,-0.22641229280048122,0.35,0.0,1.9303045544857442,7.240455627441406,5,11,5.078545302740045,165.51756908059977
84,4.2,sturn,192,pure_pursuit,10.0,343.3341369628906,-121.33235168457031,-32.50114440917969,-0.2132502366962589,0.35,0.0,1.9703581721229264,1.6776256561279308,6,11,5.059352139994886,165.33483962416068
85,4.25,sturn,192,pure_pursuit,10.0,343.53448486328125,-121.4881591796875,-33.6086311340332,-0.19910278310363758,0.35,0.0,1.9005650416884627,2.785112380981441,6,11,5.066630840970299,165.14652940175588
86,4.3,sturn,192,pure_pursuit,10.0,343.7305908203125,-121.64543914794922,-34.61835479736328,-0.1861857468938712,0.35,0.0,1.866966146667645,3.7948360443115194,6,11,5.022493264383136,164.95767648659205
87,4.3500000000000005,sturn,192,pure_pursuit,10.0,343.92718505859375,-121.80780792236328,-35.62506103515625,-0.17311502899313924,0.35,0.0,1.870811917656338,4.801542282104491,6,11,5.149175719574025,164.76389354541172
88,4.4,sturn,192,pure_pursuit,10.0,344.12127685546875,-121.97238159179688,-36.54143142700195,-0.1612314268503834,0.35,0.0,1.9121187113537863,5.7179126739501935,6,11,5.051967544735939,164.5685319236295
89,4.45,sturn,192,pure_pursuit,10.0,344.3138732910156,-122.13922882080078,-37.41056442260742,-0.14992701417749726,0.35,0.0,1.9880876989256806,6.587045669555663,6,11,5.141759204965469,164.3713451977705
90,4.5,sturn,192,pure_pursuit,10.0,344.5037841796875,-122.30756378173828,-38.17033004760742,-0.24780777384226496,0.35,0.0,2.0945965543302307,7.34681129455566,6,12,5.047733908088315,164.17330383510728
91,4.55,sturn,192,pure_pursuit,10.0,344.6905517578125,-122.4802017211914,-39.0781364440918,-0.2378722273968919,0.35,0.0,2.229769991657959,8.254617691040039,6,12,5.123406490285396,163.9717014667953
92,4.6000000000000005,sturn,192,pure_pursuit,10.0,344.87213134765625,-122.66007232666016,-40.15694046020508,-0.2247988353539536,0.35,0.0,2.2679102695562827,0.6985969543457078,7,12,5.19369347534936,163.76398043749924
93,4.65,sturn,192,pure_pursuit,10.0,345.0516052246094,-122.84469604492188,-41.36212921142578,-0.20950480872123076,0.35,0.0,2.2147725082816376,1.9037857055664082,7,12,5.148741463767981,163.5520574087442
94,4.7,sturn,192,pure_pursuit,10.0,345.2268981933594,-123.03069305419922,-42.45893859863281,-0.19558110399730844,0.35,0.0,2.1948221344561327,3.0005950927734375,7,12,5.114473014693855,163.33960134188516
95,4.75,sturn,192,pure_pursuit,10.0,345.3990173339844,-123.2176513671875,-43.569480895996094,-0.18124199880559322,0.35,0.0,2.20733624542301,4.11113739013672,7,12,5.083303352195088,163.126842271927
96,4.800000000000001,sturn,192,pure_pursuit,10.0,345.5677795410156,-123.4064712524414,-44.539676666259766,-0.16881681596548456,0.35,0.0,2.252128748536401,5.081333160400391,7,12,5.070096202575873,162.91291404582884
97,4.8500000000000005,sturn,192,pure_pursuit,10.0,345.7341003417969,-123.5964584350586,-45.51380920410156,-0.24101769387152974,0.35,0.0,2.3260100892559423,6.055465698242187,7,13,5.053343568125766,162.6983441566072
98,4.9,sturn,192,pure_pursuit,10.0,345.8951416015625,-123.78973388671875,-46.49746322631836,-0.2296881091967684,0.35,0.0,2.4291651582606395,7.039119720458989,7,13,5.033978340505873,162.48149320024328
99,4.95,sturn,192,pure_pursuit,10.0,346.0515441894531,-123.9877700805664,-47.66971206665039,-0.21507666710614037,0.35,0.0,2.559000096968303,8.21136856079102,7,13,5.135608989610219,162.26079154684248
100,5.0,sturn,192,pure_pursuit,10.0,346.2071533203125,-124.19571685791016,-48.78776168823242,-0.2009139432912484,0.35,0.0,2.502813957441499,-1.5233116149902353,8,13,5.208828749382529,162.03052738510047
101,5.050000000000001,sturn,192,pure_pursuit,10.0,346.35968017578125,-124.40496826171875,-49.92074966430664,-0.18630493116986394,0.35,0.0,2.4590572021929,-0.3903236389160199,8,13,5.179085340099233,161.79955686618663
102,5.1000000000000005,sturn,192,pure_pursuit,10.0,346.5086669921875,-124.61544036865234,-50.92780303955078,-0.17339665182164912,0.35,0.0,2.445713169206442,0.616729736328126,8,13,5.162675499682502,161.56802895731158
103,5.15,sturn,192,pure_pursuit,10.0,346.6549072265625,-124.82674407958984,-51.94023513793945,-0.16023446607223293,0.35,0.0,2.462093922083744,1.6291618347167967,8,13,5.143292212795936,161.3361947630893
104,5.2,sturn,192,pure_pursuit,10.0,346.7981872558594,-125.03961944580078,-52.81283950805664,-0.21835669435557387,0.35,0.0,2.5080345336736647,2.5017662048339826,8,14,5.138657105905776,161.10335165114503
105,5.25,sturn,192,pure_pursuit,10.0,346.9369201660156,-125.25446319580078,-53.82494354248047,-0.20613206846647622,0.35,0.0,2.583131284638102,3.5138702392578125,8,14,5.116724654070466,160.86935101075167
106,5.300000000000001,sturn,192,pure_pursuit,10.0,347.0699157714844,-125.47215270996094,-54.84165954589844,-0.19341489248450147,0.35,0.0,2.6860836548688103,4.530586242675781,8,14,5.113354067713546,160.63350354997098
107,5.3500000000000005,sturn,192,pure_pursuit,10.0,347.1993408203125,-125.6917953491211,-55.91703414916992,-0.17953128407292138,0.35,0.0,2.675734806701904,-5.246772766113286,9,14,5.108146363550632,160.39634236149843
108,5.4,sturn,192,pure_pursuit,10.0,347.3253479003906,-125.91364288330078,-56.87165451049805,-0.1672532569242536,0.35,0.0,2.6109844890130223,-4.29215240478516,9,14,5.114748835033138,160.15758857176698
109,5.45,sturn,192,pure_pursuit,10.0,347.44879150390625,-126.13704681396484,-57.840919494628906,-0.15456522721743834,0.35,0.0,2.5730101844536786,-3.3228874206542978,9,14,5.11472393993502,159.91774454603626
110,5.5,sturn,192,pure_pursuit,10.0,347.56951904296875,-126.3623275756836,-58.675540924072266,-0.14377533007702373,0.35,0.0,2.563327250537315,-2.4882659912109433,9,14,5.123290940708627,159.67651290177773
111,5.550000000000001,sturn,192,pure_pursuit,10.0,347.6883544921875,-126.58895874023438,-59.52446746826172,-0.18810854555556744,0.35,0.0,2.5813870310856077,-1.6393394470214842,9,15,5.125392081377517,159.43428258982476
112,5.6000000000000005,sturn,192,pure_pursuit,10.0,347.80267333984375,-126.81792449951172,-60.3585090637207,-0.1779294483624097,0.35,0.0,2.629351604575264,-0.8052978515625039,9,15,5.126006161112984,159.19048029766142
113,5.65,sturn,192,pure_pursuit,10.0,347.912841796875,-127.04883575439453,-61.3179931640625,-0.16552287589803616,0.35,0.0,2.70511702933894,0.15418624877930098,9,15,5.125837263474758,158.94542769532853
114,5.7,sturn,192,pure_pursuit,10.0,348.01947021484375,-127.28182983398438,-62.187442779541016,-0.15426215127648626,0.35,0.0,2.7198664743200305,-9.82910537719727,10,15,5.135910684697255,158.69889009918174
115,5.75,sturn,192,pure_pursuit,10.0,348.1236267089844,-127.5162353515625,-63.08381652832031,-0.14241670922712202,0.35,0.0,2.628043367035456,-8.932731628417965,10,15,5.139094938520325,158.4513638757015
116,5.800000000000001,sturn,192,pure_pursuit,10.0,348.22509765625,-127.75241088867188,-63.85546875,-0.13233425415695235,0.35,0.0,2.5617126949684788,-8.161079406738281,10,15,5.150812663725203,158.2025237166964
117,5.8500000000000005,sturn,192,pure_pursuit,10.0,348.32476806640625,-127.98970794677734,-64.64436340332031,-0.12187393533046127,0.35,0.0,2.522024369101987,-7.37218475341797,10,15,5.154405543797862,157.95287342090108
118,5.9,sturn,192,pure_pursuit,10.0,348.42205810546875,-128.228515625,-65.30936431884766,-0.15703059321698082,0.35,0.0,2.511030956174467,-6.707183837890627,10,16,5.166226814928413,157.70211358102085
119,5.95,sturn,192,pure_pursuit,10.0,348.5160827636719,-128.4687042236328,-66.09101104736328,-0.1470823277935422,0.35,0.0,2.5299756023268922,-5.925537109375,10,16,5.16432990734142,157.45050272650712
120,6.0,sturn,192,pure_pursuit,10.0,348.6060485839844,-128.710693359375,-66.83816528320312,-0.13740336488722263,0.35,0.0,2.5791192397303893,-5.178382873535155,10,16,5.172857035463511,157.19774149004922
121,6.050000000000001,sturn,192,pure_pursuit,10.0,348.69354248046875,-128.9539031982422,-67.63754272460938,-0.12675213829625018,0.35,0.0,2.616794868854053,-15.231735229492182,11,16,5.176653175131962,156.94416121927637
122,6.1000000000000005,sturn,192,pure_pursuit,10.0,348.7783508300781,-129.19854736328125,-68.3238525390625,-0.11770282863829123,0.35,0.0,2.48963417038062,-14.545425415039066,11,16,5.1874645534371675,156.6895801965918
123,6.15,sturn,192,pure_pursuit,10.0,348.86138916015625,-129.44415283203125,-69.03628540039062,-0.10814103937152605,0.35,0.0,2.385642752876479,-13.832992553710936,11,16,5.191150677522044,156.43432700744347
124,6.2,sturn,192,pure_pursuit,10.0,348.9422302246094,-129.69100952148438,-69.62882995605469,-0.10033086272531715,0.35,0.0,2.3085164851524937,-13.240447998046866,11,16,5.202023207007974,156.17817702080157
125,6.25,sturn,192,pure_pursuit,10.0,349.0216979980469,-129.9386444091797,-70.24822998046875,-0.09202634231461841,0.35,0.0,2.2602849516999632,-12.621047973632807,11,16,5.206123065779488,155.9214735947305
