step,time,route_name,spawn_index,controller_type,tuning_value,x,y,path_x,path_y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
50,2.5,straightline,349,pure_pursuit,3.0,-360.4914855957031,37.03770065307617,-360.3431396484375,37.03832244873047,-0.3325194716453552,-0.0007554809690573089,0.35,0.0,0.14834725039572286,-0.035888731479611614,2,4,3.7989937728711474,593.76584488196
51,2.5500000000000003,straightline,349,pure_pursuit,3.0,-360.2998046875,37.03652572631836,-360.3431396484375,37.03832244873047,-0.3399657607078552,-0.0003466904165036623,0.35,0.0,0.043372192138290945,-0.02844244241713621,2,4,3.8565177766801138,593.5741733063512
52,2.6,straightline,349,pure_pursuit,3.0,-360.105224609375,37.03530502319336,-360.3431396484375,37.03832244873047,-0.3380737602710724,-0.00041180357805068363,0.35,0.0,0.23793417297433947,-0.030334442853915733,2,4,3.9142794984597957,593.3796028643521
53,2.6500000000000004,straightline,349,pure_pursuit,3.0,-359.9076843261719,37.03411102294922,-360.3431396484375,37.03832244873047,-0.343505859375,-0.00012056720205661889,0.35,0.0,0.43547568680302956,-0.02490234374996615,2,4,3.9717021671903616,593.1820721240507
54,2.7,straightline,349,pure_pursuit,3.0,-359.7073669433594,37.03287124633789,-360.3431396484375,37.03832244873047,-0.3410644233226776,-0.00022271631538874195,0.35,0.0,0.6357960743272023,-0.027343779802291034,2,4,4.028524068419524,592.981764586712
55,2.75,straightline,349,pure_pursuit,3.0,-359.50421142578125,37.03165054321289,-360.3431396484375,37.03832244873047,-0.3450927734375,-1.1197971608689073e-05,0.35,0.0,0.8389547527086368,-0.023315429687494747,2,4,4.084621298073052,592.7786188618614
56,2.8000000000000003,straightline,349,pure_pursuit,3.0,-359.29827880859375,37.030391693115234,-358.3431701660156,37.02545928955078,-0.3425597846508026,-0.0006325306057827706,0.35,0.0,0.9551213785338234,-0.02584841847414699,3,5,4.1398704112592455,592.5726962989013
57,2.85,straightline,349,pure_pursuit,3.0,-359.089599609375,37.02911376953125,-358.3431701660156,37.02545928955078,-0.347137451171875,-0.0003967183592952597,0.35,0.0,0.7464383893783291,-0.021270751953081243,3,5,4.194243627090161,592.3640273104561
58,2.9000000000000004,straightline,349,pure_pursuit,3.0,-358.87823486328125,37.027774810791016,-358.3431701660156,37.02545928955078,-0.3467406630516052,-0.00039705485678466566,0.35,0.0,0.5350697075134874,-0.021667540073349766,3,5,4.247781791931133,592.1526731626832
59,2.95,straightline,349,pure_pursuit,3.0,-358.6642150878906,37.02644348144531,-358.3431701660156,37.02545928955078,-0.350830078125,-0.0001730789597897861,0.35,0.0,0.3210464304355526,-0.01757812499996114,3,5,4.300472908680372,591.9386639945549
60,3.0,straightline,349,pure_pursuit,3.0,-358.4475402832031,37.025081634521484,-358.3431701660156,37.02545928955078,-0.3500365912914276,-0.00019840322896040998,0.35,0.0,0.10437080044271786,-0.018371611833528537,3,5,4.3523559935487866,591.7220000169526
61,3.0500000000000003,straightline,349,pure_pursuit,3.0,-358.2283630371094,37.02372360229492,-358.3431701660156,37.02545928955078,-0.352752685546875,-4.9795701231049146e-05,0.35,0.0,0.114820248466664,-0.01565551757811981,3,5,4.40342345668537,591.5028336261786
62,3.1,straightline,349,pure_pursuit,3.0,-358.0066223144531,37.022315979003906,-358.3431701660156,37.02545928955078,-0.3516845405101776,-7.439788992504655e-05,0.35,0.0,0.33656253028602073,-0.016723662614771047,3,5,4.453169027743344,591.2811040837157
63,3.1500000000000004,straightline,349,pure_pursuit,3.0,-357.78240966796875,37.02092361450195,-358.3431701660156,37.02545928955078,-0.3533324599266052,2.2961629022199066e-05,0.35,0.0,0.5607788410041233,-0.015075743198370703,3,5,4.50207013634854,591.0569025825678
64,3.2,straightline,349,pure_pursuit,3.0,-357.5558776855469,37.019527435302734,-358.3431701660156,37.02545928955078,-0.3522949814796448,-3.1530715503382343e-05,0.35,0.0,0.7873148269259618,-0.016113221645347627,3,5,4.550241712560644,590.8303818140022
65,3.25,straightline,349,pure_pursuit,3.0,-357.326904296875,37.01812744140625,-356.34320068359375,37.01259994506836,-0.3532104194164276,-0.00026139282282989303,0.35,0.0,0.9837191428443143,-0.015197783708534847,4,6,4.597662740169337,590.601419709823
66,3.3000000000000003,straightline,349,pure_pursuit,3.0,-357.0955810546875,37.01669692993164,-356.34320068359375,37.01259994506836,-0.353363037109375,-0.00026312975324802013,0.35,0.0,0.7523915257976653,-0.01504516601561515,4,6,4.6442729489903325,590.3701079698662
67,3.35,straightline,349,pure_pursuit,3.0,-356.8619384765625,37.0152702331543,-356.34320068359375,37.01259994506836,-0.3545837104320526,-0.0002213359566816108,0.35,0.0,0.5187446657967208,-0.013824492692912088,4,6,4.689838000848525,590.1364769210694
68,3.4000000000000004,straightline,349,pure_pursuit,3.0,-356.62603759765625,37.01380920410156,-356.34320068359375,37.01259994506836,-0.35498037934303284,-0.00021161114022147525,0.35,0.0,0.2828394991223952,-0.013427823781919467,4,6,4.7345762368128215,589.9005878099455
69,3.45,straightline,349,pure_pursuit,3.0,-356.38787841796875,37.01230239868164,-356.34320068359375,37.01259994506836,-0.35552978515625,-0.0001711321351247393,0.35,0.0,0.04467872516909257,-0.012878417968731246,4,6,4.778305290143598,589.6624407008742
70,3.5,straightline,349,pure_pursuit,3.0,-356.1476135253906,37.010799407958984,-356.34320068359375,37.01259994506836,-0.3557433784008026,-0.00016084190155008882,0.35,0.0,0.19559544572370924,-0.012664824724188858,4,6,4.8213338729055035,589.422187903946
71,3.5500000000000003,straightline,349,pure_pursuit,3.0,-355.9051513671875,37.0092887878418,-356.34320068359375,37.01259994506836,-0.3558654487133026,-0.00016085458977568008,0.35,0.0,0.4380618305287074,-0.012542754411667571,4,6,4.863697614140926,589.1797379317946
72,3.6,straightline,349,pure_pursuit,3.0,-355.66058349609375,37.007774353027344,-356.34320068359375,37.01259994506836,-0.35595703125,-0.00017211405611309392,0.35,0.0,0.6826342439469005,-0.012451171874983074,4,6,4.905423282519889,588.9351823147457
73,3.6500000000000004,straightline,349,pure_pursuit,3.0,-355.4139709472656,37.006248474121094,-356.34320068359375,37.01259994506836,-0.3560790717601776,-0.0001857110148222138,0.35,0.0,0.9292514428612046,-0.01232913136481893,4,6,4.946525382807502,588.6885821298663
74,3.7,straightline,349,pure_pursuit,3.0,-355.1653137207031,37.00469970703125,-354.34326171875,36.99974060058594,-0.356292724609375,0.002865119748655553,0.35,0.0,0.8220669599563508,-0.012115478515613145,5,7,4.986978965333642,588.439937441496
75,3.75,straightline,349,pure_pursuit,3.0,-354.9146423339844,37.00334167480469,-354.34326171875,36.99974060058594,-0.3466491401195526,0.002374064421505921,0.35,0.0,0.5713919628426198,-0.021759063005421755,5,7,5.026755036497497,588.1892775718661
76,3.8000000000000003,straightline,349,pure_pursuit,3.0,-354.6626892089844,37.00229263305664,-354.34326171875,36.99974060058594,-0.3559570014476776,0.002669317044430672,0.35,0.0,0.31943768466973843,-0.012451201677289329,5,7,5.017313464150743,587.9373342666325
77,3.85,straightline,349,pure_pursuit,3.0,-354.41168212890625,37.00103759765625,-354.34326171875,36.99974060058594,-0.3150939643383026,0.0004248602734764387,0.35,0.0,0.06843270217775911,-0.05331423878665306,5,7,5.008735539832157,587.6863381561868
78,3.9000000000000004,straightline,349,pure_pursuit,3.0,-354.1597595214844,36.9998779296875,-354.34326171875,36.99974060058594,-0.3058471381664276,-0.00022398756064917952,0.35,0.0,0.18350224865269224,-0.0625610649585503,5,7,5.0615405810356515,587.4344260099544
79,3.95,straightline,349,pure_pursuit,3.0,-353.9083557128906,36.99871063232422,-354.34326171875,36.99974060058594,-0.30963134765625,-0.00019115176991933524,0.35,0.0,0.4349072254713353,-0.058776855468745684,5,7,5.043738074447029,587.1830327084685
80,4.0,straightline,349,pure_pursuit,3.0,-353.65643310546875,36.997493743896484,-354.34326171875,36.99974060058594,-0.3179625868797302,0.00010203222841764977,0.35,0.0,0.6868322883985782,-0.050445616245243394,5,7,5.003413946326545,586.9311209062447
81,4.05,straightline,349,pure_pursuit,3.0,-353.4043273925781,36.99604034423828,-354.34326171875,36.99974060058594,-0.2953185439109802,0.005699993954251385,0.35,0.0,0.938941617333512,-0.07308965921399829,5,8,5.0625788032479,586.6790273429892
82,4.1000000000000005,straightline,349,pure_pursuit,3.0,-353.1537170410156,36.995338439941406,-352.352783203125,36.987037658691406,-0.331756591796875,0.007563574781840944,0.35,0.0,0.8009768508812014,-0.0021667480468750082,6,8,4.988510731035275,586.4284249029532
83,4.15,straightline,349,pure_pursuit,3.0,-352.9004211425781,36.994712829589844,-352.352783203125,36.987037658691406,-0.3041381537914276,0.005943110522683087,0.35,0.0,0.547691720748803,-0.02978518605232239,6,8,5.078351472715931,586.1751365366953
84,4.2,straightline,349,pure_pursuit,3.0,-352.64862060546875,36.9941520690918,-352.352783203125,36.987037658691406,-0.2712096571922302,0.003977919492396477,0.35,0.0,0.29592293500308997,-0.06271368265151978,6,8,5.016218536979831,585.9233431499182
85,4.25,straightline,349,pure_pursuit,3.0,-352.3963928222656,36.99357223510742,-352.352783203125,36.987037658691406,-0.2375183254480362,0.0019589159074025575,0.35,0.0,0.044096480251003184,-0.09640501439571378,6,8,5.103590294881774,585.6711226380246
86,4.3,straightline,349,pure_pursuit,3.0,-352.14202880859375,36.99306869506836,-352.352783203125,36.987037658691406,-0.2444152683019638,0.002004364492176326,0.35,0.0,0.21084067020860542,-0.08950807154178615,6,8,5.03190515481268,585.4167655061959
87,4.3500000000000005,straightline,349,pure_pursuit,3.0,-351.8880920410156,36.992488861083984,-352.352783203125,36.987037658691406,-0.25152587890625,0.0020828243951656494,0.35,0.0,0.4647231345113844,-0.08239746093749997,6,8,5.111010196755982,585.1628360506078
88,4.4,straightline,349,pure_pursuit,3.0,-351.63568115234375,36.9921760559082,-352.352783203125,36.987037658691406,-0.3122863471508026,0.0047226038778365054,0.35,0.0,0.7171204601464332,-0.021636992692947384,6,8,5.0005301759406375,584.9104309487859
89,4.45,straightline,349,pure_pursuit,3.0,-351.3824157714844,36.991756439208984,-350.41583251953125,36.979618072509766,-0.3524474799633026,0.01303332660770511,0.35,0.0,0.966659465842239,0.2477111518383026,7,9,5.089588340305033,584.657171976974
90,4.5,straightline,349,pure_pursuit,3.0,-351.1248474121094,36.99162673950195,-350.41583251953125,36.979618072509766,-0.3357848525047302,0.011911171165808122,0.35,0.0,0.7091165813746703,0.23104852437973025,7,9,5.186302395501668,584.3996084625627
91,4.55,straightline,349,pure_pursuit,3.0,-350.8683776855469,36.9913330078125,-350.41583251953125,36.979618072509766,-0.22058100998401642,0.00562170181025171,0.35,0.0,0.45269677157370675,0.11584468185901639,7,9,5.076649311892481,584.1431444952749
92,4.6000000000000005,straightline,349,pure_pursuit,3.0,-350.6098327636719,36.9912223815918,-350.41583251953125,36.979618072509766,-0.1413574069738388,0.0010948165772936662,0.35,0.0,0.1943469956441144,0.03662107884883879,7,9,5.206263890796866,583.8846043351186
93,4.65,straightline,349,pure_pursuit,3.0,-350.3527526855469,36.99079513549805,-350.41583251953125,36.979618072509766,-0.0462646447122097,-0.004067118257641555,0.35,0.0,0.0640624085758592,-0.05847168341279031,7,9,5.109084303611246,583.6275307917523
94,4.7,straightline,349,pure_pursuit,3.0,-350.0945739746094,36.990291595458984,-350.41583251953125,36.979618072509766,-0.01080322265625,-0.005999263077892966,0.35,0.0,0.3214358050645072,-0.09393310546875001,7,9,5.201490459833366,583.3693590714136
95,4.75,straightline,349,pure_pursuit,3.0,-349.8366394042969,36.98932647705078,-350.41583251953125,36.979618072509766,0.05006519705057144,-0.008873763314565191,0.35,0.0,0.5792744754031822,-0.15480152517557144,7,9,5.1101270987244005,583.1114341106443
96,4.800000000000001,straightline,349,pure_pursuit,3.0,-349.57586669921875,36.988426208496094,-350.41583251953125,36.979618072509766,0.054259445518255234,-0.008733091602360557,0.35,0.0,0.8400120014337918,-0.15899577364325523,7,9,5.253779328410783,582.8506707030114
97,4.8500000000000005,straightline,349,pure_pursuit,3.0,-349.316162109375,36.987239837646484,-348.4656982421875,36.97979736328125,0.08238024264574051,-0.005703355352028743,0.35,0.0,0.850496431395332,-0.005552239716053008,8,10,5.1637522405203224,582.5909770272708
98,4.9,straightline,349,pure_pursuit,3.0,-349.05517578125,36.986385345458984,-348.4656982421875,36.97979736328125,0.08070061355829239,-0.005119324471205453,0.35,0.0,0.5895143514524098,-0.003872610628604883,8,10,5.257812385626105,582.3299997605636
99,4.95,straightline,349,pure_pursuit,3.0,-348.79443359375,36.98548126220703,-348.4656982421875,36.97979736328125,0.12947385013103485,-0.007131424112282962,0.35,0.0,0.3287844857561241,-0.052645847201347365,8,10,5.168899800382125,582.0692669218483
100,5.0,straightline,349,pure_pursuit,3.0,-348.53076171875,36.98491287231445,-348.4656982421875,36.97979736328125,0.13517773151397705,-0.0070230376605531905,0.35,0.0,0.06526426598888375,-0.058349728584289544,8,10,5.312408839129313,581.8056025430643
101,5.050000000000001,straightline,349,pure_pursuit,3.0,-348.26800537109375,36.98419952392578,-348.4656982421875,36.97979736328125,0.1702667474746704,-0.008308247077418578,0.35,0.0,0.19774187796122072,-0.09343874454498291,8,10,5.225714810758436,581.5428545093072
102,5.1000000000000005,straightline,349,pure_pursuit,3.0,-348.00396728515625,36.98368835449219,-348.4656982421875,36.97979736328125,0.16576990485191345,-0.007569319836391884,0.35,0.0,0.46174735136608813,-0.08894190192222597,8,10,5.319360793423103,581.2788236148098
103,5.15,straightline,349,pure_pursuit,3.0,-347.7401123046875,36.982967376708984,-348.4656982421875,36.97979736328125,0.2037314623594284,-0.00881859091689182,0.35,0.0,0.7255928622050288,-0.1269034594297409,8,10,5.231718247736448,581.0149770256259
104,5.2,straightline,349,pure_pursuit,3.0,-347.4734802246094,36.9825325012207,-348.4656982421875,36.97979736328125,0.1981615126132965,-0.007898279951125775,0.35,0.0,0.9922217873974609,-0.12133350968360901,8,10,5.372492423114,580.7483517587585
105,5.25,straightline,349,pure_pursuit,3.0,-347.2076416015625,36.98192596435547,-346.4656982421875,36.98248291015625,0.22523033618927002,-0.008196988223427747,0.35,0.0,0.741943568412912,-0.14840233325958252,9,11,5.287881537551431,580.4825209222074
106,5.300000000000001,straightline,349,pure_pursuit,3.0,-346.9405517578125,36.98154067993164,-346.4656982421875,36.98248291015625,0.21766074001789093,-0.007302476586902452,0.35,0.0,0.4748544504363609,-0.14083273708820343,9,11,5.380583636351444,580.2154376296995
107,5.3500000000000005,straightline,349,pure_pursuit,3.0,-346.673583984375,36.98100662231445,-346.4656982421875,36.98248291015625,0.25522053241729736,-0.008644596688340347,0.35,0.0,0.2078909840051741,-0.17839252948760986,9,11,5.293320265904748,579.9484772618262
