step,time,route_name,spawn_index,controller_type,tuning_value,x,y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
19,0.9500000000000001,ccurve,247,stanley,1.2,250.85585021972656,-310.97308349609375,-179.41336059570312,6.512532229143579e-05,0.35,0.0,1.2565269118391272e-06,0.003143310546850646,0,-1,0.00928924677656926,79.2167914876255
20,1.0,ccurve,247,stanley,1.2,250.85585021972656,-310.97308349609375,-179.41336059570312,6.512532229143579e-05,0.35,0.0,1.2565269118391272e-06,0.003143310546850646,0,-1,0.006289166096359235,79.2167914876255
21,1.05,ccurve,247,stanley,1.2,250.85585021972656,-310.97308349609375,-179.41336059570312,6.512532229143579e-05,0.35,0.0,1.2565269118391272e-06,0.003143310546850646,0,-1,0.00423302357753307,79.2167914876255
22,1.1,ccurve,247,stanley,1.2,250.85311889648438,-310.97308349609375,-179.4134979248047,0.0002915197482212982,0.35,0.0,-2.6858262740561346e-05,0.0032806396484689,0,-1,0.2667568599009002,79.21901495528186
23,1.1500000000000001,ccurve,247,stanley,1.2,250.81661987304688,-310.9734802246094,-179.41348266601562,0.00010468040222521991,0.35,0.0,-5.8523120949521335e-06,0.003265380859371933,0,-1,1.0098940585788294,79.2489608084392
24,1.2000000000000002,ccurve,247,stanley,1.2,250.7522735595703,-310.97412109375,-179.4159393310547,0.0002012805202230696,0.35,0.0,-2.7363872575408062e-05,0.005722045898436644,0,-1,1.4223168099173975,79.30173355540015
25,1.25,ccurve,247,stanley,1.2,250.6702880859375,-310.97503662109375,-179.42466735839844,0.00036324171239623406,0.35,0.0,4.4200080150272585e-05,0.014450073242207458,0,-1,1.7499426271679799,79.36905494461384
26,1.3,ccurve,247,stanley,1.2,250.57827758789062,-310.9759826660156,-179.42259216308594,0.00030910913588611807,0.35,0.0,4.308772157081897e-05,0.012374877929701798,0,-1,1.9038449610544923,79.44459393386671
27,1.35,ccurve,247,stanley,1.2,250.4789581298828,-310.97698974609375,-179.42120361328125,0.0002871364476821894,0.35,0.0,2.7772736804307363e-05,0.010986328124982072,0,-1,2.038874291214607,79.52616424328102
28,1.4000000000000001,ccurve,247,stanley,1.2,250.3736114501953,-310.9780578613281,-179.42172241210938,0.00031826824993856683,0.35,0.0,1.1448658425046963e-05,0.011505126953159375,0,-1,2.1522273559952914,79.61272870498453
29,1.4500000000000002,ccurve,247,stanley,1.2,250.2630157470703,-310.97918701171875,-179.4199981689453,0.0002775999743416916,0.35,0.0,2.12584549601387e-06,0.009780883789069722,0,-1,2.2526481407419174,79.70365953109176
30,1.5,ccurve,247,stanley,1.2,250.1476287841797,-310.9803771972656,-179.4202423095703,0.0002826457699991996,0.35,0.0,4.516273936603851e-06,0.010025024414061407,0,-1,2.344890083155083,79.79858963032196
31,1.55,ccurve,247,stanley,1.2,250.02780151367188,-310.98162841796875,-179.41854858398438,0.0002200774551580623,0.35,0.0,2.2232458618353865e-05,0.008331298828114798,0,-1,2.4317860115575693,79.89723860935223
32,1.6,ccurve,247,stanley,1.2,249.90374755859375,-310.9828796386719,-179.41880798339844,0.0002482280434018996,0.35,0.0,-3.5586010223263853e-06,0.008590698242203449,0,-1,2.5150405223759633,79.99940281481291
33,1.6500000000000001,ccurve,247,stanley,1.2,249.77557373046875,-310.9842224121094,-179.41725158691406,0.00019541452226307579,0.35,0.0,7.3540050590150535e-06,0.007034301757824204,1,-1,2.595693379821347,80.10505360243678
34,1.7000000000000002,ccurve,247,stanley,1.2,249.6434783935547,-310.9855651855469,-179.41749572753906,0.00021505322458743615,0.35,0.0,-9.662880910102367e-06,0.00727844238281589,1,-1,2.674379982406895,80.21398195343113
35,1.75,ccurve,247,stanley,1.2,249.50746154785156,-310.9869384765625,-179.41604614257812,0.00019261926471077006,0.35,0.0,-3.652973259239949e-05,0.005828857421911853,1,-1,2.7514823201248833,80.32621136516529
36,1.8,ccurve,247,stanley,1.2,249.36764526367188,-310.9884033203125,-179.41619873046875,0.00017851236156372888,0.35,0.0,-1.0958100416724563e-05,0.005981445312474407,1,-1,2.8272392979218566,80.4416827177144
37,1.85,ccurve,247,stanley,1.2,249.22406005859375,-310.9898681640625,-179.41488647460938,0.00014977576484830328,0.35,0.0,-2.4181736644082394e-05,0.004669189453137736,1,-1,2.9017854981296267,80.5603245061635
38,1.9000000000000001,ccurve,247,stanley,1.2,249.07676696777344,-310.99139404296875,-179.4150848388672,0.00014867348625113207,0.35,0.0,-1.4540455159245316e-05,0.0048675537109403,1,-1,2.9752190045121423,80.68212755505554
39,1.9500000000000002,ccurve,247,stanley,1.2,248.9258575439453,-310.9929504394531,-179.4138641357422,0.00011167794964491431,0.35,0.0,-1.1607822107988198e-05,0.0036468505859818725,1,-1,3.0475875069905176,80.80700521660391
40,2.0,ccurve,247,stanley,1.2,248.7713165283203,-310.9945068359375,-179.41416931152344,0.00014192348533138152,0.35,0.0,-4.605686468394472e-05,0.003952026367208757,1,-1,3.11893077837424,80.93495868437952
41,2.0500000000000003,ccurve,247,stanley,1.2,248.61328125,-310.99615478515625,-179.4130096435547,9.51348805266994e-05,0.35,0.0,-2.492610612233291e-05,0.0027923583984346394,1,-1,3.189268085691807,81.065933106231
42,2.1,ccurve,247,stanley,1.2,248.45176696777344,-310.9978332519531,-179.41331481933594,9.398103929493854e-05,0.35,0.0,-9.090403218481834e-06,0.0030975341797124132,1,-1,3.25861799547116,81.19988710043238
43,2.15,ccurve,247,stanley,1.2,248.28683471679688,-310.99951171875,-179.41229248046875,7.60822274188025e-05,0.35,0.0,-2.8437453846125692e-05,0.0020751953125056604,1,-1,3.3269917224586667,81.33675908195166
44,2.2,ccurve,247,stanley,1.2,248.11846923828125,-311.0012512207031,-179.41265869140625,8.253990719640654e-05,0.35,0.0,-2.2092401209937267e-05,0.002441406250018633,1,-1,3.394399684546206,81.47660217784049
45,2.25,ccurve,247,stanley,1.2,247.94674682617188,-311.0030212402344,-179.41175842285156,5.526323951751623e-05,0.35,0.0,-1.978587731966963e-05,0.001541137695282279,1,-1,3.4608518393564367,81.61934215426112
46,2.3000000000000003,ccurve,247,stanley,1.2,247.77175903320312,-311.00482177734375,-179.41207885742188,5.457820267847546e-05,0.35,0.0,-2.4959606541620494e-06,0.001861572265657019,2,-1,3.5263581587292703,81.76490933250344
47,2.35,ccurve,247,stanley,1.2,247.593505859375,-311.0066833496094,-179.4113006591797,1.7750834374773603e-05,0.35,0.0,2.4134257441675924e-05,0.001083374023441952,2,-1,3.5909281789951524,81.91332672229942
48,2.4000000000000004,ccurve,247,stanley,1.2,247.41204833984375,-311.0085144042969,-179.41175842285156,5.087806834981375e-05,0.35,0.0,-1.2735317227918243e-05,0.001541137695282279,2,-1,3.6545713432073184,82.06449825173976
49,2.45,ccurve,247,stanley,1.2,247.22743225097656,-311.0104064941406,-179.4110107421875,3.381299652884195e-05,0.35,0.0,-2.1085603082040584e-05,0.0007934570312611447,2,-1,3.7173007192557064,82.218443291666
50,2.5,ccurve,247,stanley,1.2,247.03970336914062,-311.01239013671875,-179.4114227294922,1.8810304907365985e-05,0.35,0.0,3.0070558800902782e-05,0.0012054443359632392,2,-1,3.7791282457866737,82.37514663593899
51,2.5500000000000003,ccurve,247,stanley,1.2,246.84893798828125,-311.0143127441406,-179.4107666015625,2.135327701606408e-05,0.35,0.0,-1.1061308907460966e-05,0.0005493164062694592,2,-1,3.8400714404466973,82.53446537093745
52,2.6,ccurve,247,stanley,1.2,246.65513610839844,-311.01629638671875,-179.41123962402344,4.05009708877902e-05,0.35,0.0,-2.2417360888513788e-05,0.0010223388672067526,2,-1,3.9001094547406825,82.69647336751862
53,2.6500000000000004,ccurve,247,stanley,1.2,246.45835876464844,-311.0183410644531,-179.4105987548828,1.2570920822887155e-05,0.35,0.0,-3.3693336863368367e-06,0.00038146972655905034,2,-1,3.9591251633683124,82.86112542211487
54,2.7,ccurve,247,stanley,1.2,246.25865173339844,-311.0203857421875,-179.41098022460938,2.887810127549542e-05,0.35,0.0,-1.4477952368299393e-05,0.0007629394531181007,2,-1,4.017168746456612,83.02835502039636
55,2.75,ccurve,247,stanley,1.2,246.05609130859375,-311.0224304199219,-179.41046142578125,3.347364625679e-05,0.35,0.0,-5.495788761450057e-05,0.00024414062504257445,2,-1,4.07426707998234,83.19810417973062
56,2.8000000000000003,ccurve,247,stanley,1.2,245.85069274902344,-311.02459716796875,-179.41070556640625,2.1096707568150643e-05,0.35,0.0,-1.5024663234716046e-05,0.0004882812499833711,3,-1,4.130368782478519,83.37043302931785
57,2.85,ccurve,247,stanley,1.2,245.6425323486328,-311.0267333984375,-179.4102020263672,9.701674914203781e-06,0.35,0.0,-2.1599886572574653e-05,-1.5258789046077574e-05,3,-1,4.1855296838405405,83.54519877001209
58,2.9000000000000004,ccurve,247,stanley,1.2,245.431640625,-311.02886962890625,-179.41050720214844,3.436417212754733e-05,0.35,0.0,-5.628989956283324e-05,0.00028991699218080717,3,-1,4.2397954839258185,83.72239804668574
59,2.95,ccurve,247,stanley,1.2,245.21804809570312,-311.0310974121094,-179.41006469726562,8.101140955540904e-06,0.35,0.0,-2.7232686488569413e-05,-0.00015258789061344235,3,-1,4.293194557646666,83.90206079665315
60,3.0,ccurve,247,stanley,1.2,245.00181579589844,-311.0333251953125,-179.4103240966797,1.4509851521789649e-05,0.35,0.0,-2.5347867882826152e-05,0.00010681152342432076,3,-1,4.345751604165001,84.08409059857713
61,3.0500000000000003,ccurve,247,stanley,1.2,244.78298950195312,-311.03558349609375,-179.40994262695312,9.298326958162186e-07,0.35,0.0,-1.964828482401012e-05,-0.0002746582031347296,3,-1,4.3974812208835345,84.26847078874742
62,3.1,ccurve,247,stanley,1.2,244.56161499023438,-311.0378112792969,-179.4102020263672,3.078301943295507e-05,0.35,0.0,-7.069466237949028e-05,-1.5258789046077574e-05,3,-1,4.448398463169722,84.455134477846
63,3.1500000000000004,ccurve,247,stanley,1.2,244.3376922607422,-311.0401611328125,-179.4098358154297,4.1409649059205735e-07,0.35,0.0,-2.5907193900993712e-05,-0.00038146972655905034,3,-1,4.4985187424232205,84.64416960901502
64,3.2,ccurve,247,stanley,1.2,244.111328125,-311.0425109863281,-179.4100799560547,-1.223914785939787e-06,0.35,0.0,-6.250263659281219e-06,-0.0001373291015673648,3,-1,4.54785687607555,84.83542453320814
65,3.25,ccurve,247,stanley,1.2,243.88250732421875,-311.04486083984375,-179.40975952148438,-8.001233172604284e-06,0.35,0.0,-1.1880937518329165e-05,-0.000457763671891216,3,-1,4.5963917605279105,85.02891659392559
66,3.3000000000000003,ccurve,247,stanley,1.2,243.65126037597656,-311.0472106933594,-179.41009521484375,6.835730878642648e-06,0.35,0.0,-2.4405557412898737e-05,-0.00012207031247039834,4,-1,4.644078311437734,85.22462466993842
67,3.35,ccurve,247,stanley,1.2,243.41766357421875,-311.0496520996094,-179.40985107421875,-1.5634999632940717e-05,0.35,0.0,1.2350037291308444e-05,-0.00036621093751297275,4,-1,4.6909398360598,85.42253838631046
68,3.4000000000000004,ccurve,247,stanley,1.2,243.18174743652344,-311.0520935058594,-179.41004943847656,-1.525909424203022e-05,0.35,0.0,2.5231620670573655e-05,-0.0001678466797104088,4,-1,4.737018135319008,85.62258669023046
69,3.45,ccurve,247,stanley,1.2,242.94354248046875,-311.0545349121094,-179.41004943847656,-1.0773650457242857e-05,0.35,0.0,1.4553324452855256e-05,-0.0001678466797104088,4,-1,4.782333737127691,85.82474803772746
70,3.5,ccurve,247,stanley,1.2,242.70309448242188,-311.0569763183594,-179.4101104736328,4.76768848694198e-06,0.35,0.0,-1.9213653769907047e-05,-0.00010681152342432076,4,-1,4.826916578104578,86.02898789293025
71,3.5500000000000003,ccurve,247,stanley,1.2,242.46044921875,-311.0594787597656,-179.4101104736328,2.822886847058274e-06,0.35,0.0,-1.4566193746464763e-05,-0.00010681152342432076,4,-1,4.870800185195198,86.23530418646222
72,3.6,ccurve,247,stanley,1.2,242.2156219482422,-311.06201171875,-179.4101104736328,-2.3069278346156602e-06,0.35,0.0,-1.8631909424922377e-06,-0.00010681152342432076,4,-1,4.914010168633037,86.44367137705831
73,3.6500000000000004,ccurve,247,stanley,1.2,241.96864318847656,-311.0645751953125,-179.4101104736328,-1.0665015096522995e-05,0.35,0.0,1.920948636996954e-05,-0.00010681152342432076,4,-1,4.956568129922692,86.65406732675424
74,3.7,ccurve,247,stanley,1.2,241.7195587158203,-311.0671081542969,-179.4102020263672,9.131845527117095e-06,0.35,0.0,-2.434532186882006e-05,-1.5258789046077574e-05,5,-1,4.998489340281251,86.86642445795056
75,3.75,ccurve,247,stanley,1.2,241.4684295654297,-311.0696716308594,-179.41017150878906,1.6620507442800914e-05,0.35,0.0,-4.599455955888853e-05,-4.5776367189121594e-05,5,-1,5.0396534920165745,87.08072702568973
76,3.8000000000000003,ccurve,247,stanley,1.2,241.21534729003906,-311.0723571777344,-179.41680908203125,0.00017503785696911493,0.35,0.0,3.4315617480235386e-05,0.006591796875029954,5,-1,5.068766040003205,87.29694896488542
77,3.85,ccurve,247,stanley,1.2,240.9644317626953,-311.074951171875,-179.4111328125,8.415069754945172e-06,0.35,0.0,4.5381263215539796e-05,0.000915527343782432,5,-1,5.024454608592747,87.51147883267893
78,3.9000000000000004,ccurve,247,stanley,1.2,240.7132568359375,-311.0776672363281,-179.4274139404297,0.0004213592057550043,0.35,0.0,0.00017584063458180445,0.017196655273452977,5,-1,4.936505259804818,87.72648666528396
79,3.95,ccurve,247,stanley,1.2,240.462158203125,-311.0802917480469,-179.43157958984375,0.0005258112110236931,0.35,0.0,0.00021553745127900464,0.021362304687510374,5,-1,5.0083483450180255,87.94157333362493
80,4.0,ccurve,247,stanley,1.2,240.2104034423828,-311.08270263671875,-179.39968872070312,-0.00031438605523593464,0.35,0.0,3.486870651748901e-05,-0.010528564453090855,5,-1,5.047706882752095,88.15729795016571
81,4.05,ccurve,247,stanley,1.2,239.95982360839844,-311.085205078125,-179.3931884765625,-0.0004700835751423474,0.35,0.0,-4.215808272861263e-05,-0.01702880859374257,5,-1,5.033268773217939,88.37225877156814
82,4.1000000000000005,ccurve,247,stanley,1.2,239.70654296875,-311.0877990722656,-179.38629150390625,-0.0006571726186776918,0.35,0.0,-6.787408090256318e-05,-0.023925781249999407,6,-1,5.046478021728879,88.58976039944474
83,4.15,ccurve,247,stanley,1.2,239.45571899414062,-311.0904846191406,-179.3955841064453,-0.000432120511310897,0.35,0.0,3.568184400558425e-05,-0.014633178710963944,6,-1,4.996144819826053,88.80540001577405
84,4.2,ccurve,247,stanley,1.2,239.2013397216797,-311.0930480957031,-179.38507080078125,-0.0007110192552403964,0.35,0.0,-1.942242271220059e-05,-0.025146484375008722,6,-1,5.120145539490987,89.02420161316157
85,4.25,ccurve,247,stanley,1.2,238.94786071777344,-311.09588623046875,-179.43667602539062,0.0006745884675989858,0.35,0.0,0.0002093838485117183,0.02645874023439628,6,-1,5.054580679445289,89.24256323135717
86,4.3,ccurve,247,stanley,1.2,238.69650268554688,-311.0982971191406,-179.4063262939453,-0.00012402663829034667,0.35,0.0,3.2798816213679225e-05,-0.003890991210922669,6,-1,5.0119456610874815,89.45907263254546
87,4.3500000000000005,ccurve,247,stanley,1.2,238.44378662109375,-311.1009216308594,-179.41229248046875,3.787701649353752e-05,0.35,0.0,5.584665132901158e-05,0.0020751953125056604,6,-1,5.123061056055551,89.67703834277808
88,4.4,ccurve,247,stanley,1.2,238.187255859375,-311.1033020019531,-179.36795043945312,-0.001129259700657701,0.35,0.0,-0.00020449967018786475,-0.04226684570312953,6,-1,5.126362200009499,89.89833473028818
89,4.45,ccurve,247,stanley,1.2,237.9325408935547,-311.10601806640625,-179.39236450195312,-0.0004673519616295965,0.35,0.0,-0.00011047957926493476,-0.017852783203146757,6,-1,5.079369053009996,90.1184301268205
90,4.5,ccurve,247,stanley,1.2,237.6795654296875,-311.1083984375,-179.35418701171875,-0.001477834120277239,0.35,0.0,-0.00031615002813721593,-0.05603027343750017,7,-1,5.047950484747974,90.33704063181297
91,4.55,ccurve,247,stanley,1.2,237.4279022216797,-311.1111755371094,-179.39463806152344,-0.00039441965473914584,0.35,0.0,-0.00012968484175899814,-0.015579223632838531,7,-1,5.024679318327113,90.55490323924715
92,4.6000000000000005,ccurve,247,stanley,1.2,237.17718505859375,-311.11358642578125,-179.36151123046875,-0.0012740597534375345,0.35,0.0,-0.0002996731077698814,-0.04870605468749516,7,-1,5.008310368029177,90.77193992550708
93,4.65,ccurve,247,stanley,1.2,236.92645263671875,-311.11614990234375,-179.36611938476562,-0.0011368945556353219,0.35,0.0,-0.0003172386329964727,-0.044097900390592616,7,-1,5.064730309622066,90.98924036421846
94,4.7,ccurve,247,stanley,1.2,236.66835021972656,-311.1187438964844,-179.35699462890625,-0.0013757475887546705,0.35,0.0,-0.0003801510091956965,-0.05322265625001945,7,-1,5.153762444609124,91.21308467686255
95,4.75,ccurve,247,stanley,1.2,236.41015625,-311.1214294433594,-179.3769989013672,-0.0008146376578545755,0.35,0.0,-0.0003524578965898358,-0.03321838378903487,7,-1,5.149358525124393,91.43723487785522
96,4.800000000000001,ccurve,247,stanley,1.2,236.15353393554688,-311.1238708496094,-179.33998107910156,-0.001794786632439532,0.35,0.0,-0.0005527146906312832,-0.07023620605471594,7,-1,5.12246030200409,91.66008353243662
97,4.8500000000000005,ccurve,247,stanley,1.2,235.89805603027344,-311.1267395019531,-179.38174438476562,-0.0006926558985048904,0.35,0.0,-0.0003139680862590741,-0.028472900390615855,7,-1,5.103343151892177,91.88233363840246
98,4.9,ccurve,247,stanley,1.2,235.6433563232422,-311.1291809082031,-179.35052490234375,-0.0015098832012216054,0.35,0.0,-0.0005068710164314282,-0.05969238281247723,8,-1,5.090196833540589,92.10386864471907
99,4.95,ccurve,247,stanley,1.2,235.38912963867188,-311.1320495605469,-179.39341735839844,-0.0003813255620875076,0.35,0.0,-0.00025524501121286947,-0.01679992675779696,8,-1,5.0815668739379305,92.32537879001205
100,5.0,ccurve,247,stanley,1.2,235.13525390625,-311.1344909667969,-179.3617401123047,-0.0012197439522041345,0.35,0.0,-0.0004272299497379362,-0.048477172851549545,8,-1,5.076647868820327,92.54653989906645
101,5.050000000000001,ccurve,247,stanley,1.2,234.88150024414062,-311.1373596191406,-179.40333557128906,-0.00013052520180278793,0.35,0.0,-0.00017073490273600088,-0.006881713867210762,8,-1,5.074441627253165,92.76797536491092
102,5.1000000000000005,ccurve,247,stanley,1.2,234.62779235839844,-311.1398010253906,-179.370361328125,-0.001006736804108274,0.35,0.0,-0.00034099211675728876,-0.03985595703125394,8,-1,5.074466212199705,92.98932418213467
103,5.15,ccurve,247,stanley,1.2,234.37403869628906,-311.14263916015625,-179.41062927246094,5.6280848653018326e-05,0.35,0.0,-0.00011501303108500758,0.0004119873047020944,8,-1,5.076067727799381,93.21107429018265
104,5.2,ccurve,247,stanley,1.2,234.1201629638672,-311.14508056640625,-179.37657165527344,-0.0008502999901795555,0.35,0.0,-0.0002869979696100743,-0.03364562988283393,8,-1,5.078987237001647,93.43289738908994
105,5.25,ccurve,247,stanley,1.2,233.8661346435547,-311.14794921875,-179.41580200195312,0.0001724449360200567,0.35,0.0,-3.333010815977609e-05,0.005584716796869279,8,-1,5.082797207328705,93.65522678299884
106,5.300000000000001,ccurve,247,stanley,1.2,233.61183166503906,-311.1503601074219,-179.38099670410156,-0.0007490934723526851,0.35,0.0,-0.00022214932586865285,-0.029220581054687878,9,-1,5.08737104721848,93.87773102440423
107,5.3500000000000005,ccurve,247,stanley,1.2,233.35731506347656,-311.1532287597656,-179.41954040527344,0.00025615529074147196,0.35,0.0,2.6492427934288187e-05,0.009323120117229395,9,-1,5.092429010558502,94.10080725819007
108,5.4,ccurve,247,stanley,1.2,233.10255432128906,-311.1556396484375,-179.38421630859375,-0.000671551894791187,0.35,0.0,-0.00018511829203126653,-0.026000976562505065,9,-1,5.097928815608273,94.32403146744993
109,5.45,ccurve,247,stanley,1.2,232.8474884033203,-311.1584777832031,-179.4222412109375,0.0003330123864225296,0.35,0.0,2.7353129338743702e-05,0.012023925781234903,9,-1,5.103669366659745,94.54789018445624
110,5.5,ccurve,247,stanley,1.2,232.59214782714844,-311.1609191894531,-179.3865203857422,-0.0006156531720544482,0.35,0.0,-0.0001597101321283924,-0.0236968994140538,9,-1,5.1096620026386725,94.77195312656485
111,5.550000000000001,ccurve,247,stanley,1.2,232.3364715576172,-311.16375732421875,-179.4241485595703,0.00038018883894266073,0.35,0.0,4.647865468242196e-05,0.013931274414081042,9,-1,5.115760670788839,94.99666023482176
112,5.6000000000000005,ccurve,247,stanley,1.2,232.0805206298828,-311.16619873046875,-179.38815307617188,-0.0005740783752246453,0.35,0.0,-0.00014686724134390858,-0.022064208984342387,9,-1,5.121999796099752,95.22157133480594
113,5.65,ccurve,247,stanley,1.2,231.82423400878906,-311.1690673828125,-179.4254608154297,0.0004082868947084944,0.35,0.0,7.111843724499217e-05,0.015243530273417714,10,-1,5.128264480658885,95.4471394370805
114,5.7,ccurve,247,stanley,1.2,231.56765747070312,-311.1715087890625,-179.3892822265625,-0.0005489183277274768,0.35,0.0,-0.00012866715920451573,-0.020935058593711312,10,-1,5.134606940278069,95.67290985700635
115,5.75,ccurve,247,stanley,1.2,231.31076049804688,-311.1743469238281,-179.42640686035156,0.00043773848136633293,0.35,0.0,6.495635848790746e-05,0.0161895751952923,10,-1,5.1409283987751015,95.89930723197973
116,5.800000000000001,ccurve,247,stanley,1.2,231.05352783203125,-311.1767883300781,-179.39012145996094,-0.0005201322752367609,0.35,0.0,-0.00014158307011273444,-0.020095825195311938,10,-1,5.147291498292911,96.12596166653194
117,5.8500000000000005,ccurve,247,stanley,1.2,230.7959747314453,-311.17962646484375,-179.4270477294922,0.00046360769439488555,0.35,0.0,4.5286615428553455e-05,0.016830444335940005,10,-1,5.153603100660827,96.35324118413159
118,5.9,ccurve,247,stanley,1.2,230.53811645507812,-311.18206787109375,-179.39064025878906,-0.0004955017793920776,0.35,0.0,-0.0001676925135952645,-0.019577026367185522,10,-1,5.159934319653911,96.58075087525486
119,5.95,ccurve,247,stanley,1.2,230.2799530029297,-311.1849365234375,-179.4274139404297,0.000474826370386031,0.35,0.0,4.3410498716482844e-05,0.017196655273452977,10,-1,5.166209305160907,96.80888491617269
120,6.0,ccurve,247,stanley,1.2,230.02145385742188,-311.1874084472656,-179.39089965820312,-0.0004966168831190791,0.35,0.0,-0.00014564943526483576,-0.01931762695309687,10,-1,5.172485059127452,97.03727571888054
121,6.050000000000001,ccurve,247,stanley,1.2,229.76266479492188,-311.19024658203125,-179.42758178710938,0.0004899764734298477,0.35,0.0,1.6218546165687464e-05,0.017364501953163386,11,-1,5.178697829314063,97.26624642371344
122,6.1000000000000005,ccurve,247,stanley,1.2,229.50355529785156,-311.1927185058594,-179.39105224609375,-0.0004797071068715724,0.35,0.0,-0.00017912402237482694,-0.019165039062483426,11,-1,5.184907490579161,97.4954748735858
123,6.15,ccurve,247,stanley,1.2,229.244140625,-311.195556640625,-179.4276580810547,0.0005026287065800233,0.35,0.0,-1.1416372239086113e-05,0.01744079589844466,11,-1,5.191045564883632,97.7252948135124
124,6.2,ccurve,247,stanley,1.2,228.98440551757812,-311.1980285644531,-179.3910675048828,-0.0004665517828487846,0.35,0.0,-0.00021319864120277572,-0.01914978027343735,11,-1,5.1971727567973875,97.95537229884783
