step,time,route_name,spawn_index,controller_type,tuning_value,x,y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
21,1.05,straightline,349,stanley,0.4,-364.3429870605469,37.064048767089844,-0.368408203125,-5.2526716300389376e-05,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.0013055627845723543,597.6171457643981
22,1.1,straightline,349,stanley,0.4,-364.34027099609375,37.06403350830078,-0.3686217963695526,-1.8974645488289896e-05,0.35,0.0,1.0227213270955833e-05,0.00021359324459327634,0,-1,0.26704899617591243,597.6144298221174
23,1.1500000000000001,straightline,349,stanley,0.4,-364.30364990234375,37.06379699707031,-0.3687133491039276,2.9014344980187244e-06,0.35,0.0,9.190543439729101e-06,0.0003051459789715195,0,-1,1.034558520622746,597.5778105421691
24,1.2000000000000002,straightline,349,stanley,0.4,-364.23931884765625,37.06338119506836,-0.3680724799633026,-1.2745799786690178e-05,0.35,0.0,7.038859840819323e-06,-0.0003357231616761828,0,-1,1.4614878762823988,597.5134826762795
25,1.25,straightline,349,stanley,0.4,-364.1580810546875,37.06283950805664,-0.3646545112133026,-0.0001026439594394495,0.35,0.0,-1.2286732897274577e-05,-0.0037536919116615583,0,-1,1.7473493930814765,597.4322490013909
26,1.3,straightline,349,stanley,0.4,-364.0661315917969,37.062255859375,-0.36709585785865784,-3.586766418108204e-05,0.35,0.0,-4.698249217605565e-06,-0.001312345266306322,0,-1,1.8898134821260035,597.3403040420834
27,1.35,straightline,349,stanley,0.4,-363.96490478515625,37.0616340637207,-0.3768310546875,0.0002330255262774946,0.35,0.0,2.4396367154992486e-05,0.00842285156254393,0,-1,2.094424030068552,597.2390820834066
28,1.4000000000000001,straightline,349,stanley,0.4,-363.85797119140625,37.061012268066406,-0.3933715522289276,0.0006860370706448708,0.35,0.0,9.018500733398759e-05,0.024963349103945983,0,-1,2.1709832218459857,597.1321534235879
29,1.4500000000000002,straightline,349,stanley,0.4,-363.74560546875,37.06032943725586,-0.4032287299633026,0.0009578612101609481,0.35,0.0,0.0001298677542500488,0.03482052683834787,0,-1,2.297657355446655,597.0197930476393
30,1.5,straightline,349,stanley,0.4,-363.6290283203125,37.05965805053711,-0.4192504584789276,0.0013948307909624924,0.35,0.0,0.0002080733686118481,0.05084225535398065,0,-1,2.35702993773054,596.9032212485307
31,1.55,straightline,349,stanley,0.4,-363.5077209472656,37.058902740478516,-0.4253844916820526,0.001566237125848173,0.35,0.0,0.00023277221055730338,0.0569762885570685,0,-1,2.472091248806053,596.78191975221
32,1.6,straightline,349,stanley,0.4,-363.3825378417969,37.058162689208984,-0.4374694526195526,0.0018960192997364263,0.35,0.0,0.00029765006636821127,0.06906124949458949,0,-1,2.525995219974599,596.6567425010636
33,1.6500000000000001,straightline,349,stanley,0.4,-363.25299072265625,37.05733871459961,-0.440216064453125,0.0019745376963323127,0.35,0.0,0.0003101685166756957,0.07180786132814126,1,-1,2.633726665469442,596.5272017593209
34,1.7000000000000002,straightline,349,stanley,0.4,-363.1198425292969,37.05653381347656,-0.44873037934303284,0.002206801495992141,0.35,0.0,0.00036141251309304914,0.0803221762180429,1,-1,2.685678344285713,596.3940598967881
35,1.75,straightline,349,stanley,0.4,-362.98248291015625,37.0556526184082,-0.4485167860984802,0.0022034581098204957,0.35,0.0,0.00036344315356467375,0.08010858297350051,1,-1,2.7880724793061415,596.2567070889634
36,1.8,straightline,349,stanley,0.4,-362.8415832519531,37.054779052734375,-0.45391845703125,0.0023518578904696023,0.35,0.0,0.00039586509909648755,0.0855102539062767,1,-1,2.839409426556275,596.1158142573368
37,1.85,straightline,349,stanley,0.4,-362.6966857910156,37.053836822509766,-0.4512328505516052,0.002280512100049597,0.35,0.0,0.00038532935241556007,0.08282464742665387,1,-1,2.9371164293052323,595.9709240599751
38,1.9000000000000001,straightline,349,stanley,0.4,-362.54833984375,37.05290222167969,-0.4540710151195526,0.0023588536762443337,0.35,0.0,0.00040459623661610964,0.08566281199458389,1,-1,2.988353832527767,595.82258539084
39,1.9500000000000002,straightline,349,stanley,0.4,-362.3961181640625,37.051902770996094,-0.44946280121803284,0.0022342647247646313,0.35,0.0,0.00038393514810729196,0.08105459809306884,1,-1,3.081653268972342,595.6703714048322
40,2.0,straightline,349,stanley,0.4,-362.24053955078125,37.0509147644043,-0.4502257704734802,0.0022548160893388447,0.35,0.0,0.0003963026347095646,0.0818175673484932,1,-1,3.1330024551120714,595.5148004783049
41,2.0500000000000003,straightline,349,stanley,0.4,-362.0811767578125,37.04986572265625,-0.4442443251609802,0.0020911505505089444,0.35,0.0,0.0003719680928320826,0.07583612203601879,1,-1,3.221978497633794,595.3554457665966
42,2.1,straightline,349,stanley,0.4,-361.91851806640625,37.04882049560547,-0.44351187348365784,0.002071277894421589,0.35,0.0,0.0003726404397965664,0.07510367035868659,1,-1,3.2734660491191647,595.1927951908337
43,2.15,straightline,349,stanley,0.4,-361.75225830078125,37.047725677490234,-0.43670645356178284,0.0018837409415358082,0.35,0.0,0.0003468772651488445,0.068298250436808,1,-1,3.3581644089603246,595.0265438713423
44,2.2,straightline,349,stanley,0.4,-361.5827941894531,37.04663848876953,-0.4349669814109802,0.0018345891853332587,0.35,0.0,0.00034934692357270133,0.06655877828602941,1,-1,3.4096708193930767,594.8570882189923
45,2.25,straightline,349,stanley,0.4,-361.4098815917969,37.045494079589844,-0.4277953505516052,0.0016373462159670951,0.35,0.0,0.0003167706999365168,0.05938714742663784,1,-1,3.4902622222597235,594.6841844512234
46,2.3000000000000003,straightline,349,stanley,0.4,-361.2338562011719,37.04435729980469,-0.4254149794578552,0.0015719121123699594,0.35,0.0,0.0003075152372780804,0.05700677633290529,2,-1,3.541835610580474,594.5081679026348
47,2.35,straightline,349,stanley,0.4,-361.054443359375,37.043174743652344,-0.4183044135570526,0.0013751868376323268,0.35,0.0,0.00027858869624721935,0.04989621043205517,2,-1,3.6181147580375863,594.3287642114113
48,2.4000000000000004,straightline,349,stanley,0.4,-360.8719787597656,37.0419921875,-0.4155883491039276,0.001299947174970499,0.35,0.0,0.00026928462784009963,0.0471801459789527,2,-1,3.6691842695777925,594.1463088159863
49,2.45,straightline,349,stanley,0.4,-360.686279296875,37.040771484375,-0.4088134169578552,0.0011119696427203069,0.35,0.0,0.0002426341963308997,0.040405213832860006,2,-1,3.741407989897369,593.9606188228082
50,2.5,straightline,349,stanley,0.4,-360.4976501464844,37.039546966552734,-0.4059752821922302,0.0010334632186218458,0.35,0.0,0.00023100672013216762,0.03756707906723625,2,-1,3.7928300168013522,593.7719992154985
51,2.5500000000000003,straightline,349,stanley,0.4,-360.3059387207031,37.03828811645508,-0.3999634087085724,0.0008668346446052637,0.35,0.0,0.00020486637560849255,0.031555205583588444,2,-1,3.8611993550878347,593.580297576115
52,2.6,straightline,349,stanley,0.4,-360.111328125,37.03702926635742,-0.3975830078125,0.000800534416445649,0.35,0.0,0.0001973673800773725,0.029174804687549644,2,-1,3.912573928000216,593.3856968194925
53,2.6500000000000004,straightline,349,stanley,0.4,-359.9136657714844,37.03573989868164,-0.39276114106178284,0.000666331063337977,0.35,0.0,0.0001789739099033968,0.024352937936828817,2,-1,3.9770950775369616,593.1880445278989
54,2.7,straightline,349,stanley,0.4,-359.7132263183594,37.03444290161133,-0.3907470405101776,0.0006104903326687352,0.35,0.0,0.00017080765300037668,0.02233883738522175,2,-1,4.028733950372283,592.9876152301251
55,2.75,straightline,349,stanley,0.4,-359.5099792480469,37.03312301635742,-0.38763427734375,0.0005240368307331235,0.35,0.0,0.0001578063604612519,0.019226074218769516,2,-1,4.087608615238746,592.784378493297
56,2.8000000000000003,straightline,349,stanley,0.4,-359.3039855957031,37.03178787231445,-0.3852843642234802,0.0004583674511909286,0.35,0.0,0.00015051265855172812,0.016876161098516616,3,-1,4.1395593050783885,592.5783953101194
57,2.85,straightline,349,stanley,0.4,-359.0953063964844,37.03043746948242,-0.383087158203125,0.0003972471623559984,0.35,0.0,0.00014192242001626575,0.014678955078153066,3,-1,4.195284190256198,592.3697267152122
58,2.9000000000000004,straightline,349,stanley,0.4,-358.8839416503906,37.029075622558594,-0.3811645805835724,0.00034301069987275376,0.35,0.0,0.00013915610216472295,0.01275637745861799,3,-1,4.246618316638026,592.1583726879302
59,2.95,straightline,349,stanley,0.4,-358.669921875,37.02769088745117,-0.3794860243797302,0.00029662891799543987,0.35,0.0,0.00013057362504588716,0.011077821254747808,3,-1,4.30078730656529,591.9443638088943
60,3.0,straightline,349,stanley,0.4,-358.4532775878906,37.02629470825195,-0.378021240234375,0.000255481767154515,0.35,0.0,0.0001274226191584954,0.009613037109410203,3,-1,4.3510413675287065,591.7277305325066
61,3.0500000000000003,straightline,349,stanley,0.4,-358.234130859375,37.02487564086914,-0.3767394423484802,0.00022056631795417165,0.35,0.0,0.00011747433037262412,0.008331239223502289,3,-1,4.403391646465003,591.508594990829
62,3.1,straightline,349,stanley,0.4,-358.012451171875,37.02341842651367,-0.3756103515625,0.00019317542537229605,0.35,0.0,8.56665097812119e-05,0.007202148437534613,3,-1,4.451913198962044,591.2869267516705
63,3.1500000000000004,straightline,349,stanley,0.4,-357.7883605957031,37.0219612121582,-0.3746032118797302,0.00016691143642324935,0.35,0.0,6.93604425625557e-05,0.00619500875476143,3,-1,4.501801400557995,591.0628476729765
64,3.2,straightline,349,stanley,0.4,-357.56182861328125,37.020503997802734,-0.373687744140625,0.0001409476474414684,0.35,0.0,6.875235344289306e-05,0.005279541015642394,3,-1,4.549102435029172,590.8363272378341
65,3.25,straightline,349,stanley,0.4,-357.3329162597656,37.0190315246582,-0.3729248046875,0.00011940523513275575,0.35,0.0,6.768253982965787e-05,0.004516601562524294,4,-1,4.597170338488521,590.6074265652891
66,3.3000000000000003,straightline,349,stanley,0.4,-357.10162353515625,37.01755905151367,-0.3722228705883026,9.736634825197388e-05,0.35,0.0,8.242703436973399e-05,0.0038146674633351384,4,-1,4.64326021011688,590.3761455710531
67,3.35,straightline,349,stanley,0.4,-356.8680725097656,37.01609420776367,-0.3712768256664276,6.529779036763247e-05,0.35,0.0,0.00011932139546802847,0.0028686225414605512,4,-1,4.689035520502628,590.1426062813695
68,3.4000000000000004,straightline,349,stanley,0.4,-356.6321716308594,37.01460266113281,-0.37033072113990784,3.4922973332224344e-05,0.35,0.0,0.00014462273162833155,0.001922518014922567,4,-1,4.733565884383898,589.9067173358994
69,3.45,straightline,349,stanley,0.4,-356.39404296875,37.013065338134766,-0.369415283203125,9.793546163671471e-06,0.35,0.0,0.00013847305190407025,0.001007080078160675,4,-1,4.7772694503573785,589.668600909794
70,3.5,straightline,349,stanley,0.4,-356.15380859375,37.01152801513672,-0.3685607612133026,-1.5456018418436043e-05,0.35,0.0,0.00014586287829019065,0.0001525580883071883,4,-1,4.820246038731408,589.4283788173589
71,3.5500000000000003,straightline,349,stanley,0.4,-355.91143798828125,37.00998306274414,-0.3678589165210724,-3.71535920074346e-05,0.35,0.0,0.0001593591986962812,-0.0005492866039123162,4,-1,4.862597160644467,589.1860205842122
72,3.6,straightline,349,stanley,0.4,-355.6669921875,37.00843811035156,-0.3672484755516052,-5.799573331149468e-05,0.35,0.0,0.00018619880048651588,-0.0011597275733866257,4,-1,4.9043200941197025,588.9415872022945
73,3.6500000000000004,straightline,349,stanley,0.4,-355.4203796386719,37.006874084472656,-0.3667601943016052,-7.461300190186273e-05,0.35,0.0,0.00020789726579798547,-0.0016480088233699966,4,-1,4.945428345605373,588.6949872270108
74,3.7,straightline,349,stanley,0.4,-355.17181396484375,37.00529479980469,-0.3663634657859802,-8.817875835477932e-05,0.35,0.0,0.00022658308517479412,-0.0020447373389751245,5,-1,4.985891549664579,588.446434257232
75,3.75,straightline,349,stanley,0.4,-354.92132568359375,37.003692626953125,-0.3662719130516052,-9.166278943292793e-05,0.35,0.0,0.00023505590663516806,-0.002136290073353368,5,-1,5.02569883487408,588.1959588531599
76,3.8000000000000003,straightline,349,stanley,0.4,-354.66925048828125,37.00217056274414,-0.3727111518383026,7.940728231852918e-05,0.35,0.0,0.00033383940043470606,0.004302948713318509,5,-1,5.021373263245839,587.9438961266345
77,3.85,straightline,349,stanley,0.4,-354.41796875,37.0006103515625,-0.3653564155101776,-0.00013753700296625384,0.35,0.0,0.00038937486726882463,-0.0030517876147786566,5,-1,5.064572466281486,587.6926270731287
78,3.9000000000000004,straightline,349,stanley,0.4,-354.16748046875,36.99905776977539,-0.3617858290672302,-0.0002475918044667814,0.35,0.0,0.0004474377280374194,-0.006622374057734618,5,-1,5.018509833855475,587.442151436362
79,3.95,straightline,349,stanley,0.4,-353.9158630371094,36.997520446777344,-0.3610839247703552,-0.00027791757043362154,0.35,0.0,0.0005280193773100975,-0.007324278354617519,5,-1,5.036261170703124,587.1905465962185
80,4.0,straightline,349,stanley,0.4,-353.6634826660156,36.99597930908203,-0.3616637885570526,-0.0002724454106157937,0.35,0.0,0.0006096920263303864,-0.006744414567898762,5,-1,5.006175870912099,586.9381788649323
81,4.05,straightline,349,stanley,0.4,-353.4117431640625,36.99441146850586,-0.3629760146141052,-0.000240166681115211,0.35,0.0,0.0006605416272414165,-0.005432188510868345,5,-1,5.090889224912726,586.6864521577791
82,4.1000000000000005,straightline,349,stanley,0.4,-353.1600036621094,36.99286651611328,-0.3640746772289276,0.0007141788402016298,0.35,0.0,0.0011242543980257876,0.030151337385177633,6,-1,4.998180994000491,586.434725336935
83,4.15,straightline,349,stanley,0.4,-352.9059753417969,36.99136734008789,-0.3618468940258026,0.0006557390593783498,0.35,0.0,0.001105588183996978,0.027923554182052616,6,-1,5.095477382035278,586.1807094910746
84,4.2,straightline,349,stanley,0.4,-352.6544494628906,36.98991012573242,-0.359283447265625,0.0005786818652859882,0.35,0.0,0.0011142986268232867,0.025360107421875007,6,-1,5.001298924250479,585.9291958247954
85,4.25,straightline,349,stanley,0.4,-352.40228271484375,36.98845672607422,-0.3564147651195526,0.0004977789867884545,0.35,0.0,0.0011305587058978047,0.022491425275802644,6,-1,5.111397765115495,585.6770412921678
86,4.3,straightline,349,stanley,0.4,-352.1486511230469,36.986995697021484,-0.3535461127758026,0.0004115183964193508,0.35,0.0,0.0011477266714815485,0.019622772932052637,6,-1,5.039430458044097,585.4234219964087
87,4.3500000000000005,straightline,349,stanley,0.4,-351.8974609375,36.985572814941406,-0.35150146484375,0.00034706230704259505,0.35,0.0,0.0011888123760847545,0.017578125,6,-1,5.016728465556897,585.1722438664518
88,4.4,straightline,349,stanley,0.4,-351.64385986328125,36.984153747558594,-0.349029541015625,0.0002720699623517654,0.35,0.0,0.001247763441628697,0.015106201171874998,6,-1,5.121400272905418,584.9186548786622
89,4.45,straightline,349,stanley,0.4,-351.38916015625,36.982730865478516,-0.3489685356616974,0.00026120169942580094,0.35,0.0,0.001309302738294672,0.015045195817947395,6,-1,5.083231451748691,584.6639673112251
90,4.5,straightline,349,stanley,0.4,-351.1369934082031,36.98131561279297,-0.3477783203125,0.006894594472975899,0.35,0.0,0.0003792605679023141,0.24304199218750003,7,-1,5.02084339227231,584.4118126328528
91,4.55,straightline,349,stanley,0.4,-350.8856506347656,36.9802360534668,-0.330322265625,0.006476428476315615,0.35,0.0,-0.00024084418590610186,0.22558593750000003,7,-1,5.0683583547666515,584.1604800249169
92,4.6000000000000005,straightline,349,stanley,0.4,-350.6285400390625,36.97949981689453,-0.3003844916820526,0.0056547394780198474,0.35,0.0,-0.0005070832221161977,0.1956481635570526,7,-1,5.1247511814611135,583.9033777491046
93,4.65,straightline,349,stanley,0.4,-350.3728332519531,36.978904724121094,-0.2684631645679474,0.00475924184924093,0.35,0.0,-0.0006347448472560449,0.1637268364429474,7,-1,5.110354735789424,583.6476784656235
94,4.7,straightline,349,stanley,0.4,-350.1189880371094,36.97834777832031,-0.2397460639476776,0.0039516377637614985,0.35,0.0,-0.0007276625040877763,0.13500973582267764,7,-1,5.057274199849847,583.393840514667
95,4.75,straightline,349,stanley,0.4,-349.86614990234375,36.97784423828125,-0.2156066596508026,0.003267265855657337,0.35,0.0,-0.0007690154235157275,0.1108703315258026,7,-1,5.058745604980588,583.1410093305881
96,4.800000000000001,straightline,349,stanley,0.4,-349.6144714355469,36.97736358642578,-0.1955566257238388,0.0026978790063948662,0.35,0.0,-0.0007896000622351716,0.0908202975988388,7,-1,5.019127138589586,582.8893376719028
97,4.8500000000000005,straightline,349,stanley,0.4,-349.3631896972656,36.97690200805664,-0.17916865646839142,0.007534376730086666,0.35,0.0,-0.0016919052462495581,0.255996659398079,8,-1,5.031529247415032,582.6380626329675
98,4.9,straightline,349,stanley,0.4,-349.1125793457031,36.97669219970703,-0.153472900390625,0.0068730343240181934,0.35,0.0,-0.0022377571301431852,0.23030090332031253,8,-1,5.0008897843521405,582.3874575415698
99,4.95,straightline,349,stanley,0.4,-348.8586120605469,36.97676086425781,-0.11944577842950821,0.00592574098800112,0.35,0.0,-0.0025096376803034424,0.1962737813591957,8,-1,5.169036231524184,582.1334939884841
100,5.0,straightline,349,stanley,0.4,-348.5982360839844,36.97698974609375,-0.0855712816119194,0.00497205593320162,0.35,0.0,-0.0026298945113862457,0.1623992845416069,8,-1,5.185789962038689,581.8731209379072
101,5.050000000000001,straightline,349,stanley,0.4,-348.33941650390625,36.977291107177734,-0.055511474609375,0.004119692631947633,0.35,0.0,-0.0026755851856571176,0.1323394775390625,8,-1,5.174777461840284,581.6143038478012
102,5.1000000000000005,straightline,349,stanley,0.4,-348.0821838378906,36.977622985839844,-0.030181884765625,0.003400765855529056,0.35,0.0,-0.002688630414256694,0.1070098876953125,8,-1,5.1276769230198065,581.3570734741759
103,5.15,straightline,349,stanley,0.4,-347.8256530761719,36.97798156738281,-0.008880614303052425,0.002789880091405632,0.35,0.0,-0.0026740316016841126,0.08570861723273993,8,-1,5.133897495601405,581.1005448432244
104,5.2,straightline,349,stanley,0.4,-347.570068359375,36.978355407714844,0.00837651640176773,0.0022951810753285146,0.35,0.0,-0.0026429054609891675,0.06845148652791977,8,-1,5.098627079169825,580.8449621567593
105,5.25,straightline,349,stanley,0.4,-347.3147277832031,36.97874069213867,0.02256951294839382,0.0018836104442655325,0.35,0.0,-0.0026037499169427863,0.05425848998129368,9,-1,5.114345905274124,580.5896235436051
106,5.300000000000001,straightline,349,stanley,0.4,-347.0599060058594,36.979087829589844,0.03441155329346657,0.0015463970877163313,0.35,0.0,-0.0025983036066675167,0.04241644963622093,9,-1,5.086397068495837,580.334803940735
107,5.3500000000000005,straightline,349,stanley,0.4,-346.8049011230469,36.97943878173828,0.044460322707891464,0.001256757458154819,0.35,0.0,-0.0025892881289001275,0.032367680221796036,9,-1,5.107408209155845,580.0798012157034
108,5.4,straightline,349,stanley,0.4,-346.55035400390625,36.97980499267578,0.05268872156739235,0.001020004110681291,0.35,0.0,-0.002564400059927868,0.024139281362295147,9,-1,5.083679466862732,579.8252561617387
109,5.45,straightline,349,stanley,0.4,-346.29547119140625,36.98018264770508,0.059422943741083145,0.0008214488896089247,0.35,0.0,-0.002528518041077845,0.01740505918860436,9,-1,5.107627519356256,579.5703753565028
110,5.5,straightline,349,stanley,0.4,-346.04071044921875,36.98056411743164,0.06485200673341751,0.0006625579943080132,0.35,0.0,-0.0024886576441622687,0.011975996196269987,9,-1,5.086338807083915,579.3156165997716
111,5.550000000000001,straightline,349,stanley,0.4,-345.7856140136719,36.9809455871582,0.06925825774669647,0.0005300032149772103,0.35,0.0,-0.002449247378877469,0.007569745182991029,9,-1,5.112088938899919,579.0605221571759
112,5.6000000000000005,straightline,349,stanley,0.4,-345.5306091308594,36.98133087158203,0.07278857380151749,0.0004247876172567669,0.35,0.0,-0.00240589965658446,0.004039429128170007,9,-1,5.092210730460529,578.8055192459858
113,5.65,straightline,349,stanley,0.4,-345.2752380371094,36.98171615600586,0.07563841342926025,0.0003357673471917183,0.35,0.0,-0.0023591556459230624,0.0011895895004272483,10,-1,5.118963641420338,578.5501501318569
114,5.7,straightline,349,stanley,0.4,-345.01983642578125,36.98210525512695,0.07789924740791321,0.00026631417137471127,0.35,0.0,-0.0023125252035393366,-0.0010712444782257089,10,-1,5.0998793967133995,578.2947504808045
115,5.75,straightline,349,stanley,0.4,-344.7640075683594,36.98249053955078,0.07970421761274338,0.00020776827605606166,0.35,0.0,-0.0022702823497945976,-0.002876214683055872,10,-1,5.127168234131239,578.0389236145246
116,5.800000000000001,straightline,349,stanley,0.4,-344.50823974609375,36.98287582397461,0.0811224952340126,0.00016287993368847416,0.35,0.0,-0.002227957653935173,-0.004294492304325105,10,-1,5.108508884529706,577.7831577844184
117,5.8500000000000005,straightline,349,stanley,0.4,-344.2519836425781,36.98326110839844,0.08224324882030487,0.00012401284623977758,0.35,0.0,-0.002186287694993241,-0.005415245890617375,10,-1,5.136078976563822,577.5269036831103
118,5.9,straightline,349,stanley,0.4,-343.9957275390625,36.983646392822266,0.08310487866401672,9.506688157960217e-05,0.35,0.0,-0.00214461773605131,-0.00627687573432922,10,-1,5.117649842533757,577.2706495838369
119,5.95,straightline,349,stanley,0.4,-343.739013671875,36.984031677246094,0.08377669751644135,6.916983247317884e-05,0.35,0.0,-0.002103561592969529,-0.006948694586753844,10,-1,5.1453510090493255,577.0139377304636
120,6.0,straightline,349,stanley,0.4,-343.4822692871094,36.98442077636719,0.08428221195936203,4.995804345798394e-05,0.35,0.0,-0.0020587316771089118,-0.007454209029674526,10,-1,5.12702209016864,576.7571953401708
121,6.050000000000001,straightline,349,stanley,0.4,-343.2250671386719,36.98480987548828,0.08465526252985,3.274953757344992e-05,0.35,0.0,-0.002018298544781639,-0.00782725960016251,11,-1,5.154736605548445,576.4999951957899
122,6.1000000000000005,straightline,349,stanley,0.4,-342.9678955078125,36.98519515991211,0.08492056280374527,2.0926222100043613e-05,0.35,0.0,-0.0019778562175600087,-0.008092559874057772,11,-1,5.13645778514098,576.2428255924439
123,6.15,straightline,349,stanley,0.4,-342.7102355957031,36.98558807373047,0.08509698510169983,8.521079117028869e-06,0.35,0.0,-0.0019304392395835123,-0.00826898217201233,11,-1,5.164149909565984,575.9851676741428
124,6.2,straightline,349,stanley,0.4,-342.4526062011719,36.98597717285156,0.08520135283470154,8.553681145194214e-07,0.35,0.0,-0.0018867960343858523,-0.008373349905014038,11,-1,5.145864405044722,575.7275402968916
125,6.25,straightline,349,stanley,0.4,-342.19451904296875,36.98636245727539,0.08524681627750397,-6.542836934176424e-06,0.35,0.0,-0.001847581338884523,-0.008418813347816462,11,-1,5.17025718004309,575.4694551875323
126,6.300000000000001,straightline,349,stanley,0.4,-341.93646240234375,36.98674774169922,0.08524726331233978,-1.0590115125076681e-05,0.35,0.0,-0.0018083257223258501,-0.008419260382652281,11,-1,5.149186164412201,575.2114005973431
