step,time,route_name,spawn_index,controller_type,tuning_value,x,y,path_x,path_y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
10,0.5,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0002495682988596159,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.16012334823610438,171.1685448108037
11,0.55,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003085968668626206,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.12949453294316787,171.1685448108037
12,0.6000000000000001,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.09944988042138751,171.1685448108037
13,0.65,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.07379931956533826,171.1685448108037
14,0.7000000000000001,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.05344283953319692,171.1685448108037
15,0.75,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.03799644485219116,171.1685448108037
16,0.8,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.026628855615863034,171.1685448108037
17,0.8500000000000001,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.018451079726808015,171.1685448108037
18,0.9,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.012663859874076158,171.1685448108037
19,0.9500000000000001,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.00862394273282602,171.1685448108037
20,1.0,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.005832404840598133,171.1685448108037
21,1.05,sturn,192,stanley,0.8,332.51141357421875,-117.6243896484375,332.51141357421875,-117.62442016601562,0.9240431189537048,-0.0003996150636391776,0.35,0.0,3.0513609411450994e-05,-1.1920928942248105e-07,0,-1,0.003923005896257955,171.1685448108037
22,1.1,sturn,192,stanley,0.8,332.5141296386719,-117.62435150146484,332.51141357421875,-117.62442016601562,0.9237910509109497,-0.0001146044356769342,0.35,0.0,2.4853938578707865e-05,0.00025194883346575474,0,-1,0.2672279643688122,171.16795210031327
