step,time,route_name,spawn_index,controller_type,tuning_value,x,y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
26,1.3,ccurve,247,stanley,0.8,250.5781707763672,-310.9759826660156,-179.4198455810547,0.0002459956840683854,0.35,0.0,4.1988260522959724e-05,0.00962829589845628,0,-1,1.8897401401116578,79.44468100838365
27,1.35,ccurve,247,stanley,0.8,250.47781372070312,-310.97705078125,-179.43272399902344,0.0005944791496062139,0.35,0.0,7.702471966512412e-05,0.022506713867187524,0,-1,2.076864796358766,79.52713297238499
28,1.4000000000000001,ccurve,247,stanley,0.8,250.37152099609375,-310.9782409667969,-179.4512481689453,0.0010673345650381348,0.35,0.0,0.00017302640303772966,0.041030883789074137,0,-1,2.158565727247291,79.6145404868268
29,1.4500000000000002,ccurve,247,stanley,0.8,250.2595672607422,-310.97943115234375,-179.4600067138672,0.00130210826175464,0.35,0.0,0.0002107566508737944,0.04978942871093711,0,-1,2.2915558003912695,79.70661626192984
30,1.5,ccurve,247,stanley,0.8,250.14320373535156,-310.9806823730469,-179.4752655029297,0.0017115419431428917,0.35,0.0,0.0002641267866789797,0.0650482177734518,0,-1,2.353439399449782,79.80238089064007
31,1.55,ccurve,247,stanley,0.8,250.02206420898438,-310.9819641113281,-179.48062133789062,0.0018530640274679784,0.35,0.0,0.00029885126838811484,0.07040405273437546,0,-1,2.469586786504997,79.90212218359488
32,1.6,ccurve,247,stanley,0.8,249.8970184326172,-310.9833068847656,-179.4918670654297,0.0021489872990831747,0.35,0.0,0.0003543988115777049,0.08164978027344619,0,-1,2.5243010705708975,80.00515304226589
33,1.6500000000000001,ccurve,247,stanley,0.8,249.76754760742188,-310.9846496582031,-179.4938201904297,0.002213563676439064,0.35,0.0,0.0003519608192207556,0.08360290527343056,1,-1,2.6325441632725255,80.11186866832253
34,1.7000000000000002,ccurve,247,stanley,0.8,249.63438415527344,-310.9860534667969,-179.5016326904297,0.0024240799954471843,0.35,0.0,0.0003849812454323545,0.09141540527346982,1,-1,2.684816629712221,80.22171087838171
35,1.75,ccurve,247,stanley,0.8,249.49708557128906,-310.9874267578125,-179.50076293945312,0.002424965013817972,0.35,0.0,0.00034492086117574733,0.09054565429687651,1,-1,2.7874374890626936,80.33499545841639
36,1.8,ccurve,247,stanley,0.8,249.356201171875,-310.9889221191406,-179.5054931640625,0.0025422526380267803,0.35,0.0,0.0003900138442024838,0.09527587890624946,1,-1,2.8389413804089516,80.45136577393285
37,1.85,ccurve,247,stanley,0.8,249.21131896972656,-310.9903869628906,-179.50216674804688,0.002465057441511708,0.35,0.0,0.0003634396095368343,0.09194946289064232,1,-1,2.936797569642712,80.57107825950256
38,1.9000000000000001,ccurve,247,stanley,0.8,249.06295776367188,-310.991943359375,-179.50437927246094,0.002518276769962948,0.35,0.0,0.000392602241872734,0.09416198730471535,1,-1,2.988154037370327,80.69378307058288
39,1.9500000000000002,ccurve,247,stanley,0.8,248.91073608398438,-310.99346923828125,-179.4992218017578,0.002393598928093412,0.35,0.0,0.00035151124929206604,0.08900451660154335,1,-1,3.081557237326487,80.81972978033495
40,2.0,ccurve,247,stanley,0.8,248.755126953125,-310.99505615234375,-179.4994354248047,0.0024083953369813927,0.35,0.0,0.0003365835575671716,0.08921813964844288,1,-1,3.1330026322131297,80.94858798796862
41,2.0500000000000003,ccurve,247,stanley,0.8,248.59579467773438,-310.9967041015625,-179.49288940429688,0.0022220930704813287,0.35,0.0,0.00034436371769049285,0.08267211914060205,1,-1,3.2220689469509547,81.08063966764755
42,2.1,ccurve,247,stanley,0.8,248.4331817626953,-310.99835205078125,-179.49169921875,0.0022006897632418734,0.35,0.0,0.00031837471705813743,0.08148193359378667,1,-1,3.2736436413414065,81.21549200441744
43,2.15,ccurve,247,stanley,0.8,248.26695251464844,-311.0000305175781,-179.48439025878906,0.0020078280284252167,0.35,0.0,0.00028567706799220195,0.07417297363282772,1,-1,3.358424453550212,81.35344479108721
44,2.2,ccurve,247,stanley,0.8,248.0974884033203,-311.00177001953125,-179.482177734375,0.0019482048588188514,0.35,0.0,0.00028071337842183915,0.0719604492187547,1,-1,3.410018952909652,81.49420688146049
45,2.25,ccurve,247,stanley,0.8,247.924560546875,-311.0035095214844,-179.47459411621094,0.0017492601213490516,0.35,0.0,0.00024009573772804105,0.06437683105471192,1,-1,3.49068556255716,81.63793848785734
46,2.3000000000000003,ccurve,247,stanley,0.8,247.7484893798828,-311.00531005859375,-179.4717559814453,0.0016672148444381338,0.35,0.0,0.0002462339780509755,0.06153869628908817,2,-1,3.542344039120506,81.78441544753596
47,2.35,ccurve,247,stanley,0.8,247.56906127929688,-311.0071105957031,-179.46424865722656,0.0014714743464923404,0.35,0.0,0.00019973820196105257,0.05403137207032667,2,-1,3.61903453037733,81.93378571063846
48,2.4000000000000004,ccurve,247,stanley,0.8,247.38658142089844,-311.00897216796875,-179.461181640625,0.0013908857099414194,0.35,0.0,0.00018286117573446115,0.05096435546875731,2,-1,3.6707987158416673,82.08583708634293
49,2.45,ccurve,247,stanley,0.8,247.20086669921875,-311.0108642578125,-179.45401000976562,0.0011941278917137772,0.35,0.0,0.00016320214767378627,0.04379272460936574,2,-1,3.7435963489913573,82.24070965056355
50,2.5,ccurve,247,stanley,0.8,247.01214599609375,-311.0128173828125,-179.4508056640625,0.0010997583304900023,0.35,0.0,0.0001736330670683826,0.040588378906229,2,-1,3.7955989192214417,82.3982366192624
51,2.5500000000000003,ccurve,247,stanley,0.8,246.82028198242188,-311.0147399902344,-179.4445037841797,0.0009385437336000382,0.35,0.0,0.00012119245715346661,0.03428649902348163,2,-1,3.8644698170521434,82.55848633145739
52,2.6,ccurve,247,stanley,0.8,246.62550354003906,-311.0167541503906,-179.4417724609375,0.000858004743673983,0.35,0.0,0.0001303001512073551,0.03155517578128219,2,-1,3.916380846300795,82.72134265630514
53,2.6500000000000004,ccurve,247,stanley,0.8,246.427734375,-311.0187683105469,-179.43670654296875,0.0007211057925241188,0.35,0.0,0.00010862293592118436,0.026489257812488436,2,-1,3.981358943267147,82.88682334698716
54,2.7,ccurve,247,stanley,0.8,246.2271270751953,-311.0207824707031,-179.4344482421875,0.000673568733854713,0.35,0.0,5.7731469934754406e-05,0.02423095703122629,2,-1,4.033549618701394,83.0548071023118
55,2.75,ccurve,247,stanley,0.8,246.02365112304688,-311.02288818359375,-179.43106079101562,0.0005734949350711946,0.35,0.0,6.885950550906961e-05,0.020843505859383958,2,-1,4.092785624197016,83.22537537334027
56,2.8000000000000003,ccurve,247,stanley,0.8,245.8174285888672,-311.0250244140625,-179.42845153808594,0.0004989280577249826,0.35,0.0,6.979521190428328e-05,0.018234252929705805,3,-1,4.14524157233045,83.39839783281889
57,2.85,ccurve,247,stanley,0.8,245.60848999023438,-311.02716064453125,-179.4261016845703,0.00043663071274854933,0.35,0.0,5.520962950345074e-05,0.015884399414065418,3,-1,4.201428203796494,83.57383728852396
58,2.9000000000000004,ccurve,247,stanley,0.8,245.3968505859375,-311.029296875,-179.4239959716797,0.000389728295625348,0.35,0.0,1.2823389178178747e-05,0.013778686523467601,3,-1,4.253235347849926,83.75168613549764
59,2.95,ccurve,247,stanley,0.8,245.1825714111328,-311.0315246582031,-179.4220733642578,0.0003281617886173003,0.35,0.0,3.481263837334719e-05,0.011856079101575382,3,-1,4.307836724643562,83.93194871686539
60,3.0,ccurve,247,stanley,0.8,244.96568298339844,-311.03375244140625,-179.4204559326172,0.00028353558382942633,0.35,0.0,2.9943624827954724e-05,0.01023864746091005,3,-1,4.358545019084957,84.11455401978684
61,3.0500000000000003,ccurve,247,stanley,0.8,244.74620056152344,-311.0360107421875,-179.41903686523438,0.0002434113924526881,0.35,0.0,2.888937573563557e-05,0.008819580078098169,3,-1,4.41130495313293,84.2995108595325
62,3.1,ccurve,247,stanley,0.8,244.524169921875,-311.03826904296875,-179.4177703857422,0.00021533163480981065,0.35,0.0,1.6051273586748308e-06,0.007553100585950619,3,-1,4.460800264592911,84.48676899812514
63,3.1500000000000004,ccurve,247,stanley,0.8,244.29962158203125,-311.04058837890625,-179.41671752929688,0.0001829819647169948,0.35,0.0,9.436934084340078e-06,0.006500244140651711,3,-1,4.511661030246336,84.67634082027378
64,3.2,ccurve,247,stanley,0.8,244.0725860595703,-311.0429382324219,-179.4157257080078,0.00015101255182245973,0.35,0.0,2.2182966310938315e-05,0.005508422851537113,3,-1,4.559943247865712,84.86818861402857
65,3.25,ccurve,247,stanley,0.8,243.84312438964844,-311.0452880859375,-179.41493225097656,0.00012674716092911264,0.35,0.0,2.8035052502015795e-05,0.0047149658203268574,4,-1,4.608902978089217,85.0622490620129
66,3.3000000000000003,ccurve,247,stanley,0.8,243.6112823486328,-311.0476379394531,-179.41424560546875,0.00011754045831753318,0.35,0.0,-8.69466242505064e-06,0.004028320312540923,4,-1,4.656002999707377,85.25848813064871
67,3.35,ccurve,247,stanley,0.8,243.37709045410156,-311.0500793457031,-179.4136199951172,9.111200332089852e-05,0.35,0.0,2.1935363583941436e-05,0.003402709960939298,4,-1,4.70295025343764,85.4569338574439
68,3.4000000000000004,ccurve,247,stanley,0.8,243.1405792236328,-311.0525207519531,-179.41311645507812,7.492086102334596e-05,0.35,0.0,2.869137826799111e-05,0.0028991699219098493,4,-1,4.7487431296157805,85.65751520424128
69,3.45,ccurve,247,stanley,0.8,242.90179443359375,-311.0549621582031,-179.41270446777344,6.777196693077719e-05,0.35,0.0,1.2044579219036512e-05,0.002487182617156866,4,-1,4.793893272634684,85.86019774838167
70,3.5,ccurve,247,stanley,0.8,242.66078186035156,-311.05743408203125,-179.41232299804688,5.935602851354908e-05,0.35,0.0,2.982125358672559e-06,0.0021057128905978156,4,-1,4.8382796666342385,86.06496325424267
71,3.5500000000000003,ccurve,247,stanley,0.8,242.4175567626953,-311.0599670410156,-179.41201782226562,4.281226021885277e-05,0.35,0.0,3.217704388053331e-05,0.001800537109370931,4,-1,4.881986047646176,86.27181897092488
72,3.6,ccurve,247,stanley,0.8,242.17218017578125,-311.0625,-179.41175842285156,3.360197113311762e-05,0.35,0.0,3.922567558123022e-05,0.001541137695282279,4,-1,4.925025069978731,86.4806843975644
73,3.6500000000000004,ccurve,247,stanley,0.8,241.92466735839844,-311.0650634765625,-179.41152954101562,2.3045185493579112e-05,0.35,0.0,5.480104765439621e-05,0.0013122558593875598,4,-1,4.967416104306404,86.6915665831139
74,3.7,ccurve,247,stanley,0.8,241.675048828125,-311.0675964355469,-179.4114227294922,3.2938250332366776e-05,0.35,0.0,5.7489341763090895e-06,0.0012054443359632392,5,-1,5.009197891191168,86.90441085299665
75,3.75,ccurve,247,stanley,0.8,241.4233856201172,-311.0701599121094,-179.41122436523438,3.432285168524538e-05,0.35,0.0,-2.1397608753055165e-05,0.001007080078160675,5,-1,5.049920182766178,87.11920143720256
76,3.8000000000000003,ccurve,247,stanley,0.8,241.17086791992188,-311.07281494140625,-179.4114227294922,2.549189964860333e-05,0.35,0.0,3.420804392367024e-05,0.0012054443359632392,5,-1,5.005880679076088,87.3349630720782
77,3.85,ccurve,247,stanley,0.8,240.91995239257812,-311.07537841796875,-179.41192626953125,4.501355618763514e-05,0.35,0.0,1.4757728329320582e-05,0.0017089843749926877,5,-1,5.066623494487889,87.5495112085847
78,3.9000000000000004,ccurve,247,stanley,0.8,240.66896057128906,-311.0779724121094,-179.41294860839844,7.152170193529465e-05,0.35,0.0,2.503804474472595e-05,0.0027313232421994405,5,-1,5.032188644669314,87.76433324587062
79,3.95,ccurve,247,stanley,0.8,240.41708374023438,-311.08056640625,-179.41217041015625,4.896053768086268e-05,0.35,0.0,2.6208541049298033e-05,0.001953125000035262,5,-1,5.015782997352131,87.9801005556007
80,4.0,ccurve,247,stanley,0.8,240.16531372070312,-311.08319091796875,-179.4110107421875,7.378762654048109e-06,0.35,0.0,5.8994459731382884e-05,0.0007934570312611447,5,-1,5.052513333548806,88.19598431876334
81,4.05,ccurve,247,stanley,0.8,239.91392517089844,-311.0857849121094,-179.4104461669922,-1.0375491648210252e-05,0.35,0.0,6.519106368331126e-05,0.000228881835945608,5,-1,5.0473258321988705,88.41171660703695
82,4.1000000000000005,ccurve,247,stanley,0.8,239.6601104736328,-311.0884094238281,-179.41038513183594,-1.1956299962310369e-05,0.35,0.0,6.449372159971975e-05,0.0001678466797104088,6,-1,5.041937284205873,88.62972450999969
83,4.15,ccurve,247,stanley,0.8,239.40884399414062,-311.09100341796875,-179.41041564941406,-1.3120946846866579e-05,0.35,0.0,7.194685246348503e-05,0.00019836425780256396,6,-1,5.014923734499816,88.84572889724852
84,4.2,ccurve,247,stanley,0.8,239.1558380126953,-311.0935974121094,-179.4104766845703,-8.388298218665108e-06,0.35,0.0,6.149447483354536e-05,0.000259399414088652,6,-1,5.097198597952557,89.0634063727613
85,4.25,ccurve,247,stanley,0.8,238.90243530273438,-311.09625244140625,-179.41053771972656,-1.8812083683325273e-05,0.35,0.0,0.00010799030739943683,0.00032043457032385116,6,-1,5.056824999764425,89.28164137657623
86,4.3,ccurve,247,stanley,0.8,238.651611328125,-311.09881591796875,-179.4105987548828,-1.2574669584799912e-05,0.35,0.0,8.948238698896658e-05,0.00038146972655905034,6,-1,4.99227671825529,89.49780484719714
87,4.3500000000000005,ccurve,247,stanley,0.8,238.39602661132812,-311.1014404296875,-179.41070556640625,-7.177179620643058e-06,0.35,0.0,8.300183967607875e-05,0.0004882812499833711,6,-1,5.144846423209881,89.71826320910777
88,4.4,ccurve,247,stanley,0.8,238.1416473388672,-311.10406494140625,-179.41075134277344,-7.746019409942163e-06,0.35,0.0,8.892949561760313e-05,0.0005340576172233816,6,-1,5.0625786380090885,89.93787283494372
89,4.45,ccurve,247,stanley,0.8,237.88890075683594,-311.106689453125,-179.4107666015625,-1.3247402029898537e-05,0.35,0.0,0.00011166319900497539,0.0005493164062694592,6,-1,5.052702792924705,90.15626267285177
90,4.5,ccurve,247,stanley,0.8,237.6377716064453,-311.1092529296875,-179.4108428955078,-1.0413067869946191e-05,0.35,0.0,0.00010809348765218954,0.0006256103516016247,7,-1,5.004345028523368,90.37340982301663
91,4.55,ccurve,247,stanley,0.8,237.3842010498047,-311.1118469238281,-179.410888671875,-4.1480478102427236e-06,0.35,0.0,9.182967305499355e-05,0.0006713867187398575,7,-1,5.154696410661361,90.5928491639208
92,4.6000000000000005,ccurve,247,stanley,0.8,237.12632751464844,-311.1144714355469,-179.41098022460938,6.018053927278189e-06,0.35,0.0,6.178924614512211e-05,0.0007629394531181007,7,-1,5.12795875833959,90.81618782793458
93,4.65,ccurve,247,stanley,0.8,236.87026977539062,-311.11712646484375,-179.41098022460938,1.087082033067701e-06,0.35,0.0,8.09556183785124e-05,0.0007629394531181007,7,-1,5.1190168308112804,91.03815940715434
94,4.7,ccurve,247,stanley,0.8,236.61575317382812,-311.1197509765625,-179.41094970703125,-1.1413711659845309e-06,0.35,0.0,8.546968154421724e-05,0.0007324218750259455,7,-1,5.072235202462222,91.25896466777264
95,4.75,ccurve,247,stanley,0.8,236.36196899414062,-311.1224060058594,-179.41094970703125,-1.2084847630507114e-05,0.35,0.0,0.00012803886751061155,0.0007324218750259455,7,-1,5.079550232957106,91.47932820861551
96,4.800000000000001,ccurve,247,stanley,0.8,236.1090545654297,-311.1250305175781,-179.41098022460938,-1.688894373650035e-05,0.35,0.0,0.00014904484639420568,0.0007629394531181007,7,-1,5.045382365330629,91.6990977506695
97,4.8500000000000005,ccurve,247,stanley,0.8,235.85630798339844,-311.1276550292969,-179.41098022460938,-1.9423150636087666e-05,0.35,0.0,0.000159342114789204,0.0007629394531181007,8,-1,5.062350323729983,91.91889266712079
98,4.9,ccurve,247,stanley,0.8,235.60401916503906,-311.1302490234375,-179.41110229492188,-1.5353617063224628e-05,0.35,0.0,0.00015627183276631894,0.0008850097656393879,8,-1,5.035884317389209,92.13844520347527
99,4.95,ccurve,247,stanley,0.8,235.3515625,-311.1328430175781,-179.41122436523438,-1.0441199946880977e-05,0.35,0.0,0.00015147382623965575,0.001007080078160675,8,-1,5.058606253944812,92.35831042809141
100,5.0,ccurve,247,stanley,0.8,235.09930419921875,-311.13543701171875,-179.41128540039062,-8.15139022453427e-06,0.35,0.0,0.00014871767594472948,0.0010681152343449854,8,-1,5.036682551066977,92.57817006734766
101,5.050000000000001,ccurve,247,stanley,0.8,234.84671020507812,-311.1380310058594,-179.41131591796875,-5.473612802761381e-06,0.35,0.0,0.00014250607664224643,0.0010986328125389183,8,-1,5.062742607298495,92.79848579992883
102,5.1000000000000005,ccurve,247,stanley,0.8,234.59417724609375,-311.1406555175781,-179.411376953125,-1.0345168524935941e-05,0.35,0.0,0.00016743870212533726,0.0011596679687232287,8,-1,5.043424004635888,93.01892787345042
103,5.15,ccurve,247,stanley,0.8,234.34120178222656,-311.143310546875,-179.4114227294922,-2.1940364169838718e-05,0.35,0.0,0.0002183323788826656,0.0012054443359632392,8,-1,5.071367549552242,93.23993234534765
104,5.2,ccurve,247,stanley,0.8,234.08819580078125,-311.14593505859375,-179.4114227294922,-2.7338873166608697e-05,0.35,0.0,0.00023839596258238074,0.0012054443359632392,8,-1,5.053526918499977,93.46111048348037
105,5.25,ccurve,247,stanley,0.8,233.8346405029297,-311.1485900878906,-179.41163635253906,-3.711763748401514e-05,0.35,0.0,0.00030140066284575426,0.0014190673828118807,9,-1,5.08250552477621,93.68294276831105
106,5.300000000000001,ccurve,247,stanley,0.8,233.5810546875,-311.1512145996094,-179.41175842285156,-3.753505075406759e-05,0.35,0.0,0.0003154957437142324,0.001541137695282279,9,-1,5.065480265997599,93.90494728551921
107,5.3500000000000005,ccurve,247,stanley,0.8,233.32688903808594,-311.15386962890625,-179.41200256347656,-4.001976727509597e-05,0.35,0.0,0.0003541382830811301,0.0017852783203248534,9,-1,5.094995332514218,94.1276316444821
108,5.4,ccurve,247,stanley,0.8,233.07264709472656,-311.156494140625,-179.41217041015625,-3.741463472805323e-05,0.35,0.0,0.0003614795317984727,0.001953125000035262,9,-1,5.078407475162392,94.35052677055187
109,5.45,ccurve,247,stanley,0.8,232.81784057617188,-311.15911865234375,-179.41241455078125,-3.0288132775419578e-05,0.35,0.0,0.00036300934354855974,0.0021972656249760586,9,-1,5.108177272744954,94.57407276439713
110,5.5,ccurve,247,stanley,0.8,232.5629425048828,-311.1617736816406,-179.41258239746094,-3.3791554034598285e-05,0.35,0.0,0.0003941127214444223,0.002365112304686468,9,-1,5.091806594953406,94.79787139048193
111,5.550000000000001,ccurve,247,stanley,0.8,232.30747985839844,-311.1643981933594,-179.41275024414062,-2.7069223355625263e-05,0.35,0.0,0.00038888870104337395,0.0025329589843968766,9,-1,5.12166365906198,95.0223052788543
112,5.6000000000000005,ccurve,247,stanley,0.8,232.05189514160156,-311.16705322265625,-179.41293334960938,-2.8320096017678763e-05,0.35,0.0,0.0004129241150601405,0.0027160644531533627,9,-1,5.105389781922667,95.24701712690977
113,5.65,ccurve,247,stanley,0.8,231.7957305908203,-311.169677734375,-179.4130859375,-1.6998213340076967e-05,0.35,0.0,0.0003880386299236465,0.002868652343766805,10,-1,5.135244522799666,95.47237700119555
114,5.7,ccurve,247,stanley,0.8,231.53948974609375,-311.17230224609375,-179.41323852539062,-9.566892512036744e-06,0.35,0.0,0.0003748042504596221,0.0030212402343802475,10,-1,5.118994123968946,95.6979587589954
115,5.75,ccurve,247,stanley,0.8,231.28265380859375,-311.1749572753906,-179.413330078125,-9.233726592152477e-06,0.35,0.0,0.00038596026363003823,0.0031127929687584906,10,-1,5.148792861451274,95.92423078024098
116,5.800000000000001,ccurve,247,stanley,0.8,231.0257110595703,-311.1775817871094,-179.41339111328125,-2.5805680230991736e-06,0.35,0.0,0.00036550085442294076,0.003173828125044579,10,-1,5.132526173850646,96.15073544126662
117,5.8500000000000005,ccurve,247,stanley,0.8,230.76821899414062,-311.18023681640625,-179.41343688964844,-1.8526737793548707e-06,0.35,0.0,0.0003699030354422214,0.0032196044921828115,10,-1,5.162239074870539,96.37788953281282
118,5.9,ccurve,247,stanley,0.8,230.51060485839844,-311.182861328125,-179.4134521484375,5.2515883303853115e-06,0.35,0.0,0.0003425327282200086,0.0032348632812288893,10,-1,5.145934728152528,96.60528848976483
119,5.95,ccurve,247,stanley,0.8,230.25244140625,-311.18548583984375,-179.4134521484375,1.4106882856550978e-05,0.35,0.0,0.00030950804989451994,0.0032348632812288893,10,-1,5.175545635482839,96.83332155930043
120,6.0,ccurve,247,stanley,0.8,229.99417114257812,-311.1881408691406,-179.4134063720703,1.3466659921358618e-05,0.35,0.0,0.000305899871850826,0.0031890869140906563,10,-1,5.159193298194759,97.0616140829488
121,6.050000000000001,ccurve,247,stanley,0.8,229.7353515625,-311.1907653808594,-179.413330078125,2.4867659534569547e-05,0.35,0.0,0.00025384199224580753,0.0031127929687584906,11,-1,5.188695472806939,97.29052545437389
122,6.1000000000000005,ccurve,247,stanley,0.8,229.47642517089844,-311.19342041015625,-179.41323852539062,2.4672213211004414e-05,0.35,0.0,0.00024347998205098004,0.0030212402343802475,11,-1,5.17228262886847,97.51969499281674
123,6.15,ccurve,247,stanley,0.8,229.21694946289062,-311.196044921875,-179.41311645507812,3.324817477216064e-05,0.35,0.0,0.0001969476394232208,0.0028991699219098493,11,-1,5.201670445465963,97.74948275219661
124,6.2,ccurve,247,stanley,0.8,228.95738220214844,-311.19866943359375,-179.4129638671875,4.072161133895836e-05,0.35,0.0,0.0001494729016115815,0.002746582031245518,11,-1,5.185196556883762,97.9794995488798
125,6.25,ccurve,247,stanley,0.8,228.697265625,-311.2013244628906,-179.41275024414062,4.0509334972675304e-05,0.35,0.0,0.0001268597540263212,0.0025329589843968766,11,-1,5.214469173409608,98.21016272688158
