step,time,route_name,spawn_index,controller_type,tuning_value,x,y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
28,1.4000000000000001,straightline,349,pure_pursuit,6.0,-363.8610534667969,37.06095886230469,-0.3687438666820526,5.102378376210996e-06,0.35,0.0,0.48200448412442937,0.0003356635570636747,0,4,2.1525558846830406,597.1352359429923
29,1.4500000000000002,straightline,349,pure_pursuit,6.0,-363.7505798339844,37.06024932861328,-0.3687438666820526,4.876982864712145e-06,0.35,0.0,0.5924803954226264,0.0003356635570636747,0,4,2.2473249438819587,597.0247677738639
30,1.5,straightline,349,pure_pursuit,6.0,-363.63531494140625,37.059505462646484,-0.3687438666820526,5.380346783657268e-06,0.35,0.0,0.7077476881199632,0.0003356635570636747,0,4,2.345739493393993,596.9095086042786
31,1.55,straightline,349,pure_pursuit,6.0,-363.51556396484375,37.05873489379883,-0.368743896484375,5.442326832604659e-06,0.35,0.0,0.8275011438350912,0.0003356933594208176,0,4,2.4270631227245274,596.7897635645796
32,1.6,straightline,349,pure_pursuit,6.0,-363.3916015625,37.05793762207031,-0.368743896484375,5.421878576789958e-06,0.35,0.0,0.9514661099835505,0.0003356933594208176,0,4,2.515971247632585,596.6658073092949
33,1.6500000000000001,straightline,349,pure_pursuit,6.0,-363.2635498046875,37.05711364746094,-0.368743896484375,5.488724478610337e-06,0.35,0.0,0.9204598123780316,0.0003356933594208176,1,4,2.5912360632602542,596.5377619073076
34,1.7000000000000002,straightline,349,pure_pursuit,6.0,-363.1314697265625,37.0562629699707,-0.368743896484375,5.73628492604067e-06,0.35,0.0,0.7883769948416077,0.0003356933594208176,1,4,2.6752364815007392,596.4056883932502
35,1.75,straightline,349,pure_pursuit,6.0,-362.9955749511719,37.055389404296875,-0.368743896484375,5.615226460130228e-06,0.35,0.0,0.652479411769578,0.0003356933594208176,1,4,2.7471536101742497,596.2698003666791
36,1.8,straightline,349,pure_pursuit,6.0,-362.8558044433594,37.05449295043945,-0.3687133491039276,4.195559824691416e-06,0.35,0.0,0.5127060293173159,0.0003051459789715195,1,4,2.827922691588955,596.1300367936964
37,1.85,straightline,349,pure_pursuit,6.0,-362.7123718261719,37.05356979370117,-0.3686828017234802,3.5036402032708062e-06,0.35,0.0,0.36927044145088844,0.00027459859852222145,1,4,2.897482610665804,595.9866113153045
38,1.9000000000000001,straightline,349,pure_pursuit,6.0,-362.5651550292969,37.0526237487793,-0.3686828017234802,3.275100218606397e-06,0.35,0.0,0.22205060518848374,0.00027459859852222145,1,4,2.975665326410313,595.8394018426447
39,1.9500000000000002,straightline,349,pure_pursuit,6.0,-362.4143371582031,37.05165481567383,-0.3686828017234802,2.965795900611491e-06,0.35,0.0,0.07122962342282486,0.00027459859852222145,1,4,3.0432699907498657,595.6885914788585
40,2.0,straightline,349,pure_pursuit,6.0,-362.2599182128906,37.0506591796875,-0.3686828017234802,4.566385331700469e-06,0.35,0.0,0.08319253563095283,0.00027459859852222145,1,5,3.119120113674026,595.534180245112
41,2.0500000000000003,straightline,349,pure_pursuit,6.0,-362.10198974609375,37.049644470214844,-0.3686523139476776,3.544767088362872e-06,0.35,0.0,0.24112426123777358,0.0002441108226854315,1,5,3.184935469636793,595.37625965163
42,2.1,straightline,349,pure_pursuit,6.0,-361.9405517578125,37.048606872558594,-0.3686523139476776,3.3907464191998044e-06,0.35,0.0,0.40256558370064766,0.0002441108226854315,1,5,3.258536095798107,595.2148297195815
43,2.15,straightline,349,pure_pursuit,6.0,-361.7756652832031,37.047542572021484,-0.3686523139476776,4.159515164261054e-06,0.35,0.0,0.5674554929008152,0.0002441108226854315,1,5,3.322644364441426,595.0499515044417
44,2.2,straightline,349,pure_pursuit,6.0,-361.60736083984375,37.04646301269531,-0.3686217963695526,2.7354967524006893e-06,0.35,0.0,0.735763398542697,0.00021359324459327634,1,5,3.3940359827014417,594.8816554613019
45,2.25,straightline,349,pure_pursuit,6.0,-361.43585205078125,37.04535675048828,-0.3686217963695526,3.408470103270583e-06,0.35,0.0,0.907275755240727,0.00021359324459327634,1,5,3.4564950884976793,594.7101552728948
46,2.3000000000000003,straightline,349,pure_pursuit,6.0,-361.26092529296875,37.04423141479492,-0.3686217963695526,3.472612510375838e-06,0.35,0.0,0.9178046661395838,0.00021359324459327634,2,5,3.525704659396942,594.5352372781164
47,2.35,straightline,349,pure_pursuit,6.0,-361.082763671875,37.043087005615234,-0.36859130859375,2.3345887281950347e-06,0.35,0.0,0.7396393695904672,0.00018310546875648638,2,5,3.586266313282137,594.3570845800981
48,2.4000000000000004,straightline,349,pure_pursuit,6.0,-360.9013977050781,37.04191970825195,-0.3685912787914276,2.5218470560812183e-06,0.35,0.0,0.5582696463898357,0.0001830756664502323,2,5,3.652763906551438,594.175727717244
49,2.45,straightline,349,pure_pursuit,6.0,-360.71697998046875,37.040733337402344,-0.3685913383960724,2.589458719746646e-06,0.35,0.0,0.37384810583634553,0.0001831352711136293,2,5,3.7115373031910432,593.9913192547057
50,2.5,straightline,349,pure_pursuit,6.0,-360.5294494628906,37.03953170776367,-0.36859130859375,1.4827605847239048e-06,0.35,0.0,0.18631373880894359,0.00018310546875648638,2,5,3.775976789446886,593.8037981377371
51,2.5500000000000003,straightline,349,pure_pursuit,6.0,-360.3388671875,37.03830337524414,-0.3685913383960724,2.1145243805192735e-05,0.35,0.0,0.004272503512034143,0.0001831352711136293,2,6,3.833349927606459,593.613225463726
52,2.6,straightline,349,pure_pursuit,6.0,-360.1452941894531,37.03705978393555,-0.3685302734375,1.9707509378443525e-05,0.35,0.0,0.19784948815481515,0.00012207031252128723,2,6,3.8957351175211796,593.4196622045937
53,2.6500000000000004,straightline,349,pure_pursuit,6.0,-359.94879150390625,37.035797119140625,-0.368438720703125,1.7520276187696887e-05,0.35,0.0,0.3943562303105873,3.0517578143044024e-05,2,6,3.9517372909782886,593.2231694159092
54,2.7,straightline,349,pure_pursuit,6.0,-359.74932861328125,37.03451919555664,-0.3683776557445526,1.5386499198161928e-05,0.35,0.0,0.5938232146085579,-3.054738039840921e-05,2,6,4.011959911312745,593.0237165600098
55,2.75,straightline,349,pure_pursuit,6.0,-359.54705810546875,37.03321838378906,-0.3683166205883026,1.4258440701303426e-05,0.35,0.0,0.7960979051187309,-9.158253668449725e-05,2,6,4.066223581481375,592.8214562648386
56,2.8000000000000003,straightline,349,pure_pursuit,6.0,-359.3419494628906,37.03190231323242,-0.3682250380516052,1.1697966745780039e-05,0.35,0.0,0.9988000783041027,-0.0001831650733689945,3,6,4.124061294741757,592.616357971753
57,2.85,straightline,349,pure_pursuit,6.0,-359.1341247558594,37.03056716918945,-0.3681945502758026,1.112865904190682e-05,0.35,0.0,0.7909710826757815,-0.0002136528491548956,3,6,4.176729013690021,592.4085437706236
58,2.9000000000000004,straightline,349,pure_pursuit,6.0,-358.9236145019531,37.02921676635742,-0.3681334853172302,9.299147065203033e-06,0.35,0.0,0.58045649772733,-0.0002747178077472377,3,6,4.23243810934502,592.1980441579683
59,2.95,straightline,349,pure_pursuit,6.0,-358.71038818359375,37.02784729003906,-0.3681029975414276,8.66542075347574e-06,0.35,0.0,0.3672257820201901,-0.00030520558353313876,3,6,4.28368627975386,591.984828638118
60,3.0,straightline,349,pure_pursuit,6.0,-358.49456787109375,37.02646255493164,-0.3680419623851776,6.883317569040163e-06,0.35,0.0,0.1514010292050465,-0.0003662407398192268,3,6,4.337376904259329,591.7690192589072
61,3.0500000000000003,straightline,349,pure_pursuit,6.0,-358.2760925292969,37.02505874633789,-0.36801138520240784,0.0009809185091185547,0.35,0.0,0.06707883259745946,-0.000396817922574779,3,7,4.387295663350921,591.5505550075948
62,3.1,straightline,349,pure_pursuit,6.0,-358.05517578125,37.023681640625,-0.36505126953125,0.000921976029635493,0.35,0.0,0.2879998709934332,-0.0033569335936992875,3,7,4.438622249799466,591.3296492512028
63,3.1500000000000004,straightline,349,pure_pursuit,6.0,-357.8316955566406,37.022342681884766,-0.3607787787914276,0.000818329623521471,0.35,0.0,0.5114841046197357,-0.0076294243335381495,3,7,4.486674052419094,591.1061798577745
64,3.2,straightline,349,pure_pursuit,6.0,-357.60589599609375,37.021018981933594,-0.35662841796875,0.0007125010109186613,0.35,0.0,0.7372875408995632,-0.011779785156243217,3,7,4.535946918614842,590.8803910906936
65,3.25,straightline,349,pure_pursuit,6.0,-357.377685546875,37.01968765258789,-0.3529357314109802,0.000617820965033792,0.35,0.0,0.9655018703194465,-0.01547247171397583,3,7,4.5828495749604565,590.6521915255212
66,3.3000000000000003,straightline,349,pure_pursuit,6.0,-357.1470642089844,37.01835250854492,-0.3496399223804474,0.0005316990552561508,0.35,0.0,0.8038841082146082,-0.018768280744521155,4,7,4.630245732137347,590.4215811413789
67,3.35,straightline,349,pure_pursuit,6.0,-356.91412353515625,37.01704406738281,-0.3464354872703552,0.0004387236332381455,0.35,0.0,0.5709401480535435,-0.021972715854627543,4,7,4.6756549827303635,590.1886513203513
68,3.4000000000000004,straightline,349,pure_pursuit,6.0,-356.6789245605469,37.015708923339844,-0.3435058891773224,0.00035585598618443986,0.35,0.0,0.33573827202499507,-0.024902313947659894,4,7,4.720755984711205,589.9534633933079
69,3.45,straightline,349,pure_pursuit,6.0,-356.4415283203125,37.01433181762695,-0.3408812880516052,0.00028817855533475707,0.35,0.0,0.09834288751736794,-0.027526915073353777,4,7,4.764571632271044,589.7160784798793
70,3.5,straightline,349,pure_pursuit,6.0,-356.2018737792969,37.01295471191406,-0.3385009765625,0.0024781843950915567,0.35,0.0,0.14132734957414603,-0.029907226562473813,4,8,4.8077721067306065,589.4764353130054
71,3.5500000000000003,straightline,349,pure_pursuit,6.0,-355.9601135253906,37.011722564697266,-0.3293456733226776,0.0022739932406147063,0.35,0.0,0.3830881629291901,-0.03906252980229905,4,8,4.850298832542974,589.2346856707409
72,3.6,straightline,349,pure_pursuit,6.0,-355.7162780761719,37.01060104370117,-0.3171386420726776,0.001965924151125961,0.35,0.0,0.6269257940963333,-0.05126956105229044,4,8,4.892208340958501,588.990860259881
73,3.6500000000000004,straightline,349,pure_pursuit,6.0,-355.47027587890625,37.009517669677734,-0.3055419921875,0.0016650234066268692,0.35,0.0,0.8729302463887327,-0.06286621093747091,4,8,4.933498707477032,588.7448679323002
74,3.7,straightline,349,pure_pursuit,6.0,-355.2222900390625,37.00844192504883,-0.2952880561351776,0.0013969096472539275,0.35,0.0,0.8790713855875549,-0.07312014698978418,5,8,4.974178600175373,588.4968919607107
75,3.75,straightline,349,pure_pursuit,6.0,-354.9722900390625,37.00735092163086,-0.28674307465553284,0.0011763532586337609,0.35,0.0,0.6290743554950972,-0.08166512846946192,5,8,5.014151824419337,588.246901955973
76,3.8000000000000003,straightline,349,pure_pursuit,6.0,-354.72027587890625,37.00632095336914,-0.28106689453125,0.0010158916925457483,0.35,0.0,0.37707158206509533,-0.08734130859373979,5,8,5.050682368157527,587.9948974917617
77,3.85,straightline,349,pure_pursuit,6.0,-354.46844482421875,37.00532531738281,-0.2760619819164276,0.0008640261593743252,0.35,0.0,0.12530761731236248,-0.09234622120855371,5,8,5.034627604181723,587.7430759481283
78,3.9000000000000004,straightline,349,pure_pursuit,6.0,-354.2170104980469,37.00429916381836,-0.268585205078125,0.0028620031336031716,0.35,0.0,0.12633349210630238,-0.0998229980468659,5,9,4.9802329530533465,587.491651307548
79,3.95,straightline,349,pure_pursuit,6.0,-353.9650573730469,37.00333786010742,-0.2418518364429474,0.002200492589749393,0.35,0.0,0.37822145283523223,-0.12655636668203976,5,9,5.024811374049911,587.2397075229065
80,4.0,straightline,349,pure_pursuit,6.0,-353.71356201171875,37.00263595581055,-0.23236083984375,0.0019479315158153123,0.35,0.0,0.629706363408469,-0.13604736328123493,5,9,5.061385500212281,586.9882200494782
81,4.05,straightline,349,pure_pursuit,6.0,-353.462646484375,37.00193405151367,-0.2134399116039276,0.0014442960400383612,0.35,0.0,0.8806179661126092,-0.15496829152103295,5,9,5.031932859676268,586.7373124085052
82,4.1000000000000005,straightline,349,pure_pursuit,6.0,-353.209716796875,37.001258850097656,-0.2015686184167862,0.0011214010162834771,0.35,0.0,0.8570515891020232,-0.1323547214269638,6,9,5.040622605424571,586.4843904967713
83,4.15,straightline,349,pure_pursuit,6.0,-352.95867919921875,37.0005989074707,-0.19183345139026642,0.0008526270618180915,0.35,0.0,0.6060477419732636,-0.14208988845348355,6,9,5.041313040007262,586.2333605667586
84,4.2,straightline,349,pure_pursuit,6.0,-352.70477294921875,37.00003433227539,-0.2079772800207138,0.0012479027333479498,0.35,0.0,0.3522296053420144,-0.1259460598230362,6,9,5.0642373628992114,585.9794615008565
85,4.25,straightline,349,pure_pursuit,6.0,-352.452880859375,36.999210357666016,-0.1709900051355362,0.0018721664253795176,0.35,0.0,0.10083509005832057,-0.1629333347082138,6,10,5.016129861649073,585.7275780293936
86,4.3,straightline,349,pure_pursuit,6.0,-352.20050048828125,36.9986686706543,-0.1691894382238388,0.001843459782877335,0.35,0.0,0.15272624423937028,-0.1647339016199112,6,10,5.10980862167905,585.4752047037648
87,4.3500000000000005,straightline,349,pure_pursuit,6.0,-351.9454650878906,36.997982025146484,-0.124267578125,0.0006948263149807348,0.35,0.0,0.4074651226242396,-0.20965576171875,6,10,5.061659525767032,585.2201772141036
88,4.4,straightline,349,pure_pursuit,6.0,-351.69036865234375,36.99747085571289,-0.0905761644244194,-0.0001879819513404684,0.35,0.0,0.6624967084347019,-0.2433471754193306,6,10,5.134489684593643,584.9650877088552
89,4.45,straightline,349,pure_pursuit,6.0,-351.4359436035156,36.99678039550781,-0.012359618209302425,-0.0022174310853712493,0.35,0.0,0.9168913634300155,-0.3215637216344476,6,10,5.049263289768101,584.7106705973454
90,4.5,straightline,349,pure_pursuit,6.0,-351.18060302734375,36.996395111083984,0.012919384986162186,-0.002900721849862563,0.35,0.0,0.7649545075644106,-0.1176557131111622,7,10,5.148438486421257,584.4553362585214
91,4.55,straightline,349,pure_pursuit,6.0,-350.9261169433594,36.99574279785156,0.08123316615819931,-0.004668828986812096,0.35,0.0,0.5105391267757544,-0.1859694942831993,7,10,5.06562349541397,584.2008579117864
92,4.6000000000000005,straightline,349,pure_pursuit,6.0,-350.6700744628906,36.99536895751953,0.10342447459697723,-0.005271805424788871,0.35,0.0,0.254729378246292,-0.20816080272197726,7,10,5.16561352497876,583.9448216274506
93,4.65,straightline,349,pure_pursuit,6.0,-350.4144592285156,36.99489974975586,0.14340843260288239,-0.00517998154733585,0.35,0.0,0.015343258704309713,-0.2481447607278824,7,11,5.0697497402443314,583.6892131271867
94,4.7,straightline,349,pure_pursuit,6.0,-350.15728759765625,36.99457550048828,0.15987032651901245,-0.005599879245599219,0.35,0.0,0.2589772215448346,-0.2646066546440125,7,11,5.194651643539079,583.4320474416674
95,4.75,straightline,349,pure_pursuit,6.0,-349.89990234375,36.994056701660156,0.21876616775989532,-0.007110053689671127,0.35,0.0,0.5161321732787194,-0.3235024958848953,7,11,5.143522993347289,583.1746692430061
96,4.800000000000001,straightline,349,pure_pursuit,6.0,-349.64080810546875,36.99400329589844,0.20800581574440002,-0.006857835487060124,0.35,0.0,0.7751579045877449,-0.3127421438694,7,11,5.221766772590578,582.9155794586813
97,4.8500000000000005,straightline,349,pure_pursuit,6.0,-349.38238525390625,36.9936408996582,0.2455718070268631,-0.00782849624757828,0.35,0.0,0.9167915362574371,-0.16874380409717557,8,11,5.125623978927114,582.657162804754
98,4.9,straightline,349,pure_pursuit,6.0,-349.12213134765625,36.99343490600586,0.2550675868988037,-0.008084470609705756,0.35,0.0,0.6565747516672512,-0.17823958396911624,8,11,5.263571475286851,582.3969142447215
99,4.95,straightline,349,pure_pursuit,6.0,-348.8611145019531,36.993038177490234,0.30211102962493896,-0.009296482471484601,0.35,0.0,0.3956378870229102,-0.22528302669525146,8,11,5.220745928440409,582.1359038440892
100,5.0,straightline,349,pure_pursuit,6.0,-348.5983581542969,36.99309158325195,0.27717286348342896,-0.008697942076598469,0.35,0.0,0.13332437348623297,-0.20034486055374143,8,11,5.2937157192431465,581.8731514213207
101,5.050000000000001,straightline,349,pure_pursuit,6.0,-348.3363952636719,36.99281311035156,0.30223581194877625,-0.008503816453152962,0.35,0.0,0.12995641548153952,-0.22540780901908877,8,12,5.1973257920976685,581.6111943303492
102,5.1000000000000005,straightline,349,pure_pursuit,6.0,-348.07269287109375,36.99272155761719,0.30174291133880615,-0.00848768700328987,0.35,0.0,0.39321782323258087,-0.22491490840911865,8,12,5.3272405522772095,581.3474967091496
103,5.15,straightline,349,pure_pursuit,6.0,-347.8086242675781,36.992454528808594,0.3425103724002838,-0.009535078023050805,0.35,0.0,0.6571958703066751,-0.2656823694705963,8,12,5.278871148511554,581.0834338844438
104,5.2,straightline,349,pure_pursuit,6.0,-347.5428466796875,36.992637634277344,0.315112829208374,-0.00885912463011748,0.35,0.0,0.9229408859552948,-0.23828482627868655,8,12,5.353226523435106,580.8176595491276
105,5.25,straightline,349,pure_pursuit,6.0,-347.27783203125,36.992496490478516,0.3382299840450287,-0.009461645025534971,0.35,0.0,0.8121955202584435,-0.2614019811153412,9,12,5.259196123936917,580.552649988184
106,5.300000000000001,straightline,349,pure_pursuit,6.0,-347.0111389160156,36.992462158203125,0.33415547013282776,-0.009363005667867519,0.35,0.0,0.5455319551205594,-0.2573274672031403,9,12,5.387240626771516,580.2859613844698
107,5.3500000000000005,straightline,349,pure_pursuit,6.0,-346.7439880371094,36.992218017578125,0.36966413259506226,-0.010269685965681867,0.35,0.0,0.278460019166441,-0.29283612966537476,9,12,5.336513600552718,580.018816223194
108,5.4,straightline,349,pure_pursuit,6.0,-346.47454833984375,36.9922981262207,0.35842591524124146,-0.010008868265535308,0.35,0.0,0.013216001472346332,-0.28159791231155396,9,12,5.4327820768715736,579.7493804389997
109,5.45,straightline,349,pure_pursuit,6.0,-346.2055358886719,36.99226379394531,0.36653536558151245,-0.00958810156555535,0.35,0.0,0.26034614626393876,-0.28970736265182495,9,13,5.339152555949518,579.480372549785
110,5.5,straightline,349,pure_pursuit,6.0,-345.9353332519531,36.992366790771484,0.3519253432750702,-0.009212859797358707,0.35,0.0,0.5304570802264071,-0.2750973403453827,9,13,5.448367633989994,579.2101737156299
111,5.550000000000001,straightline,349,pure_pursuit,6.0,-345.66546630859375,36.99224853515625,0.3814125955104828,-0.009967615772085926,0.35,0.0,0.8002915187447838,-0.3045845925807953,9,13,5.379624893836315,578.9403118349715
112,5.6000000000000005,straightline,349,pure_pursuit,6.0,-345.39385986328125,36.99241638183594,0.36835217475891113,-0.009648405941655377,0.35,0.0,0.9281899794428486,-0.29152417182922363,10,13,5.4731754203533365,578.6687088526909
113,5.65,straightline,349,pure_pursuit,6.0,-345.1219787597656,36.99237060546875,0.3974009156227112,-0.010405373682884064,0.35,0.0,0.6563201190341486,-0.3205729126930237,10,13,5.391379226833902,578.3968324395973
114,5.7,straightline,349,pure_pursuit,6.0,-344.8474426269531,36.99250411987305,0.39814919233322144,-0.010449040978499196,0.35,0.0,0.38181500656856543,-0.32132118940353394,10,13,5.544859122251585,578.1223000208279
115,5.75,straightline,349,pure_pursuit,6.0,-344.5725402832031,36.99248504638672,0.4261738061904907,-0.01118397664614816,0.35,0.0,0.10709279111444592,-0.3493458032608032,10,13,5.487355955345926,577.8474022726184
116,5.800000000000001,straightline,349,pure_pursuit,6.0,-344.29595947265625,36.99275207519531,0.40663138031959534,-0.010231438545323499,0.35,0.0,0.1699084368755085,-0.32980337738990784,10,14,5.569048391464101,577.5708244537393
117,5.8500000000000005,straightline,349,pure_pursuit,6.0,-344.0196838378906,36.9928092956543,0.42891597747802734,-0.010814852335511107,0.35,0.0,0.44607997926752124,-0.35208797454833984,10,14,5.47799721566997,577.2945530086032
118,5.9,straightline,349,pure_pursuit,6.0,-343.7413330078125,36.99304962158203,0.42292872071266174,-0.010681848199723953,0.35,0.0,0.7244081900703914,-0.34610071778297424,10,14,5.616093577233725,577.0162053584153
119,5.95,straightline,349,pure_pursuit,6.0,-343.4630432128906,36.993125915527344,0.4469945430755615,-0.011316513417625596,0.35,0.0,0.9973284273324177,-0.370166540145874,11,14,5.551898249416813,576.7379196845277
120,6.0,straightline,349,pure_pursuit,6.0,-343.1833801269531,36.99348449707031,0.42473575472831726,-0.010779435415153983,0.35,0.0,0.7176735143866421,-0.34790775179862976,11,14,5.62998936889876,576.4582591295082
121,6.050000000000001,straightline,349,pure_pursuit,6.0,-342.9040832519531,36.99359893798828,0.44341492652893066,-0.011280956952478105,0.35,0.0,0.43839223625369195,-0.36658692359924316,11,14,5.537983769481519,576.1789661807788
122,6.1000000000000005,straightline,349,pure_pursuit,6.0,-342.6228942871094,36.993873596191406,0.4328688085079193,-0.011043095043022363,0.35,0.0,0.15728105539579496,-0.3560408055782318,11,14,5.671098309012066,575.8977802588048
123,6.15,straightline,349,pure_pursuit,6.0,-342.34185791015625,36.99395751953125,0.4536153972148895,-0.01120146131749882,0.35,0.0,0.12402150408859804,-0.376787394285202,11,15,5.605170755069365,575.6167480189947
