step,time,route_name,spawn_index,controller_type,tuning_value,x,y,path_x,path_y,yaw_deg,steer,throttle,brake,cross_track_error,heading_error_deg,closest_waypoint,target_waypoint,speed,distance_to_goal
0,0.0,straightline,349,stanley,0.8,-364.3430480957031,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-1.0195289453946133e-05,0.35,0.0,7.6292368166493705e-06,5.088887490341627e-14,0,-1,0.9800000786781311,597.6172067986624
1,0.05,straightline,349,stanley,0.8,-364.3430480957031,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-6.7968594977308505e-06,0.35,0.0,7.6292368166493705e-06,5.088887490341627e-14,0,-1,1.470000147819519,597.6172067986624
2,0.1,straightline,349,stanley,0.8,-364.3430480957031,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-5.09764441625137e-06,0.35,0.0,7.6292368166493705e-06,5.088887490341627e-14,0,-1,1.9600002765655518,597.6172067986624
3,0.15000000000000002,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-1.141965906802673e-05,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.919934929745786,597.6171457643981
4,0.2,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-3.0523003366010784e-05,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.34417790203288023,597.6171457643981
5,0.25,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.3683776557445526,-0.00010592621479262537,0.35,0.0,8.02168626912421e-06,-3.054738039840921e-05,0,-1,0.06916984176548432,597.6171457643981
6,0.30000000000000004,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.3683776557445526,-0.00010592621479262537,0.35,0.0,8.02168626912421e-06,-3.054738039840921e-05,0,-1,0.04898205780727035,597.6171457643981
7,0.35000000000000003,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.08883195385138308,597.6171457643981
8,0.4,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.09224654750369468,597.6171457643981
9,0.45,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.0808044003013081,597.6171457643981
10,0.5,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.06508419677131343,597.6171457643981
11,0.55,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.3684081733226776,-0.00010505428398999236,0.35,0.0,8.02168626912421e-06,-2.9802306254062185e-08,0,-1,0.049854088696133406,597.6171457643981
12,0.6000000000000001,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.3684081733226776,-0.00010505428398999236,0.35,0.0,8.02168626912421e-06,-2.9802306254062185e-08,0,-1,0.036929998638683924,597.6171457643981
13,0.65,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.3684081733226776,-0.00010505428398999236,0.35,0.0,8.02168626912421e-06,-2.9802306254062185e-08,0,-1,0.026707224647596624,597.6171457643981
14,0.7000000000000001,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.018968548722887967,597.6171457643981
15,0.75,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.013283337550776132,597.6171457643981
16,0.8,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.009199046650341975,597.6171457643981
17,0.8500000000000001,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.0063100812987504805,597.6171457643981
18,0.9,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.004295235421489234,597.6171457643981
19,0.9500000000000001,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.002902728226856396,597.6171457643981
20,1.0,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.0019527546626065969,597.6171457643981
21,1.05,straightline,349,stanley,0.8,-364.3429870605469,37.064048767089844,-364.3430480957031,37.06404113769531,-0.368408203125,-0.00010505343249407399,0.35,0.0,8.02168626912421e-06,5.088887490341627e-14,0,-1,0.0013055627929930928,597.6171457643981
22,1.1,straightline,349,stanley,0.8,-364.34027099609375,37.06403350830078,-364.3430480957031,37.06404113769531,-0.3686217963695526,-4.405147426356423e-05,0.35,0.0,1.0227213270955833e-05,0.00021359324459327634,0,-1,0.26705155639997247,597.6144298221174
23,1.1500000000000001,straightline,349,stanley,0.8,-364.30364990234375,37.06379699707031,-364.3430480957031,37.06404113769531,-0.368743896484375,-2.042954146681517e-06,0.35,0.0,9.190543439729101e-06,0.0003356933594208176,0,-1,1.034545279900671,597.5778105421691
24,1.2000000000000002,straightline,349,stanley,0.8,-364.23931884765625,37.063385009765625,-364.3430480957031,37.06404113769531,-0.368499755859375,-7.104227963351105e-06,0.35,0.0,1.0853478249144076e-05,9.155273437824319e-05,0,-1,1.4623331998273892,597.5134826556501
25,1.25,straightline,349,stanley,0.8,-364.1581115722656,37.06288146972656,-364.3430480957031,37.06404113769531,-0.36981201171875,1.7526716527376594e-05,0.35,0.0,2.9477844868059603e-05,0.0014038085937658031,0,-1,1.709527019580555,597.4322792915322
26,1.3,straightline,349,stanley,0.8,-364.0660705566406,37.06238555908203,-364.3430480957031,37.06404113769531,-0.38543701171875,0.0004000218835934749,0.35,0.0,0.00012539122611790877,0.017028808593793455,0,-1,1.8980942676164845,597.3402423059891
27,1.35,straightline,349,stanley,0.8,-363.96630859375,37.06172180175781,-364.3430480957031,37.06404113769531,-0.3836364150047302,0.00036907226244893614,0.35,0.0,0.00010310625313953879,0.015228211879759129,0,-1,2.0453013850223742,597.2404853964898
